V1,V5,V6,V20,V21,V8,V14,V15,V17,V18,V19,V22,label
69.0,9.0,38.0,347.0,285.0,2,0,0,2,1,0,19,0
290.0,12.0,15.0,137.0,27.0,2,0,0,2,1,0,19,0
314.0,3.0,16.0,35.0,98.0,2,0,0,2,0,0,19,1
238.0,3.0,11.0,6.0,19.0,2,0,0,2,0,0,19,1
248.0,7.0,8.0,117.0,176.0,2,2,0,1,1,0,19,0
266.0,1.0,5.0,92.0,26.0,2,2,0,2,1,1,19,0
237.0,15.0,17.0,59.0,229.0,2,2,0,1,0,0,19,1
398.0,1.0,11.0,191.0,2.0,2,2,0,2,1,1,19,1
258.0,0.0,8.0,122.0,34.0,2,2,0,2,1,0,19,1
90.0,10.0,13.0,183.0,183.0,2,0,0,1,0,0,19,0
382.0,0.0,16.0,3.0,174.0,0,1,0,1,1,1,19,1
239.0,1.0,5.0,3.0,37.0,2,1,0,2,0,0,19,0
101.0,3.0,10.0,381.0,147.0,2,0,0,2,1,0,19,1
229.0,3.0,9.0,70.0,7.0,2,1,0,2,1,0,19,0
253.0,2.0,10.0,5.0,83.0,2,0,0,0,0,0,19,1
84.0,6.0,43.0,336.0,87.0,2,1,0,2,0,0,19,0
86.0,4.0,11.0,389.0,334.0,2,2,0,1,0,0,19,0
72.0,4.0,24.0,330.0,308.0,2,0,0,1,0,0,19,0
535.0,4.0,17.0,1.0,176.0,0,1,0,1,1,1,19,0
322.0,4.0,30.0,130.0,282.0,2,0,0,2,1,0,19,0
337.0,0.0,8.0,219.0,46.0,2,2,0,2,1,0,19,1
293.0,5.0,22.0,178.0,24.0,2,2,0,1,0,0,19,1
248.0,3.0,9.0,26.0,5.0,2,0,0,0,1,0,19,1
192.0,12.0,16.0,117.0,555.0,2,0,0,1,0,0,13,0
226.0,1.0,11.0,130.0,295.0,2,2,0,1,1,0,19,0
288.0,10.0,17.0,33.0,2.0,2,0,0,2,1,1,19,1
115.0,40.0,47.0,302.0,212.0,2,2,0,2,1,1,19,0
303.0,3.0,5.0,5.0,2.0,2,2,0,2,1,1,19,0
268.0,11.0,31.0,94.0,6.0,2,0,0,0,1,1,19,1
103.0,0.0,40.0,336.0,53.0,2,2,0,2,1,0,19,1
237.0,32.0,38.0,18.0,314.0,2,0,0,1,0,0,19,0
229.0,5.0,8.0,184.0,54.0,2,2,0,2,1,0,19,0
244.0,6.0,12.0,1.0,32.0,2,2,0,2,0,0,19,0
229.0,4.0,22.0,11.0,4.0,2,2,0,2,0,0,19,0
298.0,0.0,17.0,58.0,73.0,2,2,0,2,0,0,19,0
394.0,2.0,9.0,181.0,27.0,2,2,0,2,1,1,19,1
91.0,67.0,71.0,395.0,170.0,2,0,0,1,1,0,19,0
215.0,2.0,9.0,27.0,12.0,2,0,0,2,1,0,19,1
292.0,3.0,7.0,187.0,14.0,2,2,0,0,0,0,19,0
293.0,0.0,7.0,173.0,27.0,2,2,0,2,1,0,19,0
168.0,4.0,39.0,400.0,2.0,2,2,0,2,1,1,19,1
253.0,1.0,8.0,4.0,238.0,2,0,0,1,1,0,19,0
237.0,0.0,9.0,121.0,26.0,2,0,0,2,0,0,19,0
290.0,1.0,4.0,64.0,492.0,2,2,0,1,1,0,19,1
244.0,3.0,9.0,60.0,233.0,2,0,0,1,0,0,19,1
203.0,2.0,12.0,43.0,367.0,2,0,0,1,1,1,19,1
270.0,2.0,8.0,79.0,12.0,2,2,0,2,0,0,19,1
214.0,12.0,16.0,75.0,13.0,2,0,0,2,1,0,19,1
192.0,2.0,38.0,220.0,8.0,2,0,0,2,1,1,19,1
80.0,68.0,70.0,396.0,171.0,2,2,0,1,1,0,19,0
224.0,6.0,9.0,39.0,5.0,2,2,0,0,1,0,19,1
409.0,12.0,23.0,40.0,96.0,0,1,0,0,1,1,19,0
243.0,6.0,16.0,5.0,50.0,2,2,0,2,1,0,19,1
82.0,21.0,39.0,332.0,2.0,2,2,0,2,1,1,19,1
78.0,5.0,41.0,394.0,300.0,2,2,0,1,1,1,19,0
197.0,0.0,13.0,129.0,88.0,2,0,0,1,0,0,19,1
228.0,3.0,8.0,206.0,46.0,2,0,0,2,1,0,19,1
246.0,3.0,4.0,6.0,4.0,2,2,0,2,0,0,19,0
90.0,5.0,40.0,190.0,2.0,2,0,0,1,0,0,19,1
77.0,5.0,15.0,402.0,4.0,2,0,0,2,1,1,19,1
193.0,6.0,9.0,31.0,385.0,2,0,0,2,0,0,19,0
92.0,3.0,11.0,345.0,2.0,2,2,0,2,1,1,19,1
192.0,14.0,21.0,39.0,4.0,2,0,0,0,0,0,19,0
119.0,36.0,61.0,393.0,171.0,2,2,0,1,1,0,19,0
275.0,11.0,20.0,294.0,562.0,2,0,0,1,0,0,19,0
226.0,4.0,9.0,58.0,3.0,2,0,0,2,1,1,19,1
76.0,3.0,10.0,353.0,137.0,2,2,0,2,1,1,19,1
265.0,5.0,8.0,16.0,6.0,2,0,0,0,1,1,19,1
247.0,11.0,39.0,207.0,304.0,2,2,0,1,1,0,0,1
294.0,1.0,39.0,273.0,208.0,2,0,0,2,1,1,19,0
128.0,6.0,16.0,330.0,80.0,2,2,0,2,1,0,19,1
76.0,8.0,10.0,402.0,103.0,2,2,0,0,1,1,19,0
239.0,2.0,41.0,6.0,11.0,2,1,0,1,0,0,19,1
168.0,4.0,6.0,402.0,51.0,2,2,0,1,0,0,19,1
110.0,10.0,13.0,365.0,88.0,2,2,0,1,0,0,19,1
253.0,0.0,12.0,2.0,35.0,2,0,0,1,0,0,19,1
241.0,1.0,10.0,1.0,1.0,2,2,0,1,1,0,9,1
76.0,3.0,10.0,352.0,1.0,2,2,0,1,1,0,9,1
240.0,24.0,32.0,21.0,281.0,2,2,0,2,1,0,19,0
225.0,17.0,21.0,8.0,4.0,2,2,0,0,0,0,19,0
239.0,4.0,11.0,5.0,404.0,2,1,0,2,1,1,19,1
243.0,0.0,11.0,11.0,404.0,2,2,0,2,1,1,19,1
305.0,2.0,8.0,55.0,2.0,2,0,0,0,0,0,19,0
126.0,11.0,15.0,365.0,46.0,2,2,0,1,0,0,19,0
252.0,6.0,11.0,216.0,340.0,2,2,0,1,1,0,19,0
307.0,2.0,8.0,53.0,6.0,2,0,0,2,0,0,19,1
713.0,16.0,25.0,88.0,162.0,0,1,0,2,1,1,19,0
101.0,20.0,41.0,350.0,63.0,2,2,0,2,0,1,19,0
351.0,3.0,5.0,222.0,1.0,2,0,0,2,1,0,3,1
293.0,0.0,4.0,38.0,42.0,2,0,0,2,0,0,19,0
196.0,9.0,30.0,100.0,335.0,2,0,0,1,1,1,9,0
182.0,4.0,15.0,2.0,40.0,2,0,0,2,1,0,19,1
192.0,5.0,11.0,35.0,6.0,2,0,0,1,0,0,19,0
273.0,2.0,12.0,1.0,35.0,2,0,0,1,0,0,19,1
333.0,5.0,30.0,76.0,15.0,2,0,0,0,0,0,19,0
80.0,3.0,15.0,402.0,4.0,2,0,0,2,1,1,19,1
313.0,1.0,5.0,264.0,26.0,2,2,0,2,1,1,19,1
255.0,6.0,8.0,7.0,78.0,2,2,0,2,0,0,19,1
261.0,3.0,10.0,94.0,86.0,2,0,0,1,0,0,19,1
264.0,1.0,8.0,10.0,331.0,2,2,0,1,1,1,19,1
89.0,1.0,14.0,358.0,46.0,2,0,0,2,0,0,19,1
257.0,0.0,5.0,1.0,46.0,2,2,0,2,1,0,19,1
91.0,5.0,13.0,348.0,12.0,2,0,0,1,0,0,19,1
229.0,3.0,24.0,1.0,36.0,2,0,0,2,1,1,19,0
310.0,5.0,8.0,164.0,33.0,2,0,0,0,1,1,19,0
229.0,20.0,23.0,229.0,38.0,2,0,0,2,1,1,19,0
354.0,34.0,39.0,262.0,213.0,2,1,0,2,1,1,19,0
87.0,6.0,39.0,334.0,283.0,2,2,0,2,1,0,19,0
257.0,2.0,8.0,101.0,36.0,2,0,0,2,1,0,19,0
295.0,6.0,13.0,13.0,40.0,2,0,0,0,1,0,19,0
253.0,0.0,24.0,4.0,260.0,2,0,0,1,1,0,19,1
275.0,5.0,17.0,292.0,2.0,2,2,0,2,1,1,19,1
292.0,10.0,41.0,221.0,23.0,2,2,0,0,1,1,19,0
120.0,7.0,24.0,292.0,518.0,2,2,0,1,1,0,19,0
221.0,4.0,17.0,53.0,229.0,2,2,0,1,0,0,19,1
239.0,5.0,11.0,4.0,53.0,2,1,0,0,0,0,19,0
698.0,4.0,11.0,5.0,364.0,0,1,0,1,1,0,19,0
225.0,0.0,31.0,66.0,330.0,2,2,0,1,0,0,19,0
365.0,4.0,8.0,63.0,28.0,2,2,0,0,0,0,18,1
367.0,10.0,15.0,249.0,166.0,2,2,0,2,1,0,19,0
238.0,6.0,12.0,297.0,2.0,2,2,0,2,1,0,19,0
228.0,5.0,9.0,36.0,47.0,2,2,0,2,0,0,19,1
238.0,4.0,6.0,291.0,365.0,2,2,0,1,1,0,19,0
256.0,1.0,5.0,1.0,111.0,2,0,0,1,1,0,19,0
310.0,3.0,8.0,165.0,52.0,2,0,0,2,0,0,19,1
226.0,9.0,17.0,39.0,173.0,2,2,0,2,1,0,19,0
82.0,6.0,15.0,361.0,58.0,2,0,0,0,1,0,19,1
287.0,8.0,31.0,63.0,299.0,2,2,0,1,1,0,19,1
238.0,1.0,13.0,292.0,131.0,2,2,0,2,0,0,19,0
90.0,9.0,13.0,183.0,50.0,2,0,0,2,0,0,19,0
192.0,0.0,13.0,214.0,291.0,2,0,0,1,0,0,19,0
102.0,5.0,38.0,388.0,285.0,2,0,0,2,1,0,19,0
167.0,7.0,8.0,65.0,372.0,2,0,0,2,1,1,19,0
229.0,3.0,9.0,107.0,34.0,2,0,0,2,1,0,19,0
237.0,7.0,17.0,14.0,98.0,2,0,0,2,1,0,19,1
273.0,8.0,16.0,91.0,28.0,2,2,0,2,1,1,19,0
100.0,1.0,22.0,400.0,164.0,2,2,0,2,1,1,19,1
72.0,9.0,11.0,336.0,348.0,2,0,0,1,1,1,12,0
138.0,14.0,39.0,320.0,211.0,2,2,0,2,1,1,19,0
297.0,1.0,8.0,81.0,32.0,2,0,0,2,0,0,19,0
91.0,7.0,14.0,353.0,65.0,2,0,0,1,0,0,19,1
256.0,0.0,6.0,1.0,93.0,2,0,0,2,0,0,19,0
288.0,0.0,8.0,8.0,8.0,2,2,0,2,1,1,19,0
214.0,6.0,8.0,66.0,79.0,2,0,0,0,0,0,19,1
366.0,3.0,8.0,99.0,160.0,2,0,0,2,0,0,19,0
249.0,0.0,30.0,3.0,333.0,2,0,0,1,1,1,19,1
281.0,6.0,8.0,187.0,37.0,2,0,0,0,1,1,19,0
246.0,0.0,10.0,4.0,24.0,2,2,0,2,1,1,19,1
293.0,4.0,11.0,15.0,1.0,2,2,0,2,0,0,19,1
281.0,4.0,8.0,11.0,238.0,2,2,0,1,1,1,19,1
351.0,2.0,12.0,220.0,265.0,2,0,0,2,1,1,19,1
98.0,8.0,10.0,371.0,211.0,2,2,0,2,1,0,19,0
257.0,2.0,6.0,1.0,411.0,2,2,0,1,1,1,19,0
239.0,1.0,14.0,4.0,20.0,2,1,0,2,0,0,19,1
225.0,0.0,20.0,9.0,4.0,2,2,0,0,1,0,19,0
227.0,12.0,16.0,11.0,43.0,2,2,0,2,1,1,19,1
283.0,13.0,16.0,83.0,157.0,2,0,0,2,1,0,19,1
94.0,10.0,13.0,326.0,9.0,2,2,0,2,0,0,19,0
98.0,14.0,47.0,397.0,303.0,2,0,0,1,1,0,19,1
126.0,3.0,13.0,367.0,339.0,2,2,0,1,1,1,13,0
92.0,7.0,11.0,341.0,2.0,2,0,0,2,1,1,19,0
188.0,5.0,9.0,64.0,12.0,2,2,0,2,1,0,19,1
82.0,3.0,10.0,361.0,13.0,2,0,0,2,1,0,19,1
91.0,10.0,14.0,373.0,343.0,2,0,0,1,1,0,19,0
74.0,30.0,47.0,331.0,303.0,2,0,0,1,1,0,19,1
248.0,12.0,39.0,7.0,2.0,2,0,0,2,1,1,19,1
76.0,4.0,6.0,402.0,2.0,2,2,0,1,1,1,19,0
235.0,0.0,4.0,44.0,11.0,2,0,0,2,0,0,19,1
230.0,9.0,17.0,112.0,2.0,2,0,0,2,1,1,19,1
76.0,8.0,13.0,346.0,50.0,2,2,0,2,0,0,19,0
243.0,1.0,6.0,10.0,7.0,2,2,0,2,1,1,19,1
253.0,1.0,6.0,3.0,35.0,2,0,0,0,1,0,19,0
212.0,11.0,17.0,54.0,35.0,2,2,0,2,0,0,19,1
265.0,17.0,40.0,213.0,290.0,2,0,0,1,0,0,19,0
243.0,3.0,9.0,53.0,243.0,2,2,0,1,1,1,19,1
257.0,5.0,14.0,1.0,65.0,2,2,0,1,0,0,19,1
102.0,8.0,10.0,363.0,211.0,2,2,0,2,1,0,19,0
303.0,6.0,15.0,180.0,30.0,2,0,0,2,0,0,19,1
168.0,2.0,23.0,402.0,386.0,2,2,0,2,0,0,19,0
303.0,4.0,14.0,6.0,289.0,2,2,0,1,1,1,19,0
293.0,1.0,4.0,173.0,552.0,2,2,0,2,1,1,19,0
85.0,47.0,64.0,378.0,170.0,2,0,0,1,1,0,19,0
313.0,3.0,16.0,47.0,6.0,2,2,0,0,1,1,19,1
244.0,3.0,4.0,6.0,155.0,2,0,0,2,0,0,19,0
203.0,3.0,8.0,96.0,40.0,2,2,0,2,1,1,19,1
442.0,8.0,23.0,40.0,96.0,0,1,0,0,1,1,19,0
305.0,7.0,16.0,152.0,44.0,2,2,0,2,1,0,19,0
180.0,3.0,12.0,241.0,1.0,2,0,0,2,0,0,19,1
199.0,3.0,10.0,91.0,10.0,2,0,0,2,1,0,19,0
87.0,11.0,24.0,335.0,349.0,2,1,0,1,1,0,19,0
218.0,14.0,18.0,299.0,2.0,2,0,0,2,1,1,19,1
269.0,1.0,9.0,21.0,1.0,2,2,0,2,0,0,19,1
91.0,13.0,14.0,370.0,3.0,2,0,0,1,0,0,19,0
259.0,9.0,17.0,40.0,11.0,2,0,0,2,0,0,19,1
92.0,13.0,22.0,348.0,1.0,2,2,0,2,1,0,19,1
400.0,4.0,16.0,3.0,174.0,0,1,0,1,1,1,19,1
307.0,2.0,17.0,53.0,14.0,2,0,0,2,1,0,19,1
229.0,3.0,13.0,1.0,16.0,2,0,0,2,1,0,19,1
63.0,5.0,6.0,401.0,70.0,2,0,0,2,1,0,19,0
253.0,0.0,8.0,90.0,34.0,2,2,0,2,0,0,19,1
225.0,3.0,31.0,6.0,6.0,2,2,0,2,1,1,19,1
261.0,4.0,7.0,3.0,91.0,2,2,0,2,1,1,19,0
104.0,43.0,61.0,372.0,171.0,2,2,0,1,1,0,19,0
273.0,0.0,8.0,162.0,40.0,2,0,0,2,1,0,19,1
253.0,0.0,11.0,4.0,20.0,2,0,0,2,0,0,19,1
194.0,1.0,9.0,48.0,1.0,2,2,0,2,1,1,4,1
251.0,1.0,8.0,61.0,2.0,2,0,0,0,0,0,19,1
303.0,2.0,24.0,5.0,46.0,2,2,0,2,0,0,19,1
211.0,5.0,8.0,267.0,50.0,2,2,0,2,1,0,19,0
303.0,8.0,13.0,7.0,5.0,2,2,0,0,0,0,19,0
233.0,8.0,16.0,87.0,6.0,2,0,0,0,1,1,19,1
180.0,8.0,13.0,237.0,20.0,2,0,0,2,1,1,19,0
295.0,1.0,38.0,227.0,4.0,2,2,0,1,0,0,19,1
324.0,12.0,15.0,150.0,31.0,2,2,0,2,1,0,19,0
256.0,1.0,13.0,55.0,478.0,2,0,0,1,1,1,19,1
101.0,10.0,15.0,386.0,250.0,2,0,0,1,1,0,19,1
77.0,8.0,61.0,398.0,173.0,2,0,0,1,1,0,19,0
110.0,3.0,6.0,364.0,36.0,2,2,0,2,0,0,6,0
243.0,1.0,10.0,9.0,1.0,2,2,0,2,1,0,19,0
232.0,7.0,9.0,46.0,1.0,2,2,0,2,1,1,4,1
107.0,3.0,5.0,337.0,26.0,2,2,0,2,1,1,19,1
448.0,1.0,7.0,141.0,25.0,2,2,0,2,1,1,19,0
199.0,6.0,17.0,20.0,297.0,2,2,0,1,0,0,19,0
194.0,0.0,9.0,10.0,31.0,2,0,0,1,1,0,19,1
91.0,1.0,8.0,346.0,146.0,2,0,0,2,1,0,19,0
280.0,0.0,8.0,69.0,195.0,2,0,0,1,1,0,19,0
106.0,7.0,19.0,363.0,16.0,2,1,0,1,0,0,19,1
304.0,5.0,10.0,181.0,34.0,2,2,0,1,0,0,19,1
46.0,4.0,5.0,374.0,64.0,2,0,0,0,0,0,19,0
101.0,4.0,6.0,389.0,1.0,2,0,0,0,1,0,19,1
229.0,2.0,5.0,14.0,21.0,2,0,0,2,1,1,19,0
74.0,10.0,15.0,329.0,58.0,2,0,0,0,1,0,19,0
84.0,10.0,12.0,339.0,6.0,2,1,0,0,1,1,19,0
211.0,7.0,8.0,147.0,29.0,2,1,0,2,0,0,19,0
103.0,7.0,13.0,334.0,16.0,2,2,0,2,1,0,19,1
278.0,1.0,16.0,70.0,50.0,2,2,0,2,1,0,19,1
332.0,3.0,7.0,63.0,61.0,2,0,0,2,1,1,19,1
239.0,10.0,39.0,227.0,205.0,2,2,0,2,1,1,19,0
229.0,1.0,39.0,1.0,304.0,2,0,0,1,1,0,0,1
261.0,4.0,9.0,57.0,30.0,2,0,0,2,0,0,19,0
363.0,0.0,4.0,2.0,368.0,0,1,0,1,1,0,19,0
303.0,1.0,11.0,7.0,1.0,2,2,0,2,0,0,19,1
257.0,2.0,11.0,1.0,20.0,2,2,0,2,0,0,19,1
231.0,3.0,8.0,61.0,10.0,2,2,0,2,0,0,19,1
257.0,0.0,13.0,1.0,16.0,2,2,0,2,1,0,19,1
247.0,0.0,4.0,66.0,334.0,2,0,0,1,1,0,19,0
273.0,7.0,10.0,177.0,72.0,2,0,0,0,1,0,19,0
220.0,5.0,17.0,15.0,58.0,2,2,0,1,0,0,19,1
358.0,6.0,16.0,138.0,80.0,2,0,0,0,0,0,19,0
257.0,2.0,24.0,1.0,260.0,2,2,0,1,1,0,19,1
289.0,2.0,3.0,88.0,25.0,2,2,0,2,1,1,19,0
180.0,2.0,6.0,242.0,1.0,2,0,0,1,0,0,19,1
400.0,0.0,7.0,1.0,41.0,0,1,0,0,1,0,9,0
87.0,5.0,12.0,334.0,292.0,2,1,0,1,0,0,19,1
192.0,5.0,38.0,40.0,4.0,2,0,0,1,0,0,19,1
101.0,5.0,8.0,353.0,183.0,2,2,0,1,0,0,19,0
303.0,4.0,12.0,5.0,2.0,2,2,0,2,1,0,19,0
78.0,18.0,71.0,391.0,173.0,2,0,0,1,1,0,19,0
295.0,0.0,12.0,11.0,10.0,2,0,0,1,0,0,19,1
224.0,1.0,8.0,90.0,66.0,2,0,0,2,1,1,19,1
214.0,6.0,9.0,63.0,349.0,2,0,0,1,0,0,19,0
351.0,8.0,22.0,218.0,175.0,2,0,0,1,0,0,19,0
242.0,19.0,31.0,86.0,6.0,2,2,0,0,1,1,19,1
233.0,1.0,16.0,92.0,13.0,2,0,0,2,1,0,19,1
239.0,2.0,40.0,5.0,15.0,2,1,0,2,0,0,19,1
218.0,4.0,9.0,17.0,300.0,2,2,0,1,1,0,19,1
134.0,13.0,35.0,314.0,283.0,2,2,0,2,1,0,19,0
180.0,10.0,14.0,243.0,36.0,2,0,0,0,1,0,19,0
293.0,1.0,12.0,11.0,3.0,2,2,0,1,1,1,19,1
261.0,6.0,9.0,7.0,50.0,2,2,0,0,1,1,19,0
238.0,3.0,13.0,290.0,139.0,2,2,0,2,1,0,19,1
205.0,22.0,31.0,14.0,33.0,2,2,0,0,1,0,19,1
253.0,0.0,22.0,3.0,30.0,2,0,0,2,1,0,19,0
219.0,10.0,13.0,98.0,97.0,2,0,0,0,1,1,19,0
190.0,0.0,9.0,18.0,93.0,2,2,0,0,1,1,19,0
281.0,7.0,9.0,16.0,282.0,2,2,0,1,0,0,19,0
243.0,1.0,11.0,10.0,20.0,2,2,0,2,0,0,19,1
207.0,6.0,8.0,54.0,34.0,2,0,0,2,1,0,19,0
301.0,0.0,17.0,61.0,173.0,2,2,0,2,1,0,19,0
512.0,6.0,12.0,206.0,298.0,2,2,0,1,1,1,19,0
293.0,3.0,10.0,179.0,356.0,2,2,0,1,1,1,19,1
88.0,12.0,14.0,381.0,32.0,2,0,0,1,0,0,19,1
251.0,14.0,17.0,40.0,380.0,2,0,0,1,1,0,19,0
225.0,3.0,18.0,1.0,338.0,2,2,0,1,1,0,19,1
236.0,3.0,12.0,9.0,516.0,2,0,0,1,1,0,19,1
205.0,7.0,17.0,17.0,134.0,2,0,0,2,0,0,19,1
208.0,1.0,9.0,4.0,27.0,2,0,0,2,1,0,19,0
222.0,10.0,13.0,116.0,3.0,2,2,0,2,1,1,19,1
98.0,8.0,15.0,397.0,250.0,2,0,0,1,1,0,19,1
217.0,3.0,16.0,100.0,157.0,2,2,0,2,1,0,19,0
293.0,2.0,42.0,175.0,170.0,2,2,0,1,0,0,19,1
94.0,6.0,13.0,392.0,29.0,2,2,0,2,1,1,19,0
284.0,6.0,8.0,48.0,2.0,2,0,0,0,0,0,19,1
293.0,3.0,13.0,170.0,19.0,2,2,0,2,0,0,19,0
224.0,2.0,8.0,31.0,1.0,2,0,0,1,0,0,19,1
245.0,6.0,30.0,70.0,301.0,2,2,0,1,1,0,19,1
246.0,5.0,14.0,3.0,298.0,2,2,0,1,0,0,19,1
315.0,6.0,11.0,173.0,10.0,2,0,0,2,1,0,19,0
270.0,2.0,5.0,21.0,242.0,2,0,0,1,1,1,19,1
245.0,25.0,28.0,91.0,369.0,2,1,0,2,1,0,19,1
248.0,3.0,8.0,3.0,51.0,2,2,0,2,1,0,19,0
91.0,6.0,10.0,373.0,6.0,2,0,0,0,0,0,19,0
239.0,1.0,8.0,31.0,12.0,2,2,0,2,0,0,19,1
208.0,7.0,10.0,34.0,35.0,2,2,0,0,0,0,19,1
281.0,12.0,30.0,38.0,42.0,2,2,0,2,1,1,19,1
168.0,7.0,12.0,404.0,382.0,2,2,0,2,0,0,19,0
238.0,7.0,10.0,299.0,356.0,2,2,0,1,1,1,19,1
180.0,1.0,10.0,242.0,41.0,2,0,0,1,1,0,19,1
303.0,2.0,9.0,5.0,49.0,2,2,0,0,1,1,19,0
101.0,1.0,6.0,381.0,1.0,2,0,0,0,1,0,19,0
303.0,0.0,4.0,52.0,15.0,2,2,0,2,0,0,19,1
75.0,15.0,62.0,402.0,176.0,2,0,0,1,1,0,19,0
90.0,1.0,12.0,184.0,331.0,2,0,0,1,0,0,19,0
244.0,3.0,12.0,5.0,484.0,2,0,0,1,1,1,19,1
188.0,4.0,9.0,34.0,9.0,2,2,0,2,0,0,19,1
121.0,31.0,38.0,309.0,16.0,2,0,0,1,0,0,19,1
95.0,3.0,6.0,402.0,291.0,2,2,0,1,0,0,19,1
239.0,2.0,10.0,6.0,11.0,2,1,0,2,1,1,19,1
229.0,7.0,40.0,1.0,2.0,2,0,0,1,0,0,19,1
244.0,12.0,38.0,14.0,4.0,2,0,0,1,0,0,19,1
242.0,4.0,11.0,11.0,19.0,2,2,0,2,0,0,19,0
238.0,5.0,10.0,298.0,5.0,2,2,0,2,1,0,19,1
298.0,18.0,30.0,64.0,191.0,2,2,0,1,0,0,19,0
215.0,17.0,31.0,38.0,33.0,2,0,0,0,1,0,19,1
240.0,3.0,17.0,27.0,173.0,2,2,0,2,1,0,19,0
90.0,3.0,5.0,186.0,79.0,2,0,0,2,1,1,19,0
259.0,1.0,8.0,52.0,332.0,2,2,0,1,1,0,19,0
197.0,6.0,33.0,13.0,9.0,2,2,0,2,0,0,19,1
168.0,6.0,22.0,403.0,24.0,2,2,0,1,0,0,19,1
106.0,1.0,13.0,362.0,515.0,2,1,0,1,1,0,19,0
263.0,11.0,21.0,225.0,4.0,2,2,0,0,0,0,19,0
266.0,13.0,16.0,126.0,161.0,2,2,0,2,0,0,19,0
186.0,21.0,25.0,388.0,160.0,2,2,0,2,1,1,19,1
303.0,8.0,24.0,5.0,92.0,2,2,0,2,0,0,19,0
305.0,6.0,8.0,56.0,0.0,2,0,0,2,0,0,19,1
319.0,9.0,18.0,181.0,2.0,2,2,0,2,1,1,19,1
246.0,1.0,9.0,22.0,68.0,2,2,0,0,1,0,19,1
319.0,5.0,27.0,143.0,30.0,2,2,0,2,0,0,19,1
108.0,38.0,47.0,391.0,282.0,2,0,0,2,1,0,19,0
251.0,15.0,22.0,279.0,3.0,2,0,0,2,1,1,19,1
292.0,44.0,46.0,140.0,205.0,2,2,0,2,1,1,19,0
303.0,1.0,4.0,51.0,1.0,2,2,0,2,1,1,19,1
295.0,10.0,13.0,218.0,8.0,2,2,0,2,1,0,19,0
253.0,0.0,21.0,5.0,53.0,2,0,0,1,0,0,19,1
198.0,0.0,18.0,69.0,400.0,2,0,0,1,0,0,19,0
228.0,13.0,20.0,17.0,290.0,2,0,0,1,0,0,19,0
596.0,5.0,8.0,60.0,3.0,2,2,0,2,0,0,8,1
236.0,2.0,10.0,1.0,6.0,2,0,0,2,1,1,19,1
211.0,4.0,31.0,27.0,94.0,2,0,0,2,0,0,19,0
76.0,3.0,7.0,351.0,7.0,2,2,0,0,0,0,19,0
364.0,14.0,35.0,229.0,211.0,2,1,0,2,1,1,19,0
313.0,24.0,29.0,53.0,334.0,2,0,0,1,1,1,14,0
217.0,4.0,16.0,100.0,157.0,2,2,0,2,1,0,19,1
95.0,1.0,3.0,403.0,305.0,2,2,0,1,1,0,19,1
351.0,3.0,6.0,220.0,46.0,2,0,0,2,0,0,19,1
168.0,3.0,11.0,402.0,31.0,2,2,0,2,1,0,19,0
90.0,7.0,10.0,187.0,13.0,2,0,0,2,1,0,19,1
109.0,20.0,22.0,363.0,4.0,2,2,0,2,0,0,19,0
265.0,12.0,15.0,212.0,298.0,2,0,0,1,1,1,19,1
267.0,9.0,30.0,35.0,301.0,2,2,0,1,1,0,19,1
90.0,1.0,6.0,184.0,1.0,2,0,0,2,1,1,19,1
232.0,8.0,31.0,24.0,7.0,2,0,0,1,0,0,19,0
355.0,22.0,25.0,277.0,23.0,2,2,0,2,0,0,19,0
254.0,10.0,15.0,211.0,32.0,2,0,0,2,1,0,19,0
703.0,4.0,6.0,31.0,106.0,0,1,0,1,1,0,19,1
63.0,4.0,11.0,401.0,1.0,2,0,0,0,0,0,19,0
240.0,2.0,5.0,49.0,3.0,2,0,0,2,1,0,19,1
270.0,0.0,22.0,22.0,65.0,2,0,0,1,1,1,19,1
239.0,4.0,9.0,2.0,352.0,2,1,0,1,1,0,19,0
182.0,9.0,11.0,306.0,68.0,2,2,0,2,1,1,19,0
202.0,8.0,10.0,22.0,493.0,2,2,0,1,0,0,19,1
270.0,2.0,4.0,19.0,50.0,2,0,0,2,1,0,19,1
252.0,9.0,18.0,23.0,6.0,2,0,0,1,0,0,19,0
239.0,4.0,11.0,3.0,51.0,2,1,0,2,1,0,19,0
206.0,13.0,16.0,79.0,25.0,2,0,0,2,1,1,19,1
263.0,3.0,44.0,218.0,298.0,2,0,0,1,1,1,19,1
239.0,1.0,22.0,5.0,24.0,2,1,0,1,0,0,19,1
258.0,0.0,8.0,211.0,34.0,2,0,0,2,1,0,15,0
242.0,5.0,15.0,1.0,22.0,2,2,0,2,0,0,19,1
123.0,25.0,61.0,389.0,174.0,2,2,0,1,1,0,19,0
282.0,0.0,8.0,27.0,16.0,2,2,0,2,0,0,19,1
346.0,0.0,15.0,152.0,42.0,2,2,0,2,1,0,19,1
101.0,6.0,21.0,357.0,13.0,2,2,0,0,0,0,19,0
269.0,7.0,21.0,234.0,41.0,2,2,0,2,1,0,19,0
192.0,14.0,17.0,47.0,229.0,2,0,0,1,0,0,19,1
84.0,6.0,15.0,337.0,250.0,2,1,0,1,1,0,19,1
76.0,8.0,21.0,354.0,15.0,2,2,0,2,0,0,19,0
