N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,label
1983.0,2805.0,457.0,185.0,30.0,0.0,0.0,4.0,5.0,3.0,36.0,1706.0,1.00522694513289,0
106.0,259.0,15.0,49.0,28.0,0.0,0.0,39.0,2.0,1.0,4.0,56.0,0.594368207936839,1
3191.0,3501.0,378.0,679.0,16.0,0.0,0.0,367.0,38.0,72.0,305.0,2137.0,1.48165413798567,0
658.0,1413.0,208.0,149.0,33.0,0.0,0.0,2.0,0.0,7.0,6.0,624.0,1.20440316450483,1
4015.0,4032.0,706.0,1858.0,29.0,0.0,0.0,43.0,0.0,35.0,17.0,3222.0,1.00522694513289,1
88.0,262.0,17.0,13.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,77.0,1.86500803160946,1
235.0,3018.0,105.0,116.0,15.0,0.0,0.0,41.0,6.0,11.0,0.0,155.0,0.915024129447388,1
29105.0,2778.0,725.0,13841.0,86.0,3.0,0.0,836.0,2044.0,1030.0,5633.0,17598.0,1.48165413798567,1
103.0,3134.0,13.0,23.0,0.0,0.0,0.0,1.0,6.0,0.0,65.0,30.0,1.29126262950745,0
69.0,1463.0,25.0,26.0,4.0,0.0,0.0,21.0,8.0,0.0,2.0,38.0,0.800528377424059,1
204.0,2523.0,67.0,32.0,2.0,0.0,0.0,2.0,2.0,8.0,1.0,183.0,1.29126262950745,0
4490.0,4182.0,642.0,2405.0,11.0,1.0,0.0,42.0,101.0,105.0,163.0,3979.0,1.48165413798567,1
176.0,3334.0,58.0,20.0,6.0,0.0,0.0,4.0,1.0,0.0,13.0,158.0,1.02771709743701,2
207.0,1962.0,33.0,33.0,6.0,0.0,0.0,21.0,2.0,6.0,4.0,174.0,0.594368207936839,1
80.0,514.0,19.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,73.0,1.86500803160946,1
94.0,1327.0,37.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.29126262950745,1
4448.0,3213.0,930.0,490.0,141.0,0.0,0.0,139.0,10.0,35.0,97.0,4053.0,1.00522694513289,1
332.0,2116.0,119.0,172.0,9.0,0.0,0.0,28.0,7.0,43.0,52.0,197.0,0.915024129447388,0
312.0,243.0,52.0,10.0,1.0,0.0,0.0,7.0,1.0,6.0,29.0,259.0,0.915024129447388,2
73.0,4161.0,17.0,31.0,5.0,0.0,0.0,8.0,1.0,7.0,12.0,45.0,1.05714931610548,1
116.0,3058.0,23.0,14.0,1.0,0.0,0.0,8.0,0.0,38.0,0.0,70.0,0.997535302103113,1
80.0,3491.0,34.0,40.0,11.0,0.0,0.0,11.0,0.0,4.0,2.0,62.0,0.800528377424059,1
502.0,3872.0,87.0,120.0,13.0,0.0,0.0,4.0,0.0,0.0,2.0,473.0,0.982449108801872,1
67.0,897.0,31.0,13.0,5.0,0.0,0.0,38.0,0.0,0.0,2.0,26.0,0.411985187306913,0
87.0,3791.0,37.0,34.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,73.0,0.411985187306913,1
172.0,2314.0,34.0,137.0,0.0,0.0,0.0,5.0,8.0,6.0,2.0,143.0,1.29126262950745,1
633.0,1026.0,109.0,118.0,3.0,0.0,0.0,2.0,4.0,72.0,54.0,490.0,0.915024129447388,1
3421.0,2331.0,707.0,849.0,35.0,0.0,0.0,356.0,126.0,287.0,347.0,1958.0,1.00522694513289,1
28011.0,1823.0,1172.0,11103.0,48.0,18.0,0.0,400.0,4925.0,1591.0,6119.0,14019.0,0.661673179614133,1
607.0,4104.0,121.0,379.0,8.0,0.0,0.0,49.0,21.0,4.0,19.0,452.0,0.831953524648453,1
609.0,3697.0,139.0,144.0,2.0,0.0,0.0,173.0,15.0,1.0,8.0,409.0,0.831953524648453,1
97.0,1036.0,15.0,51.0,5.0,0.0,0.0,16.0,0.0,1.0,5.0,68.0,1.02771709743701,2
108.0,701.0,41.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,95.0,0.997535302103113,0
7241.0,1885.0,354.0,4189.0,8.0,3.0,0.0,91.0,138.0,63.0,2735.0,4142.0,0.661673179614133,1
540.0,759.0,73.0,149.0,4.0,0.0,0.0,2.0,0.0,15.0,5.0,516.0,0.982449108801872,1
62.0,13.0,4.0,4.0,0.0,0.0,0.0,57.0,4.0,0.0,0.0,1.0,1.86500803160946,0
2949.0,1304.0,526.0,435.0,50.0,0.0,0.0,53.0,15.0,105.0,68.0,2533.0,1.00522694513289,1
77.0,1371.0,31.0,17.0,2.0,0.0,0.0,14.0,2.0,3.0,7.0,47.0,0.411985187306913,1
5920.0,3160.0,302.0,1615.0,218.0,0.0,0.0,260.0,191.0,101.0,32.0,5078.0,1.48165413798567,2
208.0,916.0,18.0,68.0,7.0,0.0,0.0,13.0,0.0,3.0,24.0,78.0,0.594368207936839,0
244.0,1038.0,23.0,43.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,233.0,0.915024129447388,1
386.0,1657.0,111.0,122.0,21.0,0.0,0.0,25.0,3.0,1.0,19.0,267.0,0.831953524648453,1
201.0,3395.0,70.0,47.0,4.0,0.0,0.0,9.0,0.0,8.0,4.0,180.0,1.29126262950745,0
15764.0,4494.0,1734.0,9183.0,51.0,1.0,0.0,991.0,2291.0,525.0,3768.0,6197.0,0.865617488080534,0
95.0,2905.0,26.0,38.0,1.0,0.0,0.0,16.0,0.0,2.0,0.0,76.0,0.594368207936839,0
82.0,1088.0,42.0,47.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,74.0,1.86500803160946,1
326.0,272.0,14.0,157.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,317.0,1.20440316450483,1
52.0,949.0,30.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,44.0,1.05714931610548,1
360.0,1833.0,39.0,57.0,12.0,0.0,0.0,159.0,0.0,4.0,18.0,179.0,0.831953524648453,1
212.0,2699.0,32.0,50.0,18.0,0.0,0.0,1.0,0.0,0.0,6.0,188.0,1.29126262950745,0
201.0,3429.0,81.0,57.0,7.0,0.0,0.0,6.0,4.0,3.0,5.0,165.0,1.29126262950745,0
116.0,1770.0,31.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,0.997535302103113,0
237.0,138.0,61.0,65.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,219.0,1.20440316450483,0
56.0,315.0,10.0,10.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,39.0,1.86500803160946,1
187.0,155.0,13.0,9.0,1.0,0.0,0.0,5.0,1.0,1.0,21.0,159.0,1.02771709743701,0
166.0,3886.0,76.0,73.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,150.0,1.02771709743701,1
67.0,2490.0,22.0,20.0,1.0,0.0,0.0,4.0,1.0,8.0,4.0,50.0,1.05714931610548,1
101.0,501.0,12.0,25.0,1.0,0.0,0.0,13.0,1.0,2.0,2.0,83.0,1.02771709743701,2
695.0,705.0,168.0,277.0,68.0,0.0,2.0,19.0,30.0,19.0,40.0,562.0,0.982449108801872,0
172.0,313.0,27.0,53.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,155.0,0.997535302103113,0
103.0,55.0,10.0,27.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,90.0,1.29126262950745,0
229.0,2265.0,78.0,54.0,3.0,0.0,0.0,2.0,3.0,17.0,11.0,193.0,1.20440316450483,1
5508.0,4152.0,1034.0,1162.0,124.0,0.0,0.0,34.0,1162.0,949.0,586.0,2550.0,1.00522694513289,0
121.0,1118.0,21.0,24.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,43.0,1.02771709743701,1
62.0,1590.0,14.0,36.0,2.0,0.0,0.0,7.0,1.0,5.0,3.0,40.0,1.05714931610548,1
710.0,3952.0,88.0,243.0,10.0,0.0,0.0,77.0,19.0,7.0,29.0,504.0,0.831953524648453,1
1172.0,4316.0,325.0,543.0,49.0,0.0,0.0,55.0,44.0,25.0,46.0,967.0,1.48165413798567,1
65.0,1117.0,17.0,27.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,50.0,1.05714931610548,1
71.0,3387.0,26.0,33.0,2.0,0.0,0.0,9.0,3.0,9.0,4.0,46.0,0.411985187306913,1
51.0,575.0,26.0,28.0,6.0,0.0,0.0,3.0,3.0,0.0,2.0,43.0,0.800528377424059,1
726.0,472.0,225.0,137.0,5.0,0.0,0.0,8.0,0.0,5.0,8.0,656.0,0.915024129447388,1
84.0,4104.0,38.0,39.0,2.0,0.0,0.0,11.0,6.0,19.0,3.0,43.0,0.800528377424059,1
174.0,285.0,19.0,54.0,2.0,0.0,0.0,47.0,1.0,7.0,5.0,95.0,0.594368207936839,1
63.0,103.0,8.0,24.0,0.0,0.0,0.0,13.0,1.0,11.0,26.0,12.0,1.05714931610548,0
1711.0,3608.0,524.0,926.0,16.0,0.0,0.0,9.0,13.0,0.0,0.0,1685.0,0.661673179614133,0
349.0,407.0,25.0,308.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,336.0,1.20440316450483,1
536.0,3562.0,220.0,169.0,19.0,0.0,0.0,4.0,7.0,5.0,6.0,510.0,1.20440316450483,1
79.0,624.0,30.0,46.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,76.0,0.800528377424059,1
119.0,891.0,34.0,44.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,98.0,1.29126262950745,0
2369.0,487.0,188.0,1407.0,11.0,0.0,0.0,16.0,355.0,64.0,457.0,1340.0,1.48165413798567,1
52.0,1235.0,18.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.05714931610548,2
21216.0,1930.0,1144.0,3200.0,49.0,0.0,0.0,3357.0,1394.0,1207.0,4551.0,8661.0,0.661673179614133,1
3090.0,2514.0,663.0,505.0,117.0,0.0,0.0,9.0,31.0,188.0,110.0,2082.0,0.661673179614133,0
126.0,119.0,40.0,39.0,2.0,0.0,0.0,65.0,0.0,0.0,6.0,49.0,0.594368207936839,1
65.0,261.0,46.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,1.86500803160946,0
284.0,2027.0,16.0,283.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,277.0,0.982449108801872,0
55.0,3753.0,16.0,20.0,1.0,0.0,0.0,2.0,8.0,1.0,15.0,28.0,0.800528377424059,0
125.0,149.0,51.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.594368207936839,0
867.0,1340.0,159.0,259.0,4.0,0.0,0.0,19.0,0.0,2.0,3.0,836.0,0.661673179614133,0
96.0,184.0,12.0,27.0,0.0,0.0,0.0,43.0,0.0,0.0,4.0,38.0,0.594368207936839,0
213.0,96.0,44.0,77.0,5.0,0.0,0.0,5.0,7.0,5.0,3.0,167.0,1.02771709743701,1
175.0,3183.0,89.0,107.0,0.0,0.0,0.0,26.0,2.0,16.0,2.0,125.0,0.594368207936839,1
107.0,2595.0,31.0,52.0,1.0,2.0,0.0,3.0,6.0,2.0,4.0,35.0,1.29126262950745,0
247.0,2991.0,72.0,126.0,5.0,0.0,0.0,26.0,7.0,2.0,0.0,176.0,1.20440316450483,1
82.0,349.0,10.0,10.0,0.0,0.0,0.0,65.0,3.0,0.0,4.0,10.0,0.411985187306913,1
195.0,3323.0,41.0,91.0,44.0,0.0,0.0,3.0,0.0,9.0,1.0,173.0,0.997535302103113,0
55.0,2129.0,29.0,21.0,1.0,0.0,0.0,19.0,0.0,5.0,3.0,23.0,0.411985187306913,1
315.0,2903.0,94.0,71.0,4.0,0.0,0.0,2.0,1.0,0.0,4.0,308.0,0.982449108801872,1
212.0,3319.0,47.0,55.0,1.0,0.0,0.0,7.0,1.0,2.0,2.0,198.0,1.02771709743701,1
119.0,438.0,15.0,27.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0,89.0,1.02771709743701,1
110557.0,3714.0,2781.0,40824.0,1587.0,2.0,0.0,1290.0,1262.0,832.0,961.0,92077.0,1.00522694513289,0
67.0,3814.0,45.0,42.0,0.0,0.0,0.0,12.0,13.0,6.0,8.0,25.0,0.411985187306913,1
128.0,3563.0,102.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,1.02771709743701,0
82.0,2603.0,40.0,60.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,67.0,1.05714931610548,1
400.0,2415.0,97.0,256.0,5.0,0.0,0.0,24.0,0.0,21.0,25.0,318.0,0.831953524648453,1
23964.0,3129.0,1670.0,9030.0,633.0,5.0,0.0,147.0,1879.0,602.0,2273.0,18150.0,1.00522694513289,0
258.0,1111.0,17.0,32.0,0.0,0.0,0.0,100.0,8.0,1.0,41.0,103.0,0.915024129447388,1
74.0,3165.0,42.0,46.0,1.0,0.0,0.0,4.0,30.0,0.0,2.0,32.0,1.05714931610548,1
144.0,3306.0,59.0,60.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,132.0,0.997535302103113,1
221.0,2497.0,89.0,152.0,6.0,0.0,0.0,4.0,11.0,45.0,2.0,150.0,0.997535302103113,1
22306.0,4305.0,2378.0,4811.0,749.0,0.0,0.0,1031.0,1110.0,514.0,292.0,17598.0,1.48165413798567,1
2298.0,2852.0,219.0,101.0,11.0,0.0,0.0,63.0,5.0,66.0,65.0,2093.0,1.48165413798567,1
2886.0,3590.0,310.0,1613.0,27.0,0.0,0.0,22.0,5.0,31.0,299.0,2414.0,1.00522694513289,1
151.0,100.0,24.0,24.0,7.0,0.0,0.0,115.0,0.0,8.0,5.0,23.0,1.02771709743701,1
50.0,1284.0,3.0,8.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,3.0,0.800528377424059,0
87.0,42.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,82.0,1.86500803160946,0
88.0,1505.0,12.0,15.0,8.0,0.0,0.0,8.0,0.0,0.0,2.0,78.0,1.05714931610548,0
243.0,1791.0,104.0,145.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,225.0,0.982449108801872,0
31090.0,4412.0,1452.0,22840.0,7778.0,3.0,0.0,137.0,777.0,126.0,923.0,27792.0,1.48165413798567,1
51.0,54.0,7.0,4.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,24.0,1.86500803160946,2
73.0,2068.0,38.0,18.0,4.0,0.0,0.0,10.0,0.0,0.0,16.0,41.0,1.05714931610548,2
119.0,3475.0,40.0,72.0,5.0,0.0,0.0,9.0,1.0,0.0,2.0,107.0,0.997535302103113,0
96.0,2029.0,73.0,87.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,82.0,1.29126262950745,1
87.0,1222.0,42.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,83.0,1.86500803160946,1
5793.0,4433.0,687.0,1322.0,264.0,0.0,0.0,136.0,185.0,250.0,558.0,4292.0,1.48165413798567,1
177.0,3266.0,72.0,100.0,1.0,0.0,0.0,15.0,2.0,21.0,7.0,121.0,0.997535302103113,0
201.0,3657.0,37.0,34.0,7.0,0.0,0.0,57.0,15.0,8.0,6.0,115.0,0.594368207936839,1
195.0,720.0,16.0,26.0,14.0,0.0,0.0,10.0,5.0,3.0,5.0,161.0,0.997535302103113,1
109.0,1073.0,42.0,12.0,0.0,0.0,0.0,19.0,1.0,3.0,84.0,2.0,1.02771709743701,1
6093.0,2580.0,707.0,1444.0,132.0,0.0,0.0,562.0,476.0,128.0,1367.0,2977.0,1.48165413798567,1
4897.0,3618.0,595.0,2303.0,94.0,0.0,0.0,1.0,13.0,47.0,6.0,4477.0,0.661673179614133,1
56.0,445.0,12.0,8.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,35.0,1.05714931610548,0
357.0,3550.0,93.0,25.0,5.0,0.0,0.0,7.0,0.0,35.0,29.0,286.0,0.831953524648453,1
123.0,1153.0,59.0,48.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,76.0,0.997535302103113,1
3516.0,2671.0,484.0,290.0,8.0,0.0,0.0,33.0,71.0,140.0,137.0,3107.0,1.00522694513289,1
328.0,2475.0,71.0,69.0,8.0,0.0,0.0,12.0,12.0,56.0,15.0,229.0,0.915024129447388,1
61.0,3327.0,11.0,24.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,58.0,0.411985187306913,0
73.0,926.0,24.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,0.800528377424059,1
221.0,2161.0,98.0,179.0,15.0,0.0,0.0,2.0,0.0,8.0,3.0,206.0,0.997535302103113,0
8831.0,2993.0,789.0,1969.0,215.0,0.0,0.0,589.0,709.0,219.0,456.0,6331.0,1.48165413798567,0
198.0,1466.0,32.0,25.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,192.0,1.29126262950745,1
88.0,235.0,20.0,45.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,77.0,1.86500803160946,1
7216.0,3508.0,1143.0,884.0,179.0,4.0,0.0,9.0,18.0,13.0,31.0,6259.0,1.00522694513289,0
205.0,1794.0,33.0,31.0,2.0,0.0,0.0,74.0,0.0,2.0,2.0,87.0,1.02771709743701,1
304.0,1636.0,56.0,115.0,2.0,0.0,0.0,108.0,53.0,16.0,43.0,73.0,0.915024129447388,1
463.0,2361.0,73.0,191.0,2.0,0.0,0.0,57.0,4.0,0.0,1.0,312.0,0.831953524648453,1
256.0,3251.0,119.0,153.0,4.0,0.0,0.0,4.0,3.0,13.0,7.0,220.0,0.831953524648453,0
129.0,349.0,24.0,57.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,124.0,1.02771709743701,0
69.0,2573.0,20.0,26.0,4.0,0.0,0.0,1.0,1.0,20.0,7.0,40.0,1.05714931610548,1
79.0,302.0,10.0,19.0,5.0,0.0,0.0,3.0,11.0,2.0,2.0,52.0,0.800528377424059,1
513.0,2974.0,37.0,119.0,12.0,1.0,0.0,2.0,11.0,6.0,7.0,431.0,1.20440316450483,1
84.0,731.0,35.0,63.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,74.0,0.800528377424059,1
178.0,2936.0,46.0,66.0,6.0,0.0,0.0,27.0,2.0,0.0,2.0,131.0,0.594368207936839,1
135.0,359.0,32.0,80.0,8.0,0.0,0.0,52.0,0.0,0.0,11.0,68.0,1.02771709743701,1
86.0,388.0,15.0,21.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,43.0,0.411985187306913,0
129.0,3682.0,29.0,26.0,5.0,0.0,0.0,23.0,0.0,1.0,0.0,104.0,1.02771709743701,1
113.0,972.0,44.0,65.0,2.0,0.0,0.0,25.0,0.0,4.0,2.0,80.0,0.997535302103113,0
8290.0,4192.0,2299.0,1023.0,27.0,0.0,0.0,28.0,104.0,200.0,197.0,6895.0,1.00522694513289,1
507.0,3472.0,74.0,345.0,2.0,0.0,0.0,26.0,40.0,7.0,17.0,391.0,0.831953524648453,0
326.0,400.0,71.0,209.0,0.0,0.0,0.0,13.0,29.0,1.0,41.0,206.0,0.915024129447388,0
63.0,280.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,0.800528377424059,2
1339.0,932.0,120.0,249.0,31.0,0.0,0.0,274.0,14.0,10.0,56.0,865.0,1.48165413798567,0
54.0,27.0,13.0,11.0,0.0,0.0,0.0,48.0,1.0,0.0,5.0,0.0,0.411985187306913,1
535.0,2315.0,133.0,109.0,5.0,0.0,0.0,28.0,0.0,56.0,15.0,337.0,0.915024129447388,1
2217.0,1965.0,432.0,462.0,141.0,0.0,0.0,169.0,3.0,143.0,28.0,1771.0,1.00522694513289,0
193.0,4180.0,50.0,61.0,3.0,0.0,0.0,7.0,6.0,11.0,9.0,160.0,1.02771709743701,0
124.0,145.0,28.0,14.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,116.0,0.997535302103113,0
173.0,135.0,36.0,16.0,0.0,0.0,0.0,126.0,14.0,0.0,32.0,1.0,1.29126262950745,2
127.0,1138.0,26.0,69.0,0.0,0.0,0.0,2.0,1.0,20.0,2.0,99.0,0.594368207936839,1
96150.0,5166.0,3346.0,49918.0,2647.0,38.0,1.0,488.0,8089.0,2965.0,8866.0,64811.0,1.48165413798567,1
2764.0,2345.0,514.0,722.0,7.0,0.0,0.0,100.0,249.0,183.0,646.0,1526.0,0.661673179614133,0
144.0,2749.0,45.0,30.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,134.0,1.29126262950745,1
272.0,3836.0,57.0,79.0,12.0,0.0,0.0,47.0,1.0,11.0,8.0,203.0,0.831953524648453,0
18825.0,4246.0,987.0,12330.0,121.0,12.0,0.0,164.0,1777.0,474.0,2779.0,12002.0,0.661673179614133,0
202.0,2618.0,53.0,153.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,186.0,0.997535302103113,1
38081.0,3669.0,2486.0,14505.0,869.0,20.0,4.0,2070.0,3020.0,974.0,3179.0,27708.0,1.48165413798567,2
61.0,213.0,31.0,24.0,1.0,0.0,0.0,5.0,0.0,5.0,1.0,45.0,0.411985187306913,1
296.0,2464.0,53.0,90.0,26.0,0.0,0.0,1.0,1.0,5.0,16.0,266.0,0.982449108801872,1
728.0,4397.0,265.0,308.0,21.0,1.0,0.0,147.0,4.0,50.0,31.0,491.0,0.915024129447388,1
196.0,1872.0,135.0,177.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,189.0,1.29126262950745,0
148.0,4.0,4.0,100.0,2.0,0.0,0.0,5.0,3.0,1.0,4.0,117.0,0.997535302103113,1
142.0,1332.0,26.0,50.0,2.0,0.0,0.0,1.0,9.0,24.0,16.0,83.0,1.29126262950745,0
1173.0,2350.0,239.0,279.0,20.0,0.0,0.0,9.0,0.0,14.0,1.0,1096.0,1.00522694513289,0
57.0,56.0,2.0,5.0,1.0,0.0,0.0,4.0,0.0,5.0,2.0,46.0,0.800528377424059,0
390.0,2325.0,82.0,141.0,29.0,0.0,0.0,53.0,2.0,15.0,37.0,281.0,0.831953524648453,0
134.0,3530.0,51.0,71.0,20.0,0.0,0.0,7.0,3.0,2.0,8.0,111.0,0.997535302103113,0
92.0,2323.0,25.0,39.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,86.0,0.411985187306913,1
637.0,1197.0,137.0,201.0,15.0,0.0,0.0,67.0,20.0,33.0,22.0,424.0,0.831953524648453,1
1125.0,1987.0,76.0,303.0,53.0,0.0,0.0,207.0,109.0,31.0,121.0,557.0,0.661673179614133,1
848.0,2653.0,141.0,137.0,8.0,0.0,0.0,3.0,5.0,17.0,17.0,792.0,0.982449108801872,0
682.0,1529.0,201.0,42.0,1.0,0.0,0.0,309.0,0.0,0.0,7.0,256.0,0.915024129447388,1
638.0,2930.0,140.0,178.0,13.0,0.0,0.0,24.0,0.0,28.0,39.0,505.0,0.915024129447388,0
297.0,3952.0,85.0,189.0,41.0,0.0,0.0,16.0,0.0,44.0,0.0,229.0,0.982449108801872,0
74.0,3082.0,19.0,19.0,1.0,0.0,0.0,21.0,6.0,6.0,9.0,32.0,0.411985187306913,1
282.0,2900.0,113.0,94.0,12.0,0.0,0.0,22.0,1.0,7.0,7.0,244.0,0.915024129447388,1
150.0,1584.0,96.0,91.0,3.0,0.0,0.0,35.0,0.0,3.0,0.0,111.0,0.997535302103113,1
63.0,825.0,19.0,30.0,1.0,0.0,0.0,12.0,0.0,4.0,4.0,43.0,0.411985187306913,0
1641.0,573.0,58.0,621.0,463.0,0.0,0.0,1.0,0.0,0.0,13.0,1431.0,0.865617488080534,0
9008.0,3044.0,885.0,4728.0,22.0,2.0,0.0,260.0,1241.0,186.0,321.0,6830.0,0.865617488080534,1
340.0,1769.0,64.0,66.0,3.0,0.0,0.0,1.0,0.0,20.0,17.0,301.0,1.20440316450483,1
828.0,3401.0,314.0,237.0,50.0,0.0,0.0,29.0,8.0,14.0,21.0,738.0,0.831953524648453,1
787.0,1405.0,46.0,86.0,30.0,0.0,0.0,56.0,0.0,1.0,3.0,715.0,0.915024129447388,1
188.0,1007.0,40.0,93.0,1.0,0.0,0.0,53.0,19.0,10.0,58.0,35.0,0.594368207936839,1
199.0,2980.0,53.0,73.0,0.0,0.0,0.0,26.0,3.0,37.0,38.0,80.0,0.997535302103113,0
405.0,4025.0,80.0,68.0,4.0,0.0,0.0,44.0,5.0,0.0,1.0,334.0,0.831953524648453,0
457.0,794.0,59.0,29.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,447.0,1.20440316450483,0
65.0,89.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,56.0,1.86500803160946,2
58.0,55.0,14.0,17.0,3.0,0.0,0.0,21.0,0.0,7.0,7.0,21.0,0.800528377424059,2
15897.0,4077.0,858.0,5536.0,500.0,185.0,762.0,617.0,103.0,332.0,290.0,12470.0,1.48165413798567,2
396.0,3344.0,118.0,137.0,7.0,0.0,0.0,55.0,0.0,0.0,1.0,330.0,0.831953524648453,1
2165.0,2685.0,761.0,782.0,1.0,0.0,0.0,26.0,8.0,18.0,37.0,2046.0,0.865617488080534,1
750.0,1143.0,85.0,420.0,162.0,0.0,0.0,3.0,11.0,3.0,50.0,617.0,0.831953524648453,0
355.0,1571.0,93.0,44.0,2.0,0.0,0.0,5.0,3.0,8.0,8.0,205.0,0.831953524648453,1
519.0,4052.0,177.0,152.0,12.0,0.0,0.0,212.0,16.0,56.0,23.0,207.0,0.831953524648453,1
13285.0,3583.0,1433.0,384.0,16.0,0.0,0.0,209.0,118.0,822.0,707.0,10146.0,1.48165413798567,1
232.0,1143.0,52.0,76.0,22.0,0.0,20.0,35.0,17.0,1.0,17.0,137.0,0.915024129447388,2
162.0,3832.0,91.0,110.0,7.0,0.0,0.0,6.0,3.0,6.0,5.0,138.0,1.02771709743701,1
5208.0,1881.0,778.0,2041.0,275.0,0.0,0.0,24.0,0.0,6.0,4.0,4584.0,0.661673179614133,1
634.0,316.0,64.0,10.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,618.0,1.20440316450483,0
52.0,187.0,14.0,16.0,0.0,0.0,0.0,16.0,3.0,3.0,14.0,13.0,0.411985187306913,2
50.0,4022.0,7.0,13.0,0.0,0.0,0.0,1.0,11.0,7.0,2.0,29.0,1.86500803160946,0
5257.0,3569.0,721.0,1066.0,285.0,0.0,0.0,2.0,31.0,166.0,55.0,4857.0,0.661673179614133,1
77.0,3506.0,32.0,23.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,70.0,0.800528377424059,2
51176.0,4016.0,1400.0,21432.0,2385.0,0.0,0.0,289.0,240.0,96.0,288.0,45864.0,1.48165413798567,1
50.0,19.0,5.0,24.0,0.0,0.0,0.0,6.0,3.0,0.0,7.0,33.0,0.411985187306913,1
193.0,1629.0,26.0,37.0,13.0,0.0,0.0,56.0,1.0,6.0,19.0,111.0,0.594368207936839,1
82.0,1126.0,6.0,31.0,1.0,1.0,0.0,31.0,1.0,0.0,11.0,39.0,1.05714931610548,1
171.0,3011.0,85.0,84.0,13.0,0.0,0.0,20.0,0.0,10.0,0.0,141.0,0.997535302103113,1
211.0,2912.0,78.0,41.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,204.0,0.997535302103113,0
2953.0,4343.0,519.0,1945.0,55.0,1.0,0.0,24.0,225.0,17.0,44.0,2477.0,1.48165413798567,1
166.0,609.0,47.0,48.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,157.0,0.997535302103113,0
75.0,2457.0,29.0,41.0,6.0,0.0,0.0,9.0,0.0,6.0,5.0,53.0,1.05714931610548,0
329.0,2634.0,105.0,125.0,6.0,0.0,0.0,14.0,2.0,12.0,2.0,287.0,0.915024129447388,0
326.0,958.0,55.0,49.0,1.0,0.0,0.0,89.0,2.0,5.0,8.0,173.0,0.831953524648453,2
