Wifes_age,Number_of_children_ever_born,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working\%3F,Husbands_occupation,Standard-of-living_index,Media_exposure,label
32.035098,3.0,2,4,1,0,2,2,0,1
41.937283,6.590936,3,4,0,1,2,4,0,0
21.337579,3.0,4,4,0,1,1,4,0,2
18.937824,1.800017,2,3,1,1,1,1,0,1
45.485821,0.760045,2,4,1,1,3,4,0,0
31.793344,3.0,3,4,1,1,2,3,0,1
29.891687,4.006026,2,4,1,1,1,3,0,2
36.872171,4.332131,4,4,1,1,2,2,0,1
25.866575,3.0,2,3,1,0,3,2,0,0
38.698412,4.002057,4,4,0,1,3,4,0,0
25.549891,0.594329,3,4,1,0,3,4,0,0
26.309748,2.0,1,2,1,1,3,2,0,2
32.422688,3.0,2,2,1,1,3,4,0,1
22.072973,1.335963,4,4,0,0,2,4,0,0
34.492599,2.0,4,4,0,1,3,4,0,2
37.763971,3.0,4,4,1,1,1,3,0,1
43.032604,4.86822,4,4,0,1,1,3,0,2
21.043984,0.425426,4,4,1,1,3,4,0,1
36.313295,4.501917,4,3,1,1,2,3,0,2
38.717536,3.0,3,3,1,1,3,4,0,2
44.544588,0.204565,3,4,1,1,3,4,1,0
25.986853,0.113931,2,4,1,0,1,4,0,0
29.676366,3.0,3,1,1,1,1,3,0,1
25.729791,2.0,4,4,1,1,3,4,0,1
29.597964,3.0,4,4,1,1,3,4,0,1
20.578282,1.227604,3,3,1,0,3,3,0,0
37.97838,4.44723,4,4,1,0,1,1,0,0
17.834994,0.635866,3,4,1,1,2,1,0,0
22.052757,3.0,2,2,1,1,3,3,0,1
30.194636,3.0,3,4,1,1,2,3,0,2
25.122519,0.413039,3,4,1,1,1,4,0,0
27.364401,1.251386,4,3,1,0,3,2,0,2
31.26698,0.77862,1,1,1,1,3,4,0,0
34.223593,4.151927,3,4,1,1,3,3,0,2
36.686849,1.510589,3,4,1,0,3,3,0,2
35.845393,4.410617,1,3,1,1,2,1,0,2
24.03327,0.747856,3,3,0,1,3,3,0,2
31.320949,3.0,4,4,0,0,3,4,0,0
42.148374,8.36558,1,2,1,1,4,2,1,0
28.516307,3.0,4,4,1,1,2,4,0,2
24.416671,0.869756,4,4,1,1,4,3,0,0
19.884711,2.0,1,4,1,1,3,3,0,2
28.72358,3.0,3,4,1,1,1,1,0,2
25.543852,3.0,2,2,1,1,2,2,0,2
28.363146,2.0,3,3,1,1,3,3,0,1
26.029174,1.31016,4,4,1,1,1,1,0,0
26.434412,2.0,4,4,0,1,3,4,0,0
37.980167,5.979932,3,3,1,0,3,3,0,2
38.083722,4.025838,2,4,1,1,1,4,0,1
41.72598,2.0,3,3,1,1,2,2,0,0
36.835334,6.869523,4,4,1,1,1,3,0,1
38.607101,2.0,3,2,1,1,2,1,0,0
41.969874,3.0,4,4,1,1,1,4,0,1
42.655837,10.68308,4,3,1,1,3,4,0,1
31.224372,3.0,4,4,1,0,1,3,0,2
23.909961,0.428364,1,2,1,0,2,1,0,0
47.869238,3.65703,2,2,1,1,3,1,0,0
27.04821,4.35012,3,4,1,1,1,3,0,2
30.934744,4.240722,1,1,1,1,2,2,0,0
42.006791,4.910895,2,3,1,1,3,2,0,0
35.830927,1.107375,1,2,1,1,2,4,0,0
42.54306,3.0,3,3,1,1,2,3,0,0
22.753545,2.0,3,3,1,1,2,4,0,2
29.632819,4.411707,3,4,1,1,3,3,0,2
35.631205,3.0,4,4,0,0,2,3,0,2
21.094085,0.198136,4,4,1,1,1,4,0,0
44.805685,7.83249,1,4,1,1,1,4,0,0
26.276147,4.191572,3,4,1,1,2,4,0,2
25.927079,1.004357,3,2,1,1,3,1,0,0
36.533792,5.195539,4,4,1,1,1,4,1,2
36.78871,4.30368,4,4,1,0,3,4,0,0
23.063929,3.0,3,4,1,1,3,4,0,2
20.364027,3.0,3,4,1,0,3,3,0,2
37.619622,9.894972,2,2,1,1,3,4,0,2
37.179671,0.656824,2,3,0,1,2,2,0,0
46.037698,3.0,1,2,1,1,3,2,1,0
30.11141,2.0,4,4,1,1,3,3,0,2
34.672634,5.156778,4,4,1,0,3,1,0,2
23.367548,0.134064,2,3,1,1,3,4,0,0
30.512229,0.882782,2,3,1,1,1,2,0,0
25.852252,4.250691,4,4,1,1,1,4,0,2
40.670828,5.935663,1,4,1,1,1,4,1,0
36.265695,3.0,2,3,1,1,3,3,0,0
18.004403,1.262217,4,4,1,1,1,3,0,2
20.967716,0.103153,4,4,0,1,1,4,0,2
31.692159,0.52218,1,2,1,1,3,2,1,0
27.747312,0.475239,3,4,1,1,2,3,0,2
23.560051,0.901499,2,4,1,1,3,4,0,0
37.779553,4.100524,3,4,1,0,3,4,0,2
30.325803,3.0,4,4,0,1,2,3,0,1
48.61964,2.0,1,3,1,1,3,3,1,0
30.162204,3.0,3,3,1,1,3,2,0,0
46.514598,2.0,4,4,1,1,1,4,0,1
45.365559,4.040094,4,3,0,0,3,3,0,1
22.7273,0.454901,1,2,1,1,3,4,1,0
24.017886,1.26649,3,4,1,1,2,2,0,0
46.771004,3.0,4,4,0,1,3,4,0,2
37.570597,4.366418,4,4,1,1,1,3,0,1
30.451539,4.24791,2,4,1,1,2,4,0,2
34.750935,4.773604,2,4,1,1,1,3,0,0
46.780254,8.196075,4,4,1,0,1,4,0,2
43.886226,9.39355,1,1,1,0,4,4,1,0
20.335538,0.721742,3,4,1,1,2,4,0,2
31.480183,4.547831,4,4,1,1,3,4,0,1
31.462057,6.224704,4,4,0,1,1,3,0,1
23.958963,0.772661,2,4,1,1,3,3,0,2
23.169574,1.010085,4,4,0,0,3,3,0,0
21.053534,0.073623,4,4,1,0,1,4,1,0
26.947675,0.608389,3,3,1,1,3,3,1,0
41.717144,11.384888,2,3,1,0,1,4,0,1
35.278288,3.0,4,4,1,1,3,4,0,1
25.827968,3.0,2,3,1,1,2,2,0,0
44.597197,4.723119,4,4,1,1,4,4,0,2
30.25641,6.875788,2,4,1,1,2,2,0,2
24.264321,2.0,2,3,1,1,3,4,0,2
25.985745,0.372989,2,4,1,1,1,1,0,0
25.457666,3.0,2,3,1,1,2,2,0,0
19.499152,1.029089,2,4,1,0,2,3,0,0
21.830752,0.233441,1,3,1,1,3,2,1,0
27.615258,3.946829,4,4,1,1,3,4,0,2
37.411749,9.12618,4,4,0,1,1,4,0,1
42.378333,2.0,2,3,1,0,3,1,0,0
22.411877,0.876175,3,3,0,0,4,2,0,2
20.761976,0.42122,4,4,1,0,3,3,0,0
30.53385,0.805692,4,4,1,1,2,2,0,2
45.597693,4.29055,4,4,1,1,1,4,0,1
45.448833,5.772214,4,4,1,0,1,4,0,1
41.648462,9.029629,4,4,1,1,1,3,0,0
20.014576,0.930134,4,4,1,0,3,4,0,0
39.060436,5.319337,2,4,1,0,3,4,0,2
29.713589,5.826794,4,4,1,1,3,2,0,2
40.310121,5.059939,4,4,1,1,3,4,0,1
42.844177,5.208571,4,4,1,1,2,4,0,1
50.213821,5.337714,4,4,0,1,1,4,0,1
20.642639,0.308647,2,4,1,1,3,4,0,0
28.229758,2.0,3,4,1,1,3,4,0,2
29.133045,3.830835,4,4,1,1,1,4,0,1
27.208153,2.0,3,3,1,1,2,2,0,2
28.042476,2.0,4,4,1,1,3,3,0,2
31.949736,3.0,4,4,1,1,3,4,0,2
30.525465,4.027374,4,4,1,1,1,3,0,2
40.631966,4.827132,3,3,1,0,1,3,0,0
28.077235,3.0,4,4,1,1,1,4,0,2
25.737247,2.0,3,2,1,0,3,1,0,0
24.003083,0.938678,1,1,1,1,2,1,0,0
21.007657,3.0,3,4,0,1,3,4,1,0
26.120589,3.578195,4,4,1,1,1,4,0,2
36.882396,3.0,1,2,1,1,1,1,0,0
46.348656,6.011223,4,4,1,1,1,4,0,0
36.42439,4.098386,3,4,1,1,1,2,0,2
47.805987,7.609822,1,3,1,1,1,2,0,0
30.49306,2.0,3,3,1,1,3,1,0,2
30.195744,4.42801,4,4,1,1,1,4,0,2
31.243243,2.0,4,4,1,0,1,2,0,1
26.402609,0.50236,3,4,1,0,1,2,0,0
31.51857,0.849392,4,4,1,0,1,4,1,0
34.404556,10.205536,1,1,1,0,2,4,1,0
44.896549,6.428203,3,1,0,0,2,3,0,1
37.429847,2.0,2,4,1,1,1,4,0,2
25.617037,2.0,3,3,0,1,2,2,0,0
30.993314,3.759009,4,4,1,1,1,3,0,2
41.977985,3.892902,3,2,0,1,3,2,0,0
34.383081,6.38958,4,4,0,1,1,4,0,2
40.967551,2.0,2,2,1,1,3,2,1,0
44.562354,3.0,3,4,1,1,3,1,0,0
20.14139,3.0,4,4,1,1,3,4,0,2
26.609345,3.0,4,4,1,1,1,3,0,2
45.807228,4.418661,3,4,1,1,3,3,0,2
21.69426,1.094638,4,4,1,0,1,4,0,1
39.620947,7.416685,2,2,1,1,2,4,0,0
23.834879,0.328333,4,4,1,0,2,4,0,0
28.453624,1.032874,1,1,1,1,2,3,1,0
28.082192,1.099276,4,4,1,0,3,4,0,0
26.847942,0.475233,4,4,1,1,2,4,0,2
29.222499,3.0,2,2,1,1,3,4,0,2
37.657885,1.064459,1,1,1,0,2,1,0,0
25.235193,2.0,3,4,1,0,1,4,0,1
30.185446,6.124344,4,4,1,1,1,4,0,2
48.814447,7.807088,2,3,1,1,3,1,0,0
19.991203,2.0,3,3,0,1,3,1,0,2
20.561191,2.0,3,4,1,1,1,3,0,0
39.184456,3.0,2,3,1,1,1,4,0,1
30.441944,4.293415,4,4,0,1,3,3,0,1
22.537554,0.721746,4,4,0,1,3,4,0,2
27.483206,2.0,3,4,1,0,1,4,0,2
35.232029,2.0,4,4,1,1,3,4,0,0
37.79008,7.899742,4,4,1,1,3,4,0,0
38.332384,2.0,2,2,1,1,3,4,0,1
24.530804,2.0,4,4,1,1,1,4,0,1
46.690724,4.229229,3,3,1,0,3,3,0,1
38.899099,3.0,4,4,1,1,2,4,0,2
44.113129,2.0,2,2,1,0,2,3,0,0
26.073006,-0.601213,1,4,1,1,2,2,1,0
27.221397,2.0,2,2,1,1,3,1,0,2
25.043319,4.493245,4,4,0,0,1,4,0,2
32.959025,3.0,3,3,0,1,3,4,0,2
44.252669,0.918194,1,2,1,0,2,4,1,0
37.542856,9.000427,3,3,1,1,3,4,0,1
46.711763,5.282124,1,4,1,0,1,4,0,2
30.993463,4.621979,4,4,1,1,3,4,0,2
37.412601,3.0,2,4,1,1,3,3,0,2
19.150737,0.757469,1,2,1,1,3,2,0,0
38.542264,5.977655,4,4,1,1,1,3,0,1
26.702334,2.0,4,4,1,1,1,4,0,2
25.998031,1.286316,2,3,1,1,3,3,0,2
26.950476,1.48631,4,4,1,0,1,3,0,0
23.701902,3.0,1,2,1,0,3,1,0,2
26.753704,-0.019974,4,4,1,1,3,3,0,2
24.241214,0.724978,2,3,1,0,2,3,0,0
47.584367,8.484698,3,2,1,1,3,3,0,0
32.351462,2.0,4,4,1,0,1,3,0,1
31.291724,3.0,3,3,1,1,3,3,0,2
46.442613,9.704615,1,3,1,1,3,3,1,2
25.676783,2.0,4,4,1,1,3,4,0,0
21.12578,3.0,3,4,1,0,3,4,0,0
46.654141,4.920823,4,4,0,1,3,4,0,0
36.369196,4.542702,4,3,1,1,3,3,0,2
46.956356,6.758042,4,4,1,1,1,3,0,0
25.618587,2.0,2,4,1,0,3,3,0,2
38.662453,7.299628,2,3,1,1,3,4,0,2
45.398913,4.186332,2,2,1,1,1,1,1,0
20.817324,0.419031,4,4,1,1,3,4,0,2
37.47359,4.598444,4,4,1,1,1,4,0,1
24.203194,2.0,2,4,0,1,1,4,0,0
26.171869,-0.134602,3,4,1,1,3,1,0,0
34.009316,3.0,4,4,1,1,2,3,0,2
22.764775,2.0,3,4,1,1,1,2,0,2
34.03271,2.0,3,4,1,1,1,4,0,2
36.070964,3.0,4,4,1,1,2,4,0,2
31.624119,8.061459,2,3,1,1,3,2,0,2
21.933775,0.036719,3,4,1,0,3,4,0,0
26.203432,1.460045,1,3,1,1,2,4,0,2
27.351826,-0.029161,4,4,1,0,1,4,0,1
26.323896,-0.12752,3,4,1,1,2,4,0,2
38.088609,5.347576,4,4,0,1,1,3,0,1
36.581144,3.0,4,4,1,1,3,3,0,2
31.510018,4.970966,4,4,1,1,2,4,0,2
48.431359,4.120342,4,3,1,1,1,4,0,0
26.756941,1.044392,3,4,1,1,2,2,0,0
39.106962,3.322286,4,4,1,1,2,2,0,0
36.272806,2.0,2,3,1,1,3,3,0,2
28.358056,2.0,4,4,0,0,2,4,0,1
35.706525,8.748517,2,2,1,1,3,2,0,0
35.67237,3.895997,4,4,1,1,2,4,0,2
36.598801,3.0,2,2,0,0,3,2,1,0
38.98023,7.900598,4,4,0,1,1,4,0,2
35.453543,2.0,1,1,1,0,2,1,0,0
27.408589,0.542937,1,2,1,0,2,4,0,0
24.122305,0.647134,2,4,1,1,1,4,0,2
33.989714,2.0,3,4,1,1,3,2,0,2
35.372956,7.411534,3,2,1,1,3,1,0,0
37.756024,4.043387,4,4,0,1,2,4,0,1
21.136435,0.634811,3,4,0,1,3,4,1,0
28.109351,2.0,3,3,1,1,3,4,0,1
43.352651,6.016401,2,3,0,1,3,3,0,0
21.297995,0.81601,4,4,1,1,2,2,0,2
18.617015,0.544411,1,2,1,1,2,2,1,0
46.959367,7.814507,4,4,1,1,2,3,0,1
23.002019,2.0,4,4,0,1,1,3,0,2
30.134625,3.999873,4,4,1,1,2,2,0,2
47.404075,4.453101,4,4,1,1,2,4,0,1
22.01211,3.0,3,4,1,1,3,4,0,2
20.695391,0.423548,3,3,1,0,3,3,0,2
26.237436,0.712622,4,4,1,0,3,3,0,2
25.029785,4.51196,4,4,1,0,3,3,0,0
32.531838,2.0,1,4,1,1,3,4,0,0
47.749977,5.466158,2,4,1,0,1,3,0,1
37.295461,3.0,4,3,0,1,2,4,0,1
24.830594,3.0,2,3,0,1,3,1,1,2
44.341365,4.129977,4,4,0,1,1,3,0,1
26.710554,2.0,2,4,1,1,3,4,0,2
29.051494,2.0,2,3,1,1,2,4,0,0
38.564074,2.0,4,4,1,1,1,2,0,2
45.63512,7.598438,2,4,1,1,2,4,1,2
21.658587,1.050988,1,1,1,1,4,3,0,0
42.934414,5.0874,4,4,1,1,3,3,0,0
30.596489,3.879687,3,4,1,1,3,4,0,2
22.531548,0.764968,3,4,1,1,1,4,0,2
45.600473,4.586091,3,4,1,1,2,4,0,1
29.757625,3.0,4,4,1,1,2,3,0,1
27.008185,2.0,4,4,1,1,2,4,0,1
36.93247,0.836192,3,4,1,1,3,3,0,0
37.282756,9.606683,1,2,0,1,2,2,0,2
26.564669,2.0,3,2,1,1,2,3,0,2
29.328968,3.0,2,2,1,1,2,2,0,0
22.1673,0.051519,4,4,0,0,1,3,0,1
27.56727,1.024538,3,4,1,0,2,3,0,0
25.4162,4.011898,3,4,0,1,3,4,0,2
42.964259,4.679887,3,3,0,1,2,4,0,2
34.665495,3.0,4,4,1,0,3,1,0,2
31.344943,3.0,1,2,1,0,2,4,0,2
46.194028,0.084857,3,4,1,1,1,4,0,0
31.379188,4.111086,2,4,1,0,1,3,0,0
38.050538,2.0,3,3,1,1,2,3,0,1
32.066938,3.0,3,4,1,1,1,4,0,2
46.982114,6.345583,4,4,1,1,1,4,0,1
48.788864,3.0,3,3,0,1,3,3,0,2
45.707218,6.729732,3,4,0,1,3,1,0,0
36.023028,4.127208,4,4,0,1,2,2,0,2
27.600804,3.0,3,4,0,1,1,4,0,1
34.720348,7.216876,3,4,1,0,2,4,0,1
39.849403,2.0,2,3,1,1,2,3,0,0
35.735518,12.253276,2,4,1,1,2,4,1,1
46.064201,6.833933,1,3,1,1,3,1,1,0
36.358943,3.0,3,3,1,1,3,4,1,2
27.186342,0.54816,2,4,1,1,1,4,0,0
33.104281,3.0,3,4,1,1,3,4,0,2
25.480374,0.577495,2,3,1,1,3,1,0,1
20.511492,2.0,2,3,1,1,2,3,0,0
49.787291,0.628717,4,4,1,1,3,4,0,1
32.159868,2.0,4,4,0,1,1,4,0,2
31.073615,5.029365,1,2,1,1,3,2,0,0
50.148557,1.043409,2,3,1,1,2,4,0,0
25.311266,2.0,4,4,1,1,1,3,0,2
29.502944,3.0,4,4,0,0,2,2,0,1
21.311477,0.066607,3,4,1,1,2,4,0,1
48.759586,2.0,3,3,1,1,2,4,0,0
20.323929,0.255198,3,4,1,1,1,1,0,0
31.107443,3.552306,3,4,1,0,1,4,0,2
46.212461,0.642612,3,3,1,1,2,4,0,0
38.801514,0.328434,4,4,1,0,1,4,0,0
32.671006,6.948819,3,3,1,1,3,1,0,2
46.966897,2.0,2,3,1,0,3,1,0,2
31.314347,4.169633,4,4,1,1,1,4,0,1
37.295999,4.264301,4,4,0,1,1,4,0,1
37.322325,4.126861,1,4,1,1,1,2,0,2
32.665736,5.867889,3,4,1,1,1,3,0,2
22.348035,0.635825,2,4,1,1,4,3,0,0
21.119863,0.793602,3,3,0,1,2,3,0,0
21.372584,3.0,4,4,1,1,1,4,0,2
28.114816,2.0,3,4,1,0,3,3,0,0
26.864007,1.030308,2,4,1,1,3,3,0,0
45.343412,4.671123,2,3,0,1,2,1,0,0
22.31349,2.0,4,4,1,1,1,2,0,2
31.528309,0.140851,3,4,0,0,2,3,0,0
22.29486,3.511166,4,4,1,1,1,3,0,2
25.099062,4.462189,4,4,1,1,3,3,0,0
30.835676,4.177244,4,3,1,1,2,2,0,2
23.458752,0.868655,4,4,1,1,1,4,0,2
31.512944,2.0,2,2,0,1,1,4,0,0
35.685285,4.867988,3,4,1,1,3,4,0,0
38.58027,2.0,4,4,1,1,1,3,0,2
19.847416,0.275354,3,4,1,0,2,4,1,0
27.207622,4.053767,2,3,1,1,3,1,0,0
29.864876,4.029705,2,4,1,1,2,4,0,0
35.70755,3.0,4,4,1,1,1,4,0,1
30.045414,5.324211,4,4,1,1,1,4,0,2
41.910735,8.289337,4,4,1,1,2,3,0,1
37.663134,4.311923,3,4,1,0,1,3,0,1
23.005402,0.129429,4,4,1,0,3,1,0,0
46.152589,2.0,2,3,1,1,4,3,0,1
25.840843,1.108188,4,4,1,0,2,2,0,2
24.715494,3.0,3,3,1,1,3,3,0,2
23.104553,0.544213,2,3,1,1,3,3,0,2
29.821404,0.159421,2,2,1,1,4,2,0,2
41.371226,2.0,2,4,1,1,3,3,0,2
44.959954,7.716635,4,4,1,1,3,4,0,2
26.145859,0.572642,2,2,1,0,3,1,0,0
26.040185,2.0,3,4,1,1,2,4,0,2
23.10041,2.0,4,4,1,1,3,4,0,0
33.177681,1.508425,4,4,1,1,1,3,0,0
25.502519,2.0,4,4,1,0,1,4,0,1
44.637432,7.048816,2,2,1,1,3,2,0,1
20.065085,0.280046,4,4,1,1,3,3,0,0
21.308512,2.0,4,3,0,1,3,3,0,2
42.593672,7.893887,2,2,1,1,4,1,1,1
38.903039,3.0,1,4,1,1,1,2,0,0
30.376356,1.007374,4,4,1,1,2,4,0,2
23.79124,0.250213,2,2,1,1,4,3,1,0
21.52076,-0.010823,4,4,1,1,1,4,0,0
21.064084,0.599537,3,2,1,1,2,4,0,0
31.427387,3.0,4,4,0,1,2,3,0,1
33.389158,0.943138,2,4,1,1,3,4,0,0
32.269311,4.293947,4,4,0,1,1,4,0,2
25.367021,2.0,2,3,1,1,2,2,0,2
47.959425,6.645105,2,2,0,1,4,1,0,1
25.511478,0.717909,4,4,1,1,3,3,0,2
42.432405,2.0,2,3,1,1,3,4,0,0
30.324942,0.444562,2,2,1,1,2,4,0,0
31.555862,2.0,3,4,1,1,3,4,0,2
22.309368,1.155481,4,4,1,0,3,4,0,2
31.732138,8.361014,4,4,1,0,3,3,0,0
27.186926,2.0,2,4,1,0,2,3,0,1
34.429208,2.0,2,3,1,1,2,2,0,2
26.871369,4.760301,3,4,1,1,3,3,0,2
30.441275,2.0,3,4,1,1,1,3,0,1
30.689351,2.0,2,3,1,1,3,3,0,2
35.903841,3.0,4,4,1,1,3,4,0,1
37.824891,4.328329,4,4,1,1,2,4,0,1
21.609479,0.279975,4,4,1,1,2,4,0,1
27.448971,2.0,4,3,1,1,3,4,0,2
22.816402,5.119066,1,3,1,0,3,4,1,0
30.530441,4.959582,3,4,1,1,1,3,0,2
36.851436,9.638355,4,4,1,1,2,3,0,0
21.315415,2.0,4,4,1,1,3,4,0,2
26.829001,4.276185,4,4,1,1,1,3,0,2
36.193912,6.244032,4,4,0,1,3,4,0,2
30.927526,3.0,4,4,0,1,2,3,0,2
27.821582,0.177328,2,2,1,0,3,3,0,2
31.731185,3.0,4,4,1,1,1,4,0,1
24.562174,3.0,4,4,1,1,2,4,0,1
36.396549,4.226104,4,4,1,1,1,4,0,1
35.738403,4.527904,3,4,1,1,3,4,0,1
44.260715,8.657295,4,4,1,1,2,4,0,0
36.434494,3.0,3,4,1,1,1,4,0,0
31.222145,4.043484,1,2,1,1,2,2,0,2
25.063096,0.723048,2,4,1,1,3,3,0,0
19.193381,0.903456,2,2,1,1,2,3,1,0
23.626086,0.624466,3,3,1,1,3,4,0,1
40.548663,4.482033,4,4,0,1,2,1,0,2
26.899999,3.0,4,4,1,0,3,2,0,0
46.126004,9.19373,2,3,1,1,2,2,1,0
35.061581,3.0,3,3,1,1,1,3,0,1
33.292422,3.0,2,3,1,1,3,2,0,2
48.60655,3.545174,4,4,0,1,3,4,0,1
42.880806,3.831352,4,4,0,1,4,3,0,1
20.940352,3.0,4,4,1,1,1,4,0,0
29.513591,4.188945,3,4,1,0,1,3,0,2
28.070639,3.0,2,2,1,1,3,1,0,0
31.528137,6.365183,3,3,0,1,1,3,0,2
34.75151,5.325256,4,4,1,1,3,4,0,1
42.642768,6.280154,3,4,0,1,1,2,0,0
46.423577,11.029839,4,3,0,1,3,4,0,0
18.618502,2.0,4,4,0,1,2,3,0,2
33.474872,0.847437,4,4,0,1,3,4,0,2
27.334651,1.224191,4,4,0,1,1,4,0,0
23.434743,0.958769,4,3,1,1,3,2,0,2
21.633152,1.07488,1,2,1,1,3,3,0,0
35.378043,3.0,4,4,0,1,2,4,0,2
33.743683,4.583596,4,4,0,1,1,4,0,1
34.848747,3.928464,4,4,1,1,3,3,0,1
31.342482,3.0,3,4,1,1,3,3,0,2
43.953913,4.528597,4,4,1,1,2,4,0,0
25.746412,9.965402,2,3,0,1,3,3,0,2
24.888024,1.2677,4,4,1,1,3,1,0,0
42.699536,7.667215,4,4,0,1,3,3,0,0
23.970606,0.38878,1,4,1,0,3,4,0,0
26.81758,3.0,2,2,1,0,3,1,0,2
33.380331,4.600117,4,4,1,1,1,4,0,2
28.058845,3.0,4,4,1,0,1,4,0,2
32.022133,6.55222,4,4,1,1,3,3,0,2
25.648798,1.330961,1,3,0,1,2,1,1,0
29.603537,2.0,4,4,1,0,1,3,0,1
28.609038,2.0,3,4,1,0,3,4,0,2
27.126862,0.660522,4,4,1,1,1,2,0,1
21.788069,2.0,3,3,1,1,3,4,0,2
30.828126,3.0,4,4,0,1,1,4,0,1
19.977949,2.0,3,3,1,1,3,1,0,0
38.738873,4.85618,3,4,1,1,1,4,0,2
27.448197,2.0,4,4,0,1,2,4,0,1
25.520908,0.885559,4,4,1,0,2,3,0,0
31.443645,4.882138,1,2,1,1,3,2,0,2
26.580214,-0.074571,3,3,1,1,2,3,0,0
31.326831,7.486368,4,4,1,0,1,4,0,2
33.743227,9.800239,3,2,1,1,3,2,0,1
33.217423,6.780744,2,2,1,1,2,2,0,0
44.688925,3.0,3,3,1,1,2,4,0,2
21.585495,0.625431,4,4,0,1,1,4,0,1
33.720974,9.179916,2,4,1,1,1,3,0,0
21.978805,0.618466,3,4,1,1,1,4,0,2
30.408099,4.880794,4,4,1,1,1,4,0,1
26.907227,0.998633,4,4,1,1,3,4,0,0
21.003325,1.136271,4,3,1,0,1,2,0,1
26.520674,2.0,2,3,1,0,3,2,0,2
45.740784,4.981739,2,3,1,1,2,2,0,0
35.596515,8.679692,4,4,0,1,1,3,0,2
17.620546,2.0,2,4,1,1,1,3,0,2
33.853033,0.956851,2,3,1,1,1,4,0,0
22.89941,2.0,4,4,1,1,1,4,0,2
36.296914,6.1305,2,3,1,1,3,4,0,2
38.029502,4.078247,3,3,1,0,2,2,0,2
21.359511,0.913016,4,4,1,1,3,2,0,0
18.206517,1.71019,2,3,1,1,3,3,0,0
18.009681,0.864464,3,4,1,1,3,4,0,1
27.501271,3.943384,3,2,1,0,2,1,0,0
26.413932,1.064295,4,4,1,1,1,4,0,1
36.964867,4.721022,4,4,0,1,1,4,0,1
25.179079,1.764207,2,2,1,0,2,3,0,0
46.061678,7.401193,1,2,1,1,2,2,0,0
32.031484,-0.075976,2,3,1,1,2,4,0,0
38.994923,4.431757,4,4,1,1,1,3,1,2
26.197683,1.569847,2,3,1,1,2,4,0,0
44.619728,8.388185,2,3,1,0,2,1,1,0
21.961716,0.686234,2,4,0,1,1,2,0,0
26.579201,3.0,3,4,1,0,3,3,0,0
20.708612,1.632977,2,2,1,1,3,4,1,0
23.003916,0.656536,4,3,1,1,3,4,0,2
25.166816,0.504267,2,3,1,1,3,4,0,0
39.27639,2.0,1,2,1,1,1,3,0,2
42.007075,3.777157,2,4,1,1,1,3,0,2
41.927971,5.011908,4,4,0,1,3,4,0,1
45.017437,3.583749,4,4,1,0,2,3,0,1
36.620623,3.0,4,3,1,1,2,4,0,1
26.08293,2.0,4,4,1,1,2,4,0,1
31.687528,0.264467,2,4,1,0,1,3,0,2
36.707138,5.538673,4,4,1,1,1,3,0,2
31.584589,0.747935,3,4,1,1,2,3,0,2
32.580374,2.0,4,4,1,1,1,3,0,1
38.255714,3.0,4,4,1,0,3,3,0,1
31.291418,1.091013,2,3,1,1,3,4,0,0
31.163571,3.0,1,2,1,1,3,2,1,2
20.57377,2.0,3,4,0,1,2,3,0,2
23.134525,1.008346,4,4,1,1,2,4,0,2
40.820805,4.159024,2,2,1,1,2,1,0,2
43.231797,4.924595,3,4,1,1,1,3,0,1
38.510305,8.760862,4,4,1,1,3,3,0,2
30.157792,4.152306,4,4,1,0,3,2,0,2
26.646837,0.812109,4,4,1,1,2,1,0,0
22.143882,0.64824,2,2,1,1,3,1,0,0
31.723112,3.590909,4,4,1,1,1,4,0,0
23.320053,2.0,4,4,1,1,1,4,0,0
31.199269,2.0,3,3,1,1,1,3,0,0
48.999915,4.7666,1,4,1,1,3,4,1,0
46.30087,2.0,4,4,1,0,1,1,0,0
43.063716,3.0,4,4,1,1,3,2,0,2
29.982615,7.116689,2,2,1,0,2,2,0,2
29.872101,2.0,2,4,1,1,1,4,0,0
50.110531,0.849091,1,3,1,1,3,3,0,0
31.898863,4.030196,3,4,1,0,3,4,0,2
30.948371,3.0,4,4,1,1,1,2,0,1
32.763168,4.152656,4,4,1,0,2,3,0,1
27.289812,2.0,4,4,0,1,1,3,0,0
45.818033,7.026781,4,4,1,0,3,4,0,0
44.474725,4.693588,3,3,1,0,3,2,0,1
37.810675,9.164735,2,2,1,0,3,4,1,0
22.782259,0.791819,2,2,1,1,3,3,0,0
22.702062,1.274612,4,4,1,1,1,3,0,0
35.089627,4.427908,1,2,1,1,3,3,0,0
21.963523,1.213344,3,2,1,0,3,2,0,2
26.494356,4.949524,4,3,1,1,2,1,0,2
48.238047,2.0,3,4,0,1,1,3,0,0
27.195014,0.239783,2,3,1,0,1,3,0,2
36.085891,2.0,4,4,1,1,2,4,0,0
34.298773,2.0,4,4,0,1,1,1,0,0
31.990879,3.0,2,3,1,1,3,4,0,2
23.887997,3.0,4,4,1,1,3,2,0,0
38.923981,7.67944,3,3,0,1,2,3,0,2
35.126295,7.783318,4,4,0,1,3,3,0,1
36.041849,0.333676,3,4,1,1,3,4,0,0
35.523371,3.853044,3,4,0,1,2,4,0,1
45.918786,4.074385,4,4,1,1,2,4,0,1
30.788871,0.895538,2,4,1,1,1,4,0,0
