age,income96,height,weight,famsize,illegalact,charged,jobsnum90,afqt89,race,gender,grade90,partner,genhealth,typejob90,jobtrain90,label
18.0,2.0,507.0,240.0,8.0,0.0,0.0,8.0,19.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Good,agri,No,1
20.0,0.2,600.0,185.0,1.0,2.0,0.0,3.0,53.0,IRISH,Male,3RD YR COL,No,Excellent,construction,No,0
15.0,6.2,504.0,140.0,6.0,3.0,0.0,10.0,42.0,BLACK,Male,12TH GRADE,No,Very Good,transp,No,1
19.0,3.8,600.0,230.0,1.0,0.0,0.0,10.0,58.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Very Good,transp,No,1
18.0,4.8,600.0,185.0,1.0,0.0,0.0,4.0,79.0,FRENCH,Male,1ST YR COL,No,Good,transp,No,1
16.0,0.0,405.0,125.0,4.0,0.0,0.0,4.0,1.0,BLACK,Female,12TH GRADE,No,Poor,retail,No,0
16.0,2.8,504.0,125.0,4.0,0.0,0.0,4.0,43.0,GERMAN,Male,12TH GRADE,No,Very Good,retail,No,1
21.0,0.0,502.0,120.0,5.0,0.0,0.0,4.0,42.0,ITALIAN,Female,12TH GRADE,No,Very Good,pub,No,0
20.0,4.0,601.0,180.0,1.0,0.0,0.0,8.0,43.0,GERMAN,Male,12TH GRADE,No,Excellent,construction,No,1
16.0,6.5,509.0,150.0,5.0,0.0,0.0,6.0,15.0,MEXICAN-AMERICAN,Male,1ST YR COL,No,Very Good,retail,Yes,1
14.0,0.8,410.0,165.0,5.0,0.0,0.0,5.0,6.0,BLACK,Female,12TH GRADE,No,Excellent,manuf,No,0
16.0,3.0,511.0,190.0,5.0,0.0,0.0,2.0,15.0,OTHER,Male,12TH GRADE,No,Excellent,agri,No,1
20.0,7.0,508.0,200.0,4.0,0.0,0.0,2.0,1.0,MEXICAN,Male,4TH GRADE,No,Very Good,manuf,No,1
15.0,13.8775,600.0,185.0,3.0,0.0,0.0,5.0,90.0,ENGLISH,Male,7TH YR COL,No,Very Good,pro,Yes,1
16.0,0.7,504.0,123.0,5.0,1.0,0.0,10.0,52.0,ENGLISH,Female,5TH YR COL,No,Good,pro,No,0
15.0,8.0,511.0,180.0,5.0,0.0,0.0,2.0,47.0,GERMAN,Male,12TH GRADE,No,Very Good,agri,No,1
16.0,0.0,506.0,120.0,13.0,0.0,1.0,1.0,47.0,ENGLISH,Female,1ST YR COL,No,Very Good,construction,No,0
19.0,1.2,502.0,127.0,11.0,0.0,0.0,7.0,16.0,BLACK,Female,12TH GRADE,No,Very Good,retail,No,0
14.0,2.2,504.0,130.0,4.0,0.0,0.0,5.0,10.0,BLACK,Male,12TH GRADE,No,Very Good,pro,No,1
15.0,2.6,511.0,155.0,4.0,1.0,0.0,2.0,68.0,PUERTORICAN,Male,4TH YR COL,No,Very Good,transp,No,1
17.0,6.0,511.0,226.0,4.0,1.0,0.0,4.0,74.0,BLACK,Male,4TH YR COL,No,Excellent,transp,No,1
18.0,5.1,507.0,125.0,7.0,0.0,0.0,7.0,67.0,BLACK,Female,4TH YR COL,No,Very Good,pro,No,1
15.0,2.4,601.0,170.0,5.0,3.0,0.0,10.0,31.0,OTHER-SPANISH,Male,2ND YR COL,No,Excellent,retail,No,1
19.0,1.5,503.0,140.0,10.0,1.0,0.0,6.0,31.0,MEXICAN-AMERICAN,Female,1ST YR COL,No,Good,pro,No,0
16.0,1.35,504.0,223.0,8.0,0.0,0.0,4.0,29.0,BLACK,Female,10TH GRADE,No,Good,personal,No,0
20.0,3.7,510.0,155.0,1.0,0.0,0.0,4.0,81.0,NATIVE-AMERICAN,Male,2ND YR COL,No,Excellent,busi,Yes,1
16.0,0.0,501.0,108.0,5.0,0.0,0.0,20.0,15.0,ITALIAN,Female,12TH GRADE,No,Excellent,fin,No,0
19.0,0.42,500.0,128.0,7.0,0.0,0.0,8.0,7.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Good,retail,No,0
15.0,4.0,600.0,175.0,6.0,2.0,0.0,19.0,74.0,IRISH,Male,3RD YR COL,No,Good,retail,No,1
17.0,3.9,507.0,126.0,6.0,0.0,0.0,10.0,13.0,BLACK,Male,12TH GRADE,No,Very Good,pub,No,1
19.0,0.0,604.0,243.0,4.0,1.0,0.0,9.0,3.0,BLACK,Male,9TH GRADE,Yes,Good,construction,No,0
19.0,3.1,503.0,120.0,5.0,0.0,0.0,5.0,64.0,GERMAN,Female,3RD YR COL,Yes,Excellent,manuf,No,1
18.0,2.8724,511.0,145.0,4.0,0.0,0.0,29.0,77.0,ENGLISH,Male,12TH GRADE,No,Good,enter,No,1
15.0,0.0,501.0,130.0,6.0,0.0,0.0,5.0,10.0,PUERTORICAN,Male,8TH GRADE,No,Fair,construction,No,0
15.0,2.8,508.0,150.0,9.0,1.0,0.0,12.0,8.0,BLACK,Male,3RD YR COL,Yes,Fair,construction,No,1
14.0,2.6,502.0,120.0,6.0,1.0,0.0,2.0,67.0,ENGLISH,Female,4TH YR COL,No,Fair,pro,No,1
20.0,1.89,502.0,115.0,7.0,0.0,0.0,2.0,50.0,NONE,Female,12TH GRADE,No,Fair,pro,No,1
14.0,4.0,600.0,185.0,3.0,1.0,0.0,15.0,80.0,ENGLISH,Male,4TH YR COL,No,Good,manuf,No,1
16.0,2.78,504.0,120.0,8.0,0.0,0.0,11.0,93.0,ITALIAN,Female,5TH YR COL,No,Very Good,retail,No,1
19.0,5.1,511.0,260.0,5.0,1.0,0.0,2.0,25.0,IRISH,Male,12TH GRADE,No,Good,manuf,No,1
21.0,3.5,511.0,172.0,1.0,4.0,0.0,3.0,29.0,BLACK,Male,12TH GRADE,No,Excellent,pub,Yes,1
17.0,1.3,600.0,200.0,3.0,0.0,0.0,12.0,5.0,BLACK,Male,1ST YR COL,No,Fair,construction,No,0
19.0,1.3,504.0,125.0,3.0,1.0,1.0,13.0,5.0,AMERICAN,Male,9TH GRADE,No,Very Good,manuf,No,0
15.0,1.0,510.0,230.0,7.0,0.0,0.0,1.0,21.0,BLACK,Male,2ND YR COL,No,Fair,busi,No,0
18.0,2.6,511.0,225.0,5.0,0.0,0.0,9.0,19.0,BLACK,Male,4TH YR COL,No,Good,pub,No,1
16.0,4.8,506.0,165.0,3.0,1.0,0.0,4.0,96.0,ENGLISH,Male,6TH YR COL,No,Very Good,pro,No,1
14.0,1.9,508.0,145.0,7.0,0.0,0.0,21.0,16.0,AMERICAN,Male,9TH GRADE,Yes,Fair,construction,No,1
15.0,3.95,510.0,165.0,4.0,2.0,0.0,4.0,71.0,ENGLISH,Male,3RD YR COL,Yes,Very Good,retail,No,1
14.0,0.0,508.0,200.0,8.0,0.0,0.0,4.0,8.0,MEXICAN,Male,11TH GRADE,Yes,Good,manuf,No,0
15.0,3.9178,508.0,175.0,6.0,2.0,0.0,6.0,37.0,FRENCH,Female,12TH GRADE,No,Very Good,manuf,No,1
16.0,0.0,511.0,135.0,6.0,0.0,0.0,7.0,8.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
18.0,4.2,504.0,147.0,10.0,0.0,0.0,13.0,17.0,BLACK,Female,12TH GRADE,Yes,Very Good,manuf,No,1
21.0,3.2,600.0,180.0,6.0,0.0,0.0,1.0,44.0,BLACK,Male,12TH GRADE,No,Good,manuf,No,1
21.0,3.5,510.0,185.0,5.0,0.0,1.0,5.0,70.0,GERMAN,Male,12TH GRADE,No,Very Good,manuf,No,1
21.0,1.5,504.0,142.0,2.0,0.0,1.0,16.0,28.0,BLACK,Female,12TH GRADE,No,Good,pro,No,0
18.0,0.03,504.0,145.0,5.0,0.0,1.0,14.0,27.0,HAWAIIAN,Male,12TH GRADE,No,Very Good,agri,No,0
19.0,3.2,600.0,145.0,3.0,0.0,0.0,19.0,44.0,ENGLISH,Male,11TH GRADE,No,Very Good,manuf,No,1
15.0,2.9,510.0,185.0,5.0,2.0,1.0,11.0,58.0,AMERICAN,Male,12TH GRADE,No,Very Good,pro,Yes,1
15.0,0.0,502.0,125.0,4.0,0.0,0.0,9.0,49.0,GERMAN,Female,12TH GRADE,No,Poor,busi,No,0
15.0,0.7,507.0,155.0,7.0,1.0,0.0,8.0,17.0,GERMAN,Female,12TH GRADE,No,Good,retail,No,0
18.0,0.9,502.0,115.0,6.0,1.0,0.0,8.0,76.0,GERMAN,Female,12TH GRADE,No,Excellent,personal,No,0
17.0,2.8,601.0,160.0,6.0,0.0,0.0,6.0,2.0,ENGLISH,Male,12TH GRADE,No,Very Good,wholesale,No,1
18.0,0.0,509.0,130.0,4.0,0.0,0.0,7.0,6.0,BLACK,Male,12TH GRADE,No,Excellent,retail,No,0
15.0,0.0,411.0,125.0,7.0,0.0,0.0,4.0,10.0,BLACK,Female,12TH GRADE,Yes,Good,retail,No,0
15.0,0.18,507.0,140.0,4.0,0.0,0.0,5.0,35.0,ENGLISH,Female,12TH GRADE,No,Good,manuf,No,0
14.0,2.0,507.0,140.0,8.0,1.0,0.0,7.0,13.0,GERMAN,Male,10TH GRADE,No,Very Good,manuf,No,1
16.0,2.1,503.0,135.0,4.0,0.0,0.0,25.0,15.0,AMERICAN,Female,9TH GRADE,No,Very Good,fin,No,1
21.0,3.0,601.0,205.0,8.0,0.0,0.0,2.0,85.0,ENGLISH,Male,2ND YR COL,No,Very Good,busi,No,1
15.0,13.8775,507.0,160.0,4.0,0.0,0.0,7.0,94.0,GERMAN,Male,4TH YR COL,No,Very Good,manuf,Yes,1
19.0,1.9,503.0,130.0,1.0,0.0,0.0,1.0,56.0,ENGLISH,Female,6TH YR COL,Yes,Very Good,pro,No,1
20.0,0.0,411.0,155.0,3.0,0.0,0.0,7.0,2.0,BLACK,Female,9TH GRADE,No,Fair,fin,No,0
16.0,2.7045,504.0,125.0,5.0,0.0,0.0,14.0,64.0,GERMAN,Female,4TH YR COL,No,Excellent,pro,No,1
14.0,0.85,507.0,148.0,4.0,0.0,0.0,3.0,2.0,BLACK,Male,12TH GRADE,No,Fair,construction,Yes,0
16.0,2.8,506.0,148.0,6.0,0.0,0.0,2.0,48.0,BLACK,Male,4TH YR COL,Yes,Excellent,pro,Yes,1
20.0,3.1191,509.0,150.0,2.0,0.0,0.0,6.0,66.0,GERMAN,Female,2ND YR COL,No,Very Good,pro,No,1
17.0,0.56,510.0,160.0,8.0,0.0,0.0,8.0,6.0,BLACK,Male,12TH GRADE,No,Excellent,retail,No,0
20.0,1.8,511.0,197.0,1.0,0.0,0.0,3.0,22.0,BLACK,Male,12TH GRADE,No,Very Good,manuf,Yes,1
21.0,1.4,502.0,110.0,7.0,0.0,0.0,7.0,9.0,BLACK,Female,1ST YR COL,No,Very Good,pro,No,0
16.0,0.03,501.0,121.0,5.0,0.0,0.0,17.0,75.0,MEXICAN,Female,5TH YR COL,No,Excellent,fin,No,0
16.0,5.8,505.0,150.0,6.0,0.0,0.0,16.0,25.0,GERMAN,Female,1ST YR COL,No,Excellent,wholesale,Yes,1
19.0,1.1,507.0,124.0,3.0,0.0,0.0,3.0,11.0,ENGLISH,Female,11TH GRADE,No,Good,retail,Yes,0
17.0,1.5,602.0,215.0,6.0,0.0,1.0,8.0,25.0,MEXICAN-AMERICAN,Male,10TH GRADE,No,Fair,manuf,No,0
19.0,0.1,503.0,115.0,1.0,0.0,0.0,9.0,8.0,NATIVE-AMERICAN,Female,12TH GRADE,No,Good,personal,No,0
15.0,1.4,506.0,139.0,6.0,2.0,0.0,5.0,16.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
18.0,0.45,507.0,165.0,4.0,1.0,0.0,4.0,11.0,PUERTORICAN,Male,11TH GRADE,No,Fair,manuf,No,0
19.0,2.8,505.0,135.0,2.0,0.0,0.0,6.0,40.0,ENGLISH,Female,12TH GRADE,No,Good,retail,No,1
20.0,1.2,501.0,98.0,3.0,0.0,0.0,2.0,43.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Very Good,pro,No,0
21.0,2.69,508.0,156.0,1.0,1.0,0.0,18.0,19.0,CHICANO,Male,1ST YR COL,No,Good,busi,No,1
21.0,0.32,501.0,150.0,6.0,0.0,0.0,10.0,12.0,BLACK,Female,12TH GRADE,Yes,Very Good,pro,No,0
18.0,0.0,609.0,200.0,5.0,0.0,0.0,8.0,13.0,BLACK,Male,12TH GRADE,No,Fair,manuf,No,0
16.0,1.35,511.0,115.0,5.0,2.0,0.0,13.0,54.0,GERMAN,Male,12TH GRADE,No,Good,wholesale,No,0
18.0,0.0,508.0,146.0,7.0,1.0,0.0,13.0,65.0,IRISH,Male,6TH YR COL,No,Very Good,pro,No,0
22.0,4.5,511.0,170.0,3.0,0.0,0.0,2.0,55.0,ENGLISH,Male,12TH GRADE,No,Very Good,transp,No,1
16.0,3.5,509.0,180.0,7.0,0.0,0.0,2.0,39.0,ENGLISH,Male,12TH GRADE,No,Good,retail,No,1
15.0,0.35,511.0,236.0,7.0,0.0,0.0,8.0,35.0,ENGLISH,Male,4TH YR COL,No,Good,retail,No,0
20.0,3.0,603.0,200.0,7.0,0.0,0.0,8.0,7.0,PUERTORICAN,Male,12TH GRADE,No,Fair,busi,No,1
17.0,4.1,505.0,130.0,4.0,0.0,0.0,4.0,59.0,GERMAN,Female,12TH GRADE,No,Excellent,retail,Yes,1
14.0,0.0,503.0,184.0,6.0,0.0,0.0,3.0,17.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,No,0
21.0,2.8,504.0,125.0,4.0,0.0,0.0,9.0,70.0,HAWAIIAN,Female,12TH GRADE,No,Very Good,retail,No,1
15.0,6.3,511.0,160.0,9.0,0.0,0.0,4.0,99.0,ENGLISH,Male,5TH YR COL,No,Very Good,manuf,No,1
16.0,3.4,511.0,150.0,4.0,1.0,0.0,7.0,42.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Very Good,manuf,No,1
14.0,2.4,507.0,140.0,3.0,0.0,0.0,7.0,90.0,ENGLISH,Male,2ND YR COL,No,Fair,fin,Yes,1
15.0,2.2,508.0,175.0,7.0,0.0,0.0,13.0,1.0,ENGLISH,Male,11TH GRADE,No,Good,busi,No,1
20.0,2.8,504.0,160.0,4.0,0.0,0.0,6.0,53.0,FRENCH,Female,4TH YR COL,No,Very Good,pro,No,1
21.0,2.2,508.0,150.0,3.0,0.0,0.0,15.0,84.0,ITALIAN,Male,12TH GRADE,Yes,Very Good,construction,No,1
21.0,2.5,509.0,210.0,2.0,3.0,0.0,3.0,13.0,BLACK,Male,12TH GRADE,Yes,Fair,construction,No,1
19.0,5.4,505.0,150.0,6.0,0.0,0.0,4.0,72.0,ENGLISH,Male,12TH GRADE,No,Very Good,retail,No,1
19.0,0.5,509.0,175.0,5.0,0.0,1.0,10.0,12.0,ENGLISH,Male,9TH GRADE,No,Fair,agri,No,0
17.0,1.0,510.0,185.0,6.0,0.0,0.0,10.0,1.0,BLACK,Male,9TH GRADE,Yes,Good,retail,No,0
19.0,0.0,506.0,115.0,6.0,1.0,0.0,5.0,22.0,BLACK,Female,2ND YR COL,No,Good,retail,No,0
16.0,1.9,411.0,116.0,6.0,0.0,0.0,6.0,8.0,ENGLISH,Female,7TH GRADE,No,Very Good,manuf,No,1
15.0,3.1,601.0,184.0,3.0,3.0,0.0,10.0,25.0,BLACK,Male,4TH YR COL,No,Very Good,pub,No,1
15.0,0.3,506.0,180.0,3.0,0.0,1.0,5.0,12.0,BLACK,Male,12TH GRADE,No,Good,construction,No,0
18.0,0.0,602.0,150.0,4.0,0.0,0.0,5.0,15.0,BLACK,Male,11TH GRADE,No,Excellent,busi,Yes,0
15.0,0.0,503.0,222.0,6.0,0.0,0.0,6.0,9.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Poor,retail,No,0
22.0,2.96,510.0,155.0,4.0,0.0,0.0,6.0,59.0,IRISH,Male,12TH GRADE,No,Fair,manuf,No,1
16.0,0.0,506.0,144.0,8.0,0.0,0.0,9.0,4.0,BLACK,Male,12TH GRADE,No,Fair,manuf,No,0
21.0,13.8775,503.0,130.0,1.0,0.0,0.0,3.0,96.0,ENGLISH,Female,6TH YR COL,No,Very Good,fin,Yes,1
15.0,1.4,507.0,118.0,5.0,0.0,0.0,7.0,98.0,ENGLISH,Female,7TH YR COL,No,Very Good,pro,No,0
21.0,1.1,502.0,129.0,2.0,0.0,0.0,3.0,29.0,PUERTORICAN,Female,12TH GRADE,No,Poor,manuf,Yes,0
20.0,4.3,601.0,205.0,2.0,0.0,0.0,12.0,73.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Very Good,construction,No,1
16.0,1.5,508.0,155.0,4.0,0.0,0.0,12.0,88.0,ENGLISH,Male,3RD YR COL,Yes,Very Good,busi,No,0
21.0,1.5449,506.0,160.0,2.0,0.0,1.0,2.0,90.0,ENGLISH,Male,12TH GRADE,No,Good,manuf,No,0
18.0,1.8,601.0,150.0,3.0,0.0,0.0,4.0,18.0,NATIVE-AMERICAN,Male,12TH GRADE,No,Very Good,agri,No,1
16.0,0.0,505.0,120.0,6.0,0.0,0.0,15.0,25.0,ENGLISH,Female,11TH GRADE,No,Very Good,busi,No,0
22.0,0.02,505.0,130.0,3.0,0.0,0.0,1.0,7.0,BLACK,Female,12TH GRADE,No,Very Good,manuf,Yes,0
20.0,2.2,508.0,161.0,9.0,2.0,0.0,3.0,12.0,BLACK,Male,12TH GRADE,No,Good,wholesale,No,1
15.0,3.8,509.0,130.0,6.0,0.0,0.0,10.0,42.0,MEXICAN-AMERICAN,Male,2ND YR COL,No,Good,manuf,No,1
17.0,5.0,508.0,150.0,5.0,0.0,0.0,9.0,84.0,ENGLISH,Male,1ST YR COL,No,Very Good,manuf,No,1
19.0,6.3,504.0,161.0,3.0,0.0,0.0,10.0,90.0,BLACK,Female,2ND YR COL,No,Good,manuf,No,1
14.0,3.5,501.0,125.0,4.0,0.0,0.0,4.0,14.0,MEXICAN,Female,2ND YR COL,No,Good,pro,No,1
16.0,2.9,506.0,120.0,13.0,0.0,0.0,10.0,45.0,BLACK,Female,2ND YR COL,No,Very Good,pro,Yes,1
15.0,1.3,504.0,124.0,4.0,0.0,0.0,11.0,12.0,MEXICAN,Female,12TH GRADE,No,Very Good,retail,No,0
15.0,2.7,504.0,130.0,4.0,0.0,0.0,5.0,42.0,MEXICAN-AMERICAN,Female,4TH YR COL,No,Good,pub,No,1
14.0,2.7,509.0,140.0,4.0,1.0,0.0,7.0,76.0,OTHER,Female,4TH YR COL,No,Excellent,manuf,No,1
21.0,0.0,604.0,245.0,4.0,0.0,0.0,2.0,35.0,POLISH,Male,12TH GRADE,No,Very Good,pub,Yes,0
16.0,5.6,504.0,115.0,4.0,0.0,0.0,13.0,92.0,ITALIAN,Female,5TH YR COL,Yes,Excellent,pub,No,1
16.0,2.4,508.0,135.0,6.0,0.0,0.0,5.0,69.0,AMERICAN,Female,2ND YR COL,No,Excellent,pro,No,1
19.0,4.95,509.0,155.0,1.0,0.0,0.0,14.0,81.0,ENGLISH,Female,6TH YR COL,No,Excellent,pro,No,1
15.0,2.5,507.0,125.0,7.0,0.0,0.0,13.0,8.0,ENGLISH,Male,10TH GRADE,No,Good,retail,No,1
15.0,13.8775,504.0,140.0,4.0,0.0,0.0,9.0,91.0,ITALIAN,Male,8TH YR COL OR MORE,No,Good,pro,No,1
16.0,4.0,506.0,110.0,3.0,0.0,0.0,6.0,53.0,ENGLISH,Female,12TH GRADE,No,Very Good,manuf,Yes,1
19.0,2.58,503.0,175.0,9.0,0.0,0.0,9.0,29.0,BLACK,Female,12TH GRADE,No,Excellent,pub,No,1
22.0,3.68,502.0,130.0,5.0,0.0,0.0,5.0,87.0,ENGLISH,Female,5TH YR COL,No,Excellent,pub,No,1
14.0,1.5,505.0,125.0,5.0,0.0,0.0,11.0,32.0,ENGLISH,Female,12TH GRADE,No,Very Good,fin,No,0
18.0,3.5,502.0,110.0,3.0,0.0,0.0,6.0,37.0,MEXICAN-AMERICAN,Female,12TH GRADE,No,Excellent,agri,No,1
19.0,5.2,504.0,180.0,6.0,0.0,0.0,6.0,52.0,BLACK,Female,2ND YR COL,No,Good,fin,No,1
21.0,1.6,500.0,135.0,3.0,0.0,0.0,10.0,8.0,MEXICAN-AMERICAN,Female,9TH GRADE,No,Fair,transp,No,0
20.0,2.1,503.0,137.0,2.0,0.0,0.0,6.0,29.0,MEXICAN-AMERICAN,Female,2ND YR COL,No,Very Good,pub,No,1
19.0,3.8,506.0,135.0,1.0,1.0,0.0,14.0,40.0,IRISH,Female,5TH YR COL,No,Very Good,pro,Yes,1
21.0,2.4111,601.0,270.0,4.0,0.0,0.0,5.0,20.0,BLACK,Male,2ND YR COL,No,Very Good,retail,No,1
15.0,3.5,508.0,170.0,10.0,0.0,0.0,6.0,1.0,BLACK,Male,12TH GRADE,Yes,Good,transp,No,1
16.0,5.6,602.0,220.0,3.0,0.0,0.0,2.0,95.0,ENGLISH,Male,4TH YR COL,No,Excellent,retail,No,1
20.0,0.8,506.0,139.0,6.0,1.0,0.0,9.0,66.0,GERMAN,Female,2ND YR COL,No,Very Good,personal,No,0
16.0,4.5,505.0,130.0,5.0,0.0,0.0,7.0,23.0,BLACK,Female,4TH YR COL,No,Very Good,manuf,No,1
18.0,0.0225,504.0,125.0,3.0,0.0,0.0,6.0,76.0,GERMAN,Female,12TH GRADE,No,Very Good,retail,No,0
21.0,5.9,509.0,250.0,4.0,0.0,1.0,5.0,5.0,BLACK,Male,10TH GRADE,No,Very Good,transp,No,1
15.0,0.0,502.0,110.0,6.0,0.0,0.0,15.0,22.0,FILIPINO,Female,12TH GRADE,Yes,Excellent,pro,No,0
20.0,3.5,502.0,110.0,9.0,0.0,0.0,3.0,22.0,OTHER-HISPANIC,Female,3RD YR COL,Yes,Excellent,personal,No,1
18.0,3.5,504.0,200.0,4.0,1.0,0.0,10.0,99.0,FRENCH,Male,4TH YR COL,No,Good,pro,No,1
21.0,2.8,508.0,150.0,2.0,1.0,0.0,12.0,55.0,ITALIAN,Male,1ST YR COL,Yes,Excellent,retail,No,1
19.0,1.0378,501.0,110.0,2.0,0.0,0.0,14.0,52.0,GERMAN,Female,1ST YR COL,No,Good,retail,No,0
16.0,3.4,502.0,163.0,8.0,0.0,0.0,12.0,61.0,OTHER,Female,4TH YR COL,No,Excellent,manuf,Yes,1
18.0,0.28,505.0,125.0,7.0,0.0,0.0,13.0,79.0,IRISH,Female,1ST YR COL,No,Excellent,personal,No,0
16.0,2.0,501.0,140.0,10.0,0.0,0.0,6.0,12.0,BLACK,Female,12TH GRADE,No,Excellent,personal,No,1
14.0,2.0,502.0,200.0,7.0,0.0,0.0,8.0,27.0,MEXICAN,Female,10TH GRADE,No,Fair,manuf,No,1
20.0,0.0,507.0,130.0,4.0,0.0,0.0,3.0,59.0,GERMAN,Female,12TH GRADE,No,Very Good,manuf,No,0
17.0,0.0,503.0,250.0,4.0,0.0,0.0,5.0,12.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
17.0,3.0,502.0,170.0,8.0,0.0,0.0,6.0,15.0,BLACK,Female,12TH GRADE,No,Very Good,pub,No,1
19.0,2.1,600.0,190.0,3.0,0.0,0.0,2.0,26.0,OTHER,Male,12TH GRADE,No,Very Good,manuf,No,1
14.0,0.5,501.0,130.0,3.0,1.0,0.0,6.0,14.0,BLACK,Female,12TH GRADE,Yes,Good,pub,No,0
15.0,2.2,504.0,185.0,4.0,0.0,0.0,6.0,5.0,ENGLISH,Male,12TH GRADE,No,Good,pub,No,1
19.0,0.0,502.0,120.0,4.0,0.0,0.0,3.0,17.0,BLACK,Female,12TH GRADE,No,Good,manuf,No,0
17.0,2.2,501.0,110.0,3.0,0.0,0.0,5.0,25.0,BLACK,Female,12TH GRADE,Yes,Good,manuf,No,1
16.0,0.0,510.0,131.0,11.0,0.0,0.0,8.0,17.0,BLACK,Female,12TH GRADE,No,Poor,retail,No,0
20.0,4.5,507.0,150.0,7.0,0.0,1.0,8.0,42.0,BLACK,Male,2ND YR COL,Yes,Very Good,transp,No,1
17.0,2.8,506.0,152.0,14.0,0.0,0.0,11.0,12.0,MEXICAN-AMERICAN,Male,12TH GRADE,No,Very Good,transp,Yes,1
14.0,2.22,502.0,135.0,5.0,1.0,0.0,4.0,34.0,OTHER-SPANISH,Male,1ST YR COL,No,Excellent,pro,Yes,1
22.0,3.0,508.0,155.0,1.0,0.0,0.0,8.0,41.0,BLACK,Female,3RD YR COL,Yes,Very Good,transp,No,1
21.0,3.2519,504.0,117.0,4.0,0.0,0.0,1.0,62.0,CUBAN,Female,1ST YR COL,No,Very Good,transp,No,1
15.0,0.0,506.0,135.0,7.0,0.0,0.0,7.0,33.0,BLACK,Male,1ST YR COL,No,Good,pro,No,0
17.0,1.5,508.0,165.0,12.0,0.0,0.0,7.0,12.0,BLACK,Male,1ST YR COL,No,Excellent,construction,No,0
18.0,4.7,506.0,145.0,3.0,0.0,0.0,2.0,46.0,BLACK,Male,4TH YR COL,No,Good,manuf,No,1
21.0,6.0,511.0,200.0,1.0,0.0,1.0,2.0,19.0,ITALIAN,Male,12TH GRADE,Yes,Very Good,mining,No,1
19.0,0.0,504.0,102.0,11.0,0.0,0.0,10.0,19.0,NATIVE-AMERICAN,Female,10TH GRADE,No,Good,retail,No,0
21.0,3.5,508.0,180.0,6.0,0.0,0.0,9.0,86.0,ENGLISH,Male,2ND YR COL,No,Good,construction,No,1
19.0,1.5,504.0,118.0,3.0,0.0,0.0,10.0,98.0,ENGLISH,Female,8TH YR COL OR MORE,No,Excellent,pro,No,0
21.0,3.4,511.0,215.0,6.0,0.0,0.0,3.0,74.0,ENGLISH,Male,12TH GRADE,No,Fair,manuf,No,1
16.0,4.5,600.0,170.0,2.0,1.0,0.0,5.0,54.0,MEXICAN,Male,12TH GRADE,No,Very Good,construction,No,1
14.0,3.8,505.0,130.0,5.0,0.0,0.0,5.0,47.0,ENGLISH,Female,12TH GRADE,No,Excellent,manuf,Yes,1
20.0,3.2,600.0,222.0,7.0,0.0,0.0,18.0,35.0,BLACK,Male,12TH GRADE,No,Very Good,transp,No,1
15.0,3.3,509.0,143.0,9.0,0.0,0.0,3.0,70.0,ITALIAN,Male,12TH GRADE,Yes,Very Good,retail,No,1
15.0,5.0,603.0,165.0,2.0,4.0,1.0,12.0,54.0,POLISH,Male,12TH GRADE,No,Good,wholesale,No,1
14.0,2.0,504.0,125.0,6.0,1.0,0.0,5.0,18.0,OTHER,Female,12TH GRADE,No,Fair,personal,No,1
16.0,0.0,503.0,100.0,4.0,3.0,0.0,8.0,31.0,BLACK,Female,1ST YR COL,No,Excellent,pub,No,0
19.0,0.5,502.0,120.0,3.0,0.0,0.0,11.0,17.0,PUERTORICAN,Female,1ST YR COL,No,Very Good,retail,No,0
15.0,1.2,511.0,180.0,4.0,0.0,1.0,12.0,11.0,BLACK,Male,9TH GRADE,No,Fair,manuf,No,0
15.0,0.0,602.0,150.0,7.0,0.0,0.0,8.0,1.0,BLACK,Male,12TH GRADE,No,Very Good,manuf,No,0
19.0,2.9,602.0,164.0,5.0,0.0,0.0,8.0,10.0,GERMAN,Male,12TH GRADE,No,Very Good,manuf,No,1
15.0,1.8,506.0,168.0,3.0,0.0,0.0,6.0,32.0,BLACK,Male,2ND YR COL,No,Very Good,retail,No,1
16.0,2.2,601.0,235.0,4.0,0.0,0.0,8.0,11.0,BLACK,Male,2ND YR COL,No,Excellent,pro,No,1
15.0,0.0,506.0,214.0,8.0,0.0,0.0,5.0,2.0,BLACK,Female,12TH GRADE,Yes,Fair,personal,No,0
19.0,2.1,502.0,133.0,1.0,0.0,0.0,7.0,35.0,AMERICAN,Female,12TH GRADE,No,Good,pub,No,1
15.0,3.1,509.0,185.0,4.0,1.0,0.0,12.0,44.0,IRISH,Male,12TH GRADE,No,Very Good,busi,No,1
