ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,label
117961,118343,142038,118321,117906,290919,118322,1
118006,118007,117941,117879,117897,19721,117880,1
117916,118150,117920,120132,154083,120134,120135,1
117961,118225,118616,117905,240983,290919,117908,1
117961,118052,120356,120357,310997,118424,120359,1
117902,117903,118783,118321,117906,290919,118322,1
117961,118052,122938,118784,216282,290919,118786,1
117961,118327,129972,118685,310608,308574,118687,1
118315,118463,118464,118465,162182,118467,118468,1
117961,118343,119993,118321,117906,290919,118322,1
117961,118225,119238,119093,150341,119095,119096,1
117961,118225,120323,119093,152422,119095,119096,1
117961,118343,118395,118890,125128,118398,118892,1
117961,118386,121961,118784,117906,290919,118786,1
117916,119623,118403,118321,117906,290919,118322,1
117961,117962,120924,119351,206049,3130,119353,1
118887,118888,118053,118207,174445,270488,118209,1
117961,118225,124449,122129,150283,121916,122131,1
117961,118343,119598,118321,117906,290919,118322,1
91261,118026,118027,119004,141185,119006,119007,1
91261,118026,118202,117905,117906,290919,117908,1
117961,117962,122224,117905,117906,290919,117908,1
118169,118170,118042,118563,311839,270488,118565,1
117961,118300,118783,118321,117906,290919,118322,1
117983,117984,117878,118568,292195,19721,118570,1
118315,118463,122636,120773,123148,118960,120774,1
117961,118300,118783,118784,287626,290919,118786,1
117961,118343,121747,118777,279443,308574,118779,1
117961,118386,120361,118784,121873,290919,118786,1
117961,118343,118856,118784,121926,290919,118786,0
117961,118300,120059,118636,135814,118638,118639,1
117961,118300,123055,120006,150350,118424,120008,1
119691,119692,118635,174391,117906,119695,174393,1
117983,117984,117878,117879,117897,19721,117880,1
117961,118343,120722,118784,121873,290919,118786,1
118212,118580,117895,118568,267952,19721,118570,1
117961,118300,118631,118834,123413,118424,118836,1
117983,117984,117878,117879,117879,19721,117880,1
118256,118257,117945,118274,118806,292795,118276,1
117961,118300,123719,117905,117906,290919,117908,1
117876,117877,117878,117879,117879,19721,117880,1
117961,118386,118317,137370,138942,124487,137371,1
118887,118888,125440,120006,303717,118424,120008,1
117961,118413,120370,118321,117906,290919,118322,0
117980,117981,118246,179731,125290,117887,117973,1
117961,118327,118320,117905,117906,290919,117908,1
117890,118102,117878,117879,117879,19721,117880,1
117961,118327,129972,118784,121873,290919,118786,1
117951,117952,117920,118568,124610,19721,118570,1
118887,118888,118889,118863,307233,118398,118865,1
118106,118107,117941,118568,131694,19721,118570,1
91261,118026,118229,273308,120072,249618,118232,1
117961,118343,118514,118685,122058,308574,118687,1
118595,118596,81476,118834,140185,118424,118836,1
119280,119281,118623,126684,130913,292795,126685,1
117961,117962,118910,117905,117906,290919,117908,1
117961,117962,122215,121594,302830,4673,121596,1
118555,118178,118320,118321,117906,290919,118322,1
117961,118327,128935,118396,235280,118398,118399,1
117961,118052,122938,118321,117906,290919,118322,1
117961,118300,119890,307024,152866,118331,118332,1
117961,117962,117904,120773,122028,118960,120774,1
117902,118041,118575,119949,131270,290919,119951,1
117978,117979,117912,117879,117886,19721,117880,1
117961,118446,118447,118321,117906,290919,118322,1
118550,118551,118378,179731,158422,117887,117973,1
117961,118300,119181,118321,117906,290919,118322,1
117932,117933,117878,216825,121386,19721,216827,1
117910,117911,117884,117879,117886,19721,117880,1
117961,118300,124816,118685,126297,308574,118687,1
117961,118446,118447,118321,117906,290919,118322,1
117961,118300,121176,118321,117906,290919,118322,1
117961,118343,118856,118451,130134,118453,118454,1
118290,118291,118889,118863,307233,118398,118865,1
117961,118343,119945,119928,231633,118331,119929,1
117961,118300,123472,118321,117906,290919,118322,1
117961,118343,120722,117905,117906,290919,117908,1
119062,119091,118992,179731,117906,117887,117973,1
118219,118220,120694,118777,130218,308574,118779,1
120864,121013,121014,120789,171744,118424,120791,1
119062,119091,120323,119093,119094,119095,119096,1
117961,118386,119954,118318,168365,118205,118319,1
117961,118225,124130,119093,120324,119095,119096,1
117961,118300,120312,119849,310589,118638,119851,1
117961,118052,126137,126138,126139,124136,126140,1
117961,117962,118450,118841,128747,118643,118843,1
117961,118052,120398,118728,128963,118295,118730,1
118169,118170,117945,117946,288088,292795,117948,1
117961,118327,120171,120773,141986,118960,120774,1
117961,118052,118992,118784,118785,290919,118786,0
117961,118225,119824,122129,305057,121916,122131,1
117961,118343,118395,123067,233714,118398,123068,1
118003,118004,117878,117885,118157,117887,117888,1
117961,118343,142038,118321,117906,290919,118322,1
118290,118291,125440,118980,125441,118295,118982,1
117961,118446,119064,118784,117906,290919,118786,1
117961,117962,118791,118396,300044,118398,118399,1
117961,118327,120559,120618,304465,118643,120619,1
117961,118343,118700,117905,240983,290919,117908,1
117961,118386,131067,120033,142080,19793,120035,1
117961,118343,118437,117905,240983,290919,117908,1
117961,118343,118514,118685,120316,308574,118687,1
117961,118327,118320,118641,123881,118643,118644,1
118006,118007,118008,117885,117886,117887,117888,1
117961,118300,118395,123067,300044,118398,123068,1
118079,118080,117878,117879,304519,19721,117880,1
119596,119597,119703,118912,174408,118424,118914,1
118212,118213,119136,123670,232072,121916,123672,1
117890,117891,117878,118568,120877,19721,118570,1
117961,118386,120361,120690,127922,290919,120692,1
117961,118343,118514,118784,124402,290919,118786,1
117961,118300,123055,120344,310997,118424,120346,1
117961,118052,119986,122551,128532,118762,122552,1
117961,118386,118522,117905,134559,290919,117908,1
117961,118327,118320,118641,306399,118643,118644,1
118106,118107,117920,117879,117886,19721,117880,1
117961,118300,125872,118422,249904,118424,118425,1
117961,117969,118910,118054,118054,117887,118055,1
117961,118225,120323,122849,120324,119095,122850,1
117961,118413,127522,118321,240983,290919,118322,1
117961,118052,118821,117905,117906,290919,117908,1
117961,118386,125016,118685,178199,308574,118687,1
117961,118300,118514,118278,118260,290919,118279,1
117961,118052,122392,120097,174445,270488,120099,1
117961,118052,121949,118207,174445,270488,118209,1
117902,117903,120428,118321,117906,290919,118322,1
117961,118327,118320,117905,240983,290919,117908,1
117961,118327,120559,118054,124424,117887,118055,1
117961,118300,120722,118451,142600,118453,118454,1
117961,118300,119181,121594,302830,4673,121596,1
117961,118413,120370,118777,279443,308574,118779,1
117961,117962,118352,118321,240983,290919,118322,1
117961,118225,119924,118321,117906,290919,118322,1
117961,118446,119064,120690,136365,290919,120692,1
117961,118300,121176,118685,120316,308574,118687,1
117961,118386,118896,122645,309858,119221,122647,1
118212,118213,123201,118784,118785,290919,118786,1
117961,118300,123719,117905,172635,290919,117908,1
119280,119281,118623,259173,154357,292795,118943,1
117961,118225,122273,118321,240983,290919,118322,1
117961,118386,118746,118321,117906,290919,118322,1
117961,118386,121668,118685,279443,308574,118687,1
118602,118603,117941,117879,117879,19721,117880,1
117961,118225,122273,120516,189220,120518,120519,1
118752,119070,119121,280788,280788,292795,119082,1
117961,118300,120722,117905,117906,290919,117908,1
118752,119070,119136,119137,176103,118474,119139,1
117961,118327,119830,122551,117906,118762,122552,1
117961,118343,120347,120418,306795,249618,120419,1
118752,118753,117945,119849,129519,118638,119851,1
117961,118225,120551,118321,133936,290919,118322,1
117961,118343,122299,179731,118054,117887,117973,1
118212,118213,118403,117905,134159,290919,117908,1
117961,118343,118514,117905,117906,290919,117908,1
118084,118085,117941,117885,117913,117887,117888,1
117961,118413,119968,117905,117906,290919,117908,1
117961,118343,118514,118784,165715,290919,118786,1
120864,121013,124266,118826,154886,118424,118828,1
117961,118327,118328,117905,290878,290919,117908,1
117961,118386,118896,118792,122002,118424,118794,1
117961,118343,118514,118321,240983,290919,118322,1
117961,118413,120526,117905,240983,290919,117908,1
117961,117969,6725,179731,135770,117887,117973,1
117961,118343,119195,118777,279443,308574,118779,0
117961,118343,118395,118890,125128,118398,118892,1
117961,117962,118910,118321,117906,290919,118322,1
117961,118300,118360,118054,118443,117887,118055,1
118315,118316,118317,118685,120316,308574,118687,1
117961,118300,118783,118321,117906,290919,118322,1
117961,118052,118821,118207,174445,270488,118209,1
117961,118327,123901,118321,117906,290919,118322,1
117961,117969,196823,235351,254394,254395,254396,1
117961,118300,132427,118321,117906,290919,118322,1
118887,118888,124656,118980,236007,118295,118982,1
117961,118343,118514,118321,240983,290919,118322,1
117961,118300,125821,118980,301534,118295,118982,1
117961,118300,125821,118054,118443,117887,118055,1
118169,118170,118556,117946,175307,292795,117948,1
91261,118026,119734,128422,128423,118453,128424,1
117961,118386,121668,118777,279443,308574,118779,1
121785,121786,142145,118321,156948,290919,118322,1
117961,118052,126137,133718,121386,124136,133719,1
118990,118991,118992,307024,311622,118331,118332,1
91261,118026,118027,119529,180794,119006,119531,1
117961,118327,121589,118641,306399,118643,118644,1
117902,117903,120428,117905,117906,290919,117908,1
91261,118026,122938,117905,118036,290919,117908,1
117961,118413,122007,118536,118536,308574,118539,1
117961,118413,119968,118784,117906,290919,118786,1
117961,118446,118684,118321,117906,290919,118322,1
117961,118343,120126,123615,133686,118424,123617,1
117983,117984,117878,118568,292195,19721,118570,1
117961,118413,277693,118685,279443,308574,118687,1
117961,118386,123844,117905,117906,290919,117908,1
118573,118574,118623,118995,129731,292795,118997,1
117961,118327,120685,118321,117906,290919,118322,1
117961,118300,118631,118924,153285,118667,118926,1
118887,118888,120126,118980,188371,118295,118982,1
118990,118991,215920,122952,305581,19793,122954,0
119920,119921,137107,118321,117906,290919,118322,0
117961,118052,118328,299559,118204,118205,163732,1
117975,117976,117884,118568,201770,19721,118570,1
118725,118726,119076,118422,159053,118424,118425,1
117961,118300,120026,118054,118054,117887,118055,1
117961,117962,117904,179731,131272,117887,117973,1
117961,118225,118403,118321,117906,290919,118322,1
117961,117969,130192,120621,151261,19793,120623,1
117961,118386,121961,120516,123107,120518,120519,1
91261,118026,118229,118203,190841,118205,118206,1
118090,118091,117941,117885,117913,117887,117888,1
117961,117962,118910,179731,118368,117887,117973,1
117961,118225,122870,125793,128018,118643,125795,1
117961,118413,121639,118321,117906,290919,118322,1
117961,118343,123125,118784,117906,290919,118786,1
117961,118052,120671,117905,240983,290919,117908,1
117961,118413,119968,118636,254249,118638,118639,1
118256,118257,117945,259173,126238,292795,118943,1
117961,118052,120356,126516,126517,118612,126518,1
117961,117969,118560,118674,131356,19793,118676,1
117961,118413,125133,118636,310589,118638,118639,1
117961,118386,119954,118685,279443,308574,118687,1
117961,118343,118437,117905,240983,290919,117908,1
118315,118316,129128,118636,126747,118638,118639,1
117961,118300,128830,118826,150790,118424,118828,1
117961,118446,118684,118321,117906,290919,118322,1
117961,118343,118514,118321,124844,290919,118322,1
117961,117962,118910,118321,117906,290919,118322,1
117876,117877,117878,117879,117879,19721,117880,1
117961,118343,118514,118321,240983,290919,118322,1
117961,118300,118514,118321,117906,290919,118322,1
118169,118170,117945,117946,169286,292795,117948,0
117961,118413,118450,179731,215946,117887,117973,1
117961,118052,119742,118321,117906,290919,118322,1
118290,118291,120823,118890,189881,118398,118892,1
119691,119692,118635,131795,252830,119695,131797,1
117961,118343,118833,118834,309123,118424,118836,1
118602,118603,117920,118568,118568,19721,118570,1
117961,118300,120722,118321,117906,290919,118322,1
118079,118080,117878,117879,304519,19721,117880,1
117961,118225,120551,118321,118406,290919,118322,1
118887,118888,124656,118912,309291,118424,118914,1
117961,118052,118867,118321,117906,290919,118322,0
118953,118954,117884,117879,117886,19721,117880,1
117961,118343,119598,118321,240983,290919,118322,1
117961,117969,121617,131849,148158,121620,131851,1
117961,117962,120677,122067,120065,118424,122069,1
118602,118603,117941,118568,118568,19721,118570,1
91261,118026,118202,118321,117906,290919,118322,1
117961,118343,118856,117905,172635,290919,117908,1
117961,118413,122007,118685,120316,308574,118687,1
118752,119070,118042,118043,151099,270488,118046,1
117961,118386,118746,118451,126089,118453,118454,1
117961,118052,118992,118321,117906,290919,118322,0
117961,118300,118783,118054,131373,117887,118055,1
117961,118327,118933,118685,311622,308574,118687,1
117961,118446,120317,117905,117906,290919,117908,1
91261,118026,118202,118784,124402,290919,118786,1
119134,119135,119136,120632,226928,118131,120634,1
117961,118386,128823,117905,240983,290919,117908,1
117961,118343,118856,118259,125889,290919,118261,1
118138,118139,139001,117885,117913,117887,117888,1
117961,118413,120370,118685,279443,308574,118687,1
117961,118225,131159,120097,131160,270488,120099,1
117961,118300,118631,307024,132719,118331,118332,1
117961,117962,118352,118321,240983,290919,118322,1
117961,118343,118856,118777,279443,308574,118779,1
117961,118386,118733,169634,198341,118736,169635,1
117961,118225,118403,118451,141500,118453,118454,1
117961,118225,122298,120591,132696,119095,120593,1
117961,118386,123519,118530,278014,118131,118532,1
117961,118225,120323,119093,120324,119095,119096,1
117893,117894,117895,117896,117897,117887,117898,1
117961,118300,119181,118784,117906,290919,118786,1
118256,118257,117945,126684,280788,292795,126685,0
91261,118026,118746,117905,117906,290919,117908,1
121785,121786,120317,118321,117906,290919,118322,1
117961,118225,120663,118321,117906,290919,118322,1
119062,119091,118992,118028,130134,117887,118030,0
117961,118413,122007,117905,117906,290919,117908,1
117961,118327,118507,118863,147148,118398,118865,1
117961,118300,120059,134655,134656,118424,134657,1
117961,118225,123173,119093,123174,119095,119096,1
117961,118300,119984,120647,311441,118398,120649,1
