value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,label
999999.0,59.0,11350.0,1.0,7.0,0.0,99.0,99.0,5.0,10.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,200.0,0
999999.0,120.0,12950.0,0.0,3.0,1.0,1.0,1.0,0.0,27.0,48.0,87.0,11650.0,11650.0,0.0,0.0,0.0,0.0,0.0,439.0,1
999999.0,90.0,8250.0,0.0,2.0,0.0,99.0,99.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0
42500.0,0.0,24350.0,0.0,5.0,3.0,5.0,1.0,0.0,30.0,79.0,92.0,24350.0,15050.0,9050.0,0.0,0.0,0.0,250.0,501.0,1
50000.0,0.0,18550.0,0.0,4.0,0.0,99.0,99.0,0.0,58.0,38.0,49.0,15650.0,15550.0,0.0,0.0,0.0,0.0,50.0,482.0,1
42500.0,0.0,13750.0,0.0,6.0,4.0,20.0,7.0,0.0,45.0,28.0,48.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,272.0,1
999999.0,92.0,8550.0,0.0,4.0,1.0,21.0,21.0,0.0,50.0,22.0,18.0,2950.0,2950.0,0.0,0.0,0.0,0.0,0.0,226.0,1
999999.0,125.0,3350.0,0.0,4.0,2.0,7.0,6.0,0.0,27.0,11.0,16.0,3350.0,3350.0,0.0,0.0,0.0,0.0,0.0,90.0,1
42500.0,0.0,21250.0,2.0,6.0,0.0,99.0,99.0,3.0,10.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,433.0,0
999999.0,125.0,12650.0,0.0,3.0,1.0,15.0,15.0,0.0,40.0,22.0,51.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,428.0,1
16250.0,0.0,7650.0,0.0,2.0,0.0,99.0,99.0,0.0,54.0,36.0,66.0,7550.0,7550.0,0.0,0.0,0.0,0.0,0.0,311.0,1
999999.0,0.0,19450.0,0.0,3.0,1.0,16.0,16.0,0.0,49.0,0.0,0.0,1250.0,0.0,0.0,0.0,1250.0,0.0,0.0,501.0,0
30000.0,0.0,9050.0,0.0,2.0,0.0,99.0,99.0,0.0,58.0,25.0,44.0,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,368.0,1
999999.0,155.0,7150.0,0.0,1.0,0.0,99.0,99.0,0.0,31.0,27.0,72.0,7850.0,7750.0,0.0,0.0,0.0,0.0,50.0,411.0,1
18750.0,0.0,13650.0,0.0,6.0,4.0,14.0,6.0,0.0,41.0,25.0,15.0,9550.0,9550.0,0.0,0.0,0.0,0.0,0.0,278.0,1
22500.0,0.0,16150.0,0.0,6.0,4.0,15.0,6.0,0.0,42.0,40.0,77.0,16150.0,13050.0,0.0,0.0,0.0,0.0,3050.0,329.0,1
22500.0,0.0,15150.0,2.0,5.0,0.0,99.0,99.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0
999999.0,135.0,9250.0,2.0,7.0,0.0,99.0,99.0,2.0,4.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,163.0,0
50000.0,0.0,17550.0,0.0,5.0,3.0,13.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0
999999.0,120.0,9850.0,2.0,3.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,334.0,0
999999.0,90.0,0.0,0.0,1.0,0.0,99.0,99.0,0.0,53.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
999999.0,75.0,2050.0,0.0,2.0,0.0,99.0,99.0,0.0,73.0,32.0,42.0,2050.0,0.0,0.0,0.0,2050.0,0.0,0.0,92.0,1
30000.0,0.0,29150.0,2.0,3.0,0.0,99.0,99.0,0.0,27.0,23.0,18.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,20350.0,2.0,4.0,0.0,99.0,99.0,1.0,18.0,11.0,16.0,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,16150.0,2.0,6.0,0.0,99.0,99.0,3.0,6.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,329.0,0
999999.0,110.0,8150.0,0.0,3.0,1.0,14.0,14.0,0.0,55.0,21.0,9.0,6850.0,6850.0,0.0,0.0,0.0,0.0,0.0,276.0,1
999999.0,110.0,13050.0,0.0,2.0,0.0,99.0,99.0,0.0,25.0,18.0,44.0,3950.0,3950.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,3050.0,0.0,1.0,0.0,99.0,99.0,0.0,60.0,36.0,66.0,3050.0,0.0,3050.0,0.0,0.0,0.0,0.0,160.0,1
22500.0,0.0,13750.0,2.0,6.0,0.0,99.0,99.0,3.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,280.0,0
18750.0,0.0,14650.0,0.0,6.0,4.0,15.0,3.0,0.0,36.0,22.0,51.0,14650.0,14050.0,0.0,0.0,0.0,0.0,550.0,299.0,1
999999.0,80.0,5850.0,0.0,2.0,0.0,99.0,99.0,0.0,23.0,24.0,47.0,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,238.0,1
30000.0,0.0,14350.0,0.0,3.0,1.0,3.0,3.0,0.0,27.0,24.0,44.0,5450.0,5250.0,0.0,0.0,0.0,0.0,150.0,486.0,1
18750.0,0.0,21750.0,2.0,5.0,0.0,99.0,99.0,1.0,13.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,485.0,0
11250.0,0.0,8450.0,2.0,4.0,0.0,99.0,99.0,1.0,69.0,0.0,0.0,1750.0,0.0,0.0,0.0,1550.0,0.0,150.0,223.0,0
999999.0,80.0,6050.0,0.0,2.0,0.0,99.0,99.0,0.0,45.0,18.0,19.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,246.0,1
30000.0,0.0,13050.0,0.0,4.0,2.0,10.0,6.0,0.0,39.0,31.0,33.0,13050.0,13050.0,0.0,0.0,0.0,0.0,0.0,351.0,1
999999.0,75.0,11150.0,0.0,2.0,0.0,99.0,99.0,0.0,22.0,25.0,44.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,454.0,1
30000.0,0.0,12350.0,0.0,7.0,5.0,29.0,14.0,0.0,58.0,17.0,11.0,9050.0,0.0,4950.0,0.0,0.0,0.0,4050.0,211.0,1
999999.0,110.0,6050.0,1.0,2.0,0.0,99.0,99.0,0.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,239.0,0
22500.0,0.0,19450.0,2.0,4.0,0.0,99.0,99.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
18750.0,0.0,22050.0,2.0,4.0,0.0,99.0,99.0,1.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
16250.0,0.0,11150.0,2.0,6.0,0.0,99.0,99.0,3.0,10.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,227.0,0
22500.0,0.0,11650.0,2.0,7.0,0.0,99.0,99.0,4.0,2.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,212.0,0
999999.0,0.0,6050.0,0.0,2.0,0.0,99.0,99.0,0.0,21.0,22.0,61.0,4550.0,4550.0,0.0,0.0,0.0,0.0,0.0,246.0,0
30000.0,0.0,24450.0,0.0,3.0,1.0,19.0,19.0,0.0,59.0,29.0,64.0,3550.0,3550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,13450.0,0.0,7.0,5.0,9.0,0.0,0.0,31.0,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0
22500.0,0.0,9650.0,0.0,7.0,5.0,12.0,1.0,0.0,32.0,41.0,68.0,9650.0,9650.0,0.0,0.0,0.0,0.0,0.0,176.0,1
999999.0,120.0,9850.0,0.0,1.0,0.0,99.0,99.0,0.0,61.0,20.0,46.0,9850.0,9250.0,0.0,0.0,0.0,0.0,550.0,501.0,1
30000.0,0.0,22250.0,0.0,4.0,2.0,22.0,20.0,0.0,49.0,24.0,47.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,7350.0,3.0,4.0,0.0,99.0,99.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0
999999.0,92.0,6050.0,2.0,3.0,0.0,99.0,99.0,0.0,7.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,205.0,0
999999.0,175.0,5650.0,0.0,1.0,0.0,99.0,99.0,0.0,26.0,79.0,92.0,5650.0,3250.0,0.0,0.0,0.0,0.0,2350.0,296.0,1
999999.0,70.0,11850.0,0.0,3.0,1.0,0.0,0.0,0.0,26.0,22.0,61.0,5750.0,5750.0,0.0,0.0,0.0,0.0,0.0,401.0,1
22500.0,0.0,10050.0,2.0,5.0,0.0,99.0,99.0,2.0,13.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,230.0,0
22500.0,0.0,10150.0,2.0,4.0,0.0,99.0,99.0,1.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,273.0,0
16250.0,0.0,27150.0,0.0,6.0,4.0,16.0,6.0,0.0,36.0,41.0,68.0,22050.0,22050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,135.0,850.0,0.0,4.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0
30000.0,0.0,32150.0,0.0,2.0,0.0,99.0,99.0,0.0,59.0,41.0,68.0,20050.0,20050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,115.0,10150.0,0.0,2.0,0.0,99.0,99.0,0.0,43.0,11.0,22.0,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,413.0,1
999999.0,0.0,4550.0,0.0,1.0,0.0,99.0,99.0,0.0,80.0,0.0,0.0,4550.0,0.0,0.0,0.0,1450.0,1550.0,1550.0,259.0,0
13750.0,0.0,10050.0,0.0,5.0,3.0,17.0,13.0,0.0,52.0,0.0,0.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,230.0,0
30000.0,0.0,16150.0,0.0,4.0,2.0,3.0,1.0,0.0,40.0,39.0,81.0,16150.0,12050.0,4050.0,0.0,0.0,0.0,0.0,434.0,1
999999.0,140.0,9150.0,0.0,4.0,2.0,27.0,25.0,0.0,59.0,16.0,15.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,238.0,1
999999.0,80.0,350.0,1.0,3.0,0.0,99.0,99.0,1.0,20.0,25.0,22.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,12.0,1
30000.0,0.0,9050.0,0.0,7.0,5.0,11.0,7.0,0.0,27.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1
18750.0,0.0,8750.0,0.0,5.0,3.0,4.0,1.0,0.0,31.0,27.0,72.0,8750.0,6350.0,0.0,0.0,0.0,0.0,2350.0,200.0,0
22500.0,0.0,11550.0,0.0,1.0,0.0,99.0,99.0,0.0,75.0,0.0,0.0,11550.0,0.0,0.0,0.0,1450.0,0.0,10050.0,501.0,0
30000.0,0.0,33350.0,0.0,2.0,0.0,99.0,99.0,0.0,62.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,1650.0,501.0,0
999999.0,0.0,23550.0,2.0,7.0,0.0,99.0,99.0,4.0,11.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,429.0,0
18750.0,0.0,19150.0,0.0,8.0,5.0,18.0,12.0,0.0,42.0,36.0,52.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,298.0,1
999999.0,120.0,7250.0,1.0,5.0,0.0,99.0,99.0,3.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,168.0,0
999999.0,0.0,10150.0,0.0,2.0,0.0,99.0,99.0,0.0,52.0,18.0,31.0,10150.0,7050.0,3050.0,0.0,0.0,0.0,0.0,413.0,1
42500.0,0.0,18750.0,0.0,5.0,3.0,11.0,3.0,0.0,42.0,42.0,84.0,18750.0,18550.0,0.0,0.0,0.0,0.0,150.0,428.0,1
999999.0,90.0,9150.0,0.0,2.0,1.0,19.0,19.0,0.0,45.0,42.0,68.0,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,372.0,1
999999.0,85.0,8450.0,0.0,2.0,0.0,99.0,99.0,0.0,24.0,22.0,18.0,3550.0,3550.0,0.0,0.0,0.0,0.0,0.0,344.0,0
30000.0,0.0,15450.0,2.0,6.0,0.0,99.0,99.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0
22500.0,0.0,9950.0,0.0,3.0,1.0,1.0,1.0,0.0,25.0,22.0,61.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,337.0,1
999999.0,100.0,8050.0,2.0,5.0,0.0,99.0,99.0,2.0,4.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,184.0,0
22500.0,0.0,17650.0,0.0,3.0,1.0,15.0,15.0,0.0,35.0,22.0,51.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,150.0,3350.0,2.0,10.0,0.0,99.0,99.0,3.0,3.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,43.0,0
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,39.0,23.0,18.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0
999999.0,89.0,4950.0,0.0,2.0,0.0,99.0,99.0,0.0,20.0,22.0,18.0,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,202.0,1
999999.0,90.0,14350.0,0.0,6.0,1.0,25.0,25.0,0.0,48.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0
18750.0,0.0,5350.0,0.0,2.0,1.0,19.0,19.0,0.0,56.0,19.0,17.0,3750.0,3650.0,0.0,0.0,0.0,0.0,50.0,218.0,1
999999.0,62.0,3550.0,1.0,4.0,0.0,99.0,99.0,2.0,2.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,95.0,0
30000.0,0.0,20450.0,0.0,2.0,0.0,99.0,99.0,0.0,34.0,26.0,72.0,10250.0,10050.0,0.0,0.0,0.0,0.0,150.0,501.0,1
30000.0,0.0,25850.0,2.0,5.0,0.0,99.0,99.0,1.0,21.0,23.0,18.0,2650.0,2550.0,0.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,130.0,3050.0,1.0,15.0,2.0,1.0,0.0,9.0,22.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,1550.0,0.0,43.0,0
999999.0,115.0,0.0,0.0,1.0,0.0,99.0,99.0,0.0,18.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30000.0,0.0,2250.0,0.0,3.0,1.0,12.0,12.0,0.0,64.0,17.0,11.0,2250.0,0.0,1250.0,0.0,950.0,0.0,0.0,76.0,1
999999.0,115.0,6050.0,0.0,3.0,1.0,0.0,0.0,0.0,21.0,21.0,9.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,205.0,1
999999.0,0.0,8950.0,0.0,1.0,0.0,99.0,99.0,0.0,32.0,41.0,68.0,33550.0,25950.0,7550.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,150.0,11050.0,0.0,2.0,0.0,99.0,99.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0
22500.0,0.0,9150.0,0.0,4.0,2.0,17.0,15.0,0.0,56.0,23.0,16.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,246.0,1
30000.0,0.0,18150.0,0.0,3.0,1.0,0.0,0.0,0.0,34.0,39.0,81.0,12150.0,12050.0,0.0,0.0,0.0,0.0,50.0,501.0,1
8750.0,0.0,6650.0,0.0,4.0,2.0,20.0,16.0,0.0,43.0,25.0,44.0,6550.0,6550.0,0.0,0.0,0.0,0.0,0.0,173.0,1
30000.0,0.0,7350.0,0.0,4.0,1.0,17.0,17.0,0.0,57.0,23.0,18.0,3450.0,0.0,3450.0,0.0,0.0,0.0,0.0,198.0,0
22500.0,0.0,21150.0,0.0,2.0,0.0,99.0,99.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
18750.0,0.0,4450.0,1.0,2.0,0.0,99.0,99.0,0.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,176.0,0
50000.0,0.0,35050.0,0.0,2.0,0.0,99.0,99.0,0.0,54.0,41.0,68.0,35050.0,35050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,170.0,3350.0,0.0,1.0,0.0,99.0,99.0,0.0,31.0,20.0,46.0,3350.0,3250.0,0.0,0.0,0.0,0.0,50.0,176.0,1
22500.0,0.0,18650.0,2.0,3.0,0.0,99.0,99.0,1.0,53.0,39.0,68.0,11050.0,11050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,19950.0,0.0,4.0,2.0,13.0,13.0,0.0,48.0,25.0,15.0,16850.0,16850.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,15750.0,2.0,7.0,0.0,99.0,99.0,3.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,269.0,0
999999.0,75.0,6550.0,0.0,3.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0
30000.0,0.0,13450.0,2.0,6.0,0.0,99.0,99.0,3.0,10.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,274.0,0
16250.0,0.0,13550.0,0.0,2.0,0.0,99.0,99.0,0.0,59.0,41.0,68.0,13550.0,13550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,77.0,20.0,8.0,2350.0,0.0,0.0,0.0,1350.0,950.0,0.0,0.0,0
22500.0,0.0,7050.0,0.0,2.0,0.0,99.0,99.0,0.0,74.0,0.0,0.0,3750.0,0.0,0.0,0.0,1650.0,0.0,2050.0,318.0,0
16250.0,0.0,14150.0,0.0,6.0,4.0,15.0,6.0,0.0,42.0,20.0,8.0,8950.0,8950.0,0.0,0.0,0.0,0.0,0.0,289.0,1
30000.0,0.0,13150.0,0.0,5.0,3.0,16.0,12.0,0.0,38.0,23.0,18.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,300.0,1
999999.0,150.0,13250.0,2.0,3.0,0.0,99.0,99.0,0.0,19.0,25.0,44.0,3350.0,3350.0,0.0,0.0,0.0,0.0,0.0,462.0,1
22500.0,0.0,8050.0,2.0,9.0,0.0,99.0,99.0,6.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,108.0,0
999999.0,95.0,2350.0,0.0,1.0,0.0,99.0,99.0,0.0,25.0,11.0,11.0,2350.0,2350.0,0.0,0.0,0.0,0.0,0.0,123.0,1
30000.0,0.0,18050.0,0.0,3.0,1.0,30.0,30.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,95.0,5350.0,0.0,1.0,0.0,99.0,99.0,0.0,80.0,37.0,73.0,5350.0,1550.0,850.0,0.0,1450.0,0.0,1450.0,304.0,1
50000.0,0.0,18350.0,2.0,3.0,0.0,99.0,99.0,0.0,34.0,6.0,7.0,3650.0,3650.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,95.0,1250.0,0.0,1.0,0.0,99.0,99.0,0.0,74.0,0.0,0.0,1250.0,0.0,0.0,0.0,750.0,450.0,0.0,71.0,0
50000.0,0.0,16250.0,0.0,1.0,0.0,99.0,99.0,0.0,63.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
22500.0,0.0,14550.0,2.0,5.0,0.0,99.0,99.0,2.0,19.0,24.0,47.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,324.0,1
999999.0,110.0,9050.0,2.0,4.0,0.0,99.0,99.0,1.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,243.0,0
50000.0,0.0,46850.0,0.0,4.0,2.0,13.0,10.0,0.0,48.0,36.0,66.0,45150.0,45050.0,0.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,160.0,17050.0,0.0,2.0,0.0,99.0,99.0,0.0,26.0,27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,110.0,4050.0,0.0,1.0,0.0,99.0,99.0,0.0,78.0,0.0,0.0,4050.0,0.0,0.0,0.0,0.0,0.0,4050.0,230.0,0
42500.0,0.0,46050.0,2.0,4.0,0.0,99.0,99.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
22500.0,0.0,17150.0,0.0,5.0,3.0,18.0,13.0,0.0,48.0,22.0,61.0,5050.0,5050.0,0.0,0.0,0.0,0.0,0.0,382.0,1
42500.0,0.0,24150.0,0.0,2.0,0.0,99.0,99.0,0.0,35.0,26.0,72.0,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
13750.0,0.0,7250.0,0.0,2.0,0.0,99.0,99.0,0.0,64.0,0.0,0.0,750.0,0.0,0.0,0.0,750.0,0.0,0.0,295.0,0
999999.0,95.0,2350.0,0.0,2.0,0.0,99.0,99.0,0.0,72.0,24.0,47.0,1450.0,0.0,0.0,0.0,1450.0,0.0,0.0,106.0,0
999999.0,250.0,23250.0,2.0,7.0,0.0,99.0,99.0,3.0,25.0,25.0,44.0,1650.0,550.0,1050.0,0.0,0.0,0.0,0.0,391.0,1
999999.0,127.0,6050.0,0.0,1.0,0.0,99.0,99.0,0.0,22.0,18.0,44.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,317.0,1
999999.0,0.0,3850.0,0.0,1.0,0.0,99.0,99.0,0.0,61.0,24.0,47.0,3850.0,3850.0,0.0,0.0,0.0,0.0,0.0,202.0,0
11250.0,0.0,11950.0,2.0,7.0,0.0,99.0,99.0,4.0,19.0,21.0,9.0,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,204.0,1
999999.0,85.0,4550.0,2.0,7.0,0.0,99.0,99.0,4.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,83.0,0
16250.0,0.0,19050.0,2.0,5.0,0.0,99.0,99.0,2.0,19.0,38.0,49.0,2750.0,2650.0,0.0,0.0,0.0,0.0,50.0,424.0,1
8750.0,0.0,6150.0,2.0,12.0,0.0,99.0,99.0,9.0,2.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,87.0,0
999999.0,115.0,850.0,0.0,1.0,0.0,99.0,99.0,0.0,54.0,25.0,44.0,850.0,0.0,0.0,0.0,850.0,0.0,0.0,45.0,1
50000.0,0.0,37650.0,2.0,4.0,0.0,99.0,99.0,1.0,14.0,3.0,27.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,190.0,25350.0,2.0,4.0,0.0,99.0,99.0,1.0,18.0,21.0,9.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,501.0,0
22500.0,0.0,15450.0,0.0,2.0,0.0,99.0,99.0,0.0,55.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,1250.0,501.0,0
999999.0,103.0,0.0,0.0,1.0,0.0,99.0,99.0,0.0,67.0,37.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
42500.0,0.0,10050.0,2.0,4.0,0.0,99.0,99.0,1.0,5.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,270.0,0
16250.0,0.0,2850.0,0.0,1.0,0.0,99.0,99.0,0.0,63.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,1950.0,850.0,149.0,0
30000.0,0.0,10650.0,0.0,6.0,4.0,17.0,9.0,0.0,40.0,24.0,47.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,217.0,1
999999.0,55.0,22850.0,0.0,1.0,0.0,99.0,99.0,0.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,0
999999.0,0.0,850.0,0.0,1.0,0.0,99.0,99.0,0.0,57.0,23.0,16.0,850.0,0.0,850.0,0.0,0.0,0.0,0.0,45.0,1
999999.0,90.0,10950.0,0.0,2.0,0.0,99.0,99.0,0.0,51.0,24.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0
13750.0,0.0,16650.0,0.0,3.0,1.0,30.0,30.0,0.0,51.0,29.0,27.0,8550.0,8550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,145.0,1250.0,0.0,1.0,0.0,99.0,99.0,0.0,27.0,19.0,17.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,65.0,1
999999.0,100.0,11050.0,0.0,3.0,0.0,99.0,99.0,0.0,62.0,41.0,68.0,7450.0,7250.0,0.0,0.0,0.0,0.0,150.0,374.0,1
30000.0,0.0,9450.0,2.0,3.0,0.0,99.0,99.0,0.0,2.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,320.0,0
16250.0,0.0,3650.0,2.0,3.0,0.0,99.0,99.0,1.0,63.0,22.0,18.0,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,127.0,0
42500.0,0.0,7350.0,0.0,3.0,1.0,3.0,3.0,0.0,36.0,11.0,18.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,249.0,1
50000.0,0.0,12750.0,0.0,3.0,1.0,9.0,9.0,0.0,49.0,20.0,8.0,10750.0,10350.0,0.0,0.0,0.0,0.0,350.0,432.0,1
999999.0,130.0,3450.0,0.0,1.0,0.0,99.0,99.0,0.0,48.0,11.0,16.0,3450.0,3050.0,0.0,0.0,0.0,0.0,350.0,181.0,1
30000.0,0.0,20650.0,0.0,4.0,2.0,8.0,5.0,0.0,40.0,37.0,78.0,18050.0,0.0,18050.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,13950.0,2.0,4.0,0.0,99.0,99.0,1.0,7.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,375.0,0
999999.0,85.0,24350.0,1.0,3.0,0.0,99.0,99.0,0.0,53.0,41.0,68.0,20050.0,20050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,100.0,11550.0,0.0,3.0,1.0,6.0,6.0,0.0,31.0,30.0,65.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,391.0,0
999999.0,110.0,5150.0,0.0,4.0,1.0,32.0,32.0,0.0,50.0,21.0,9.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,136.0,0
