s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.004439,0.000221,-0.007843,0.000871,-5.5e-05,-0.000893,0.002437,-0.002524,-0.000805,0.001183,-0.004116,-0.002493,-0.000249,4e-05,0.000396,-0.002806,-0.001869,-0.00016,0.000872,-0.000714,1.7e-05,-0.000563,-0.003236,-0.006083,-0.000251,-0.000323,-0.000285,-0.000761,0.003569,-0.000408,0
-0.005532,0.000329,-0.007013,0.001943,-0.000396,-0.001622,0.002852,-0.00204,-0.000476,0.001008,-0.004236,-0.002603,-0.000215,0.000412,6.1e-05,-0.001925,-0.002092,-1.7e-05,0.000895,-0.000505,-1.5e-05,-0.000683,-0.003263,-0.006058,-0.000836,-0.000484,-0.000258,-0.000961,0.003455,-0.000324,1
-0.005206,0.000271,-0.007872,0.001181,-0.000277,-0.001271,0.002718,-0.00194,-0.000574,0.000804,-0.003904,-0.002864,-0.000288,-0.000104,-0.000158,-0.002469,-0.002035,2.5e-05,0.000935,-0.000625,3.4e-05,-0.000456,-0.003084,-0.006472,-0.000944,-0.000703,-0.000115,-0.000967,0.003559,-0.000114,0
-0.002946,0.00014,0.000686,0.003527,6.6e-05,-0.000596,0.000156,0.000441,-0.000408,0.000944,-0.00441,-0.002628,-0.000194,0.000527,-0.000142,-0.002207,-0.002091,-0.000121,0.000953,-0.000443,-8e-06,-0.000576,-0.003165,-0.006161,-0.000802,-0.000549,-0.000321,-0.000865,0.003464,-0.000221,1
-0.003779,0.001405,0.002777,0.003624,-0.000946,-0.001823,0.000392,0.000154,0.000277,0.001162,-0.00691,-0.002033,-8.4e-05,-0.000193,0.000142,-0.003969,-0.002168,0.000105,0.000813,-0.001556,0.000199,-0.000943,-0.007779,-0.008623,-0.000304,-0.000195,-0.00077,-0.000674,0.004255,-0.001187,0
-0.005534,0.000507,-0.0072,0.001388,-0.000237,-0.000723,0.002312,-0.002524,-0.00039,0.001498,-0.004765,-0.002516,-0.000271,6e-06,0.00029,-0.002552,-0.002424,-0.000181,0.00073,-0.000763,-4e-05,-0.000566,-0.003387,-0.00616,-0.000627,-0.000774,-0.000258,-0.000785,0.00365,-0.000697,1
-0.00308,0.000457,0.000689,0.003131,0.000371,-0.000996,-7.5e-05,0.000313,-0.000481,0.001247,-0.004165,-0.002488,-0.000211,-0.0001,5.4e-05,-0.002764,-0.002177,6.1e-05,0.000841,-0.000641,0.000294,-0.000429,-0.003674,-0.006377,-0.000787,-0.000471,-0.000431,-0.000726,0.003435,-0.00037,1
-0.003033,0.000278,0.000778,0.003187,-1.2e-05,-0.000768,0.000219,0.000388,-0.000225,0.000839,-0.004465,-0.002484,-0.000135,0.000659,-3.1e-05,-0.002145,-0.00208,0.000123,0.001005,-0.000497,3.9e-05,-0.000439,-0.003277,-0.005969,-0.000818,-0.000643,-0.000246,-0.00088,0.003597,-9.8e-05,1
-0.004523,-9.1e-05,-0.007477,0.000947,4e-06,-0.001633,0.002422,-0.002467,-0.000658,0.001004,-0.004075,-0.003081,-0.000225,-0.000134,0.000295,-0.002838,-0.001836,-0.000127,0.000807,-0.000748,0.000152,-0.000664,-0.003418,-0.00631,-0.000285,-0.000368,-0.000336,-0.000691,0.003431,-0.000516,1
-0.005596,0.000564,-0.007255,0.00072,-0.000639,-0.002085,0.002647,-0.002463,-1.9e-05,0.000969,-0.003935,-0.002745,-0.000103,5e-06,0.000159,-0.002526,-0.001929,-5e-05,0.000768,-0.000632,0.000358,-0.000373,-0.003111,-0.006443,-0.000775,-0.000479,-0.00031,-0.000791,0.003458,-0.000311,1
-0.003951,0.00031,-0.007125,0.001742,-0.000302,-0.001044,0.001671,-0.002423,-0.001072,0.001227,-0.00383,-0.002247,-0.000346,-9.7e-05,0.000741,-0.002286,-0.00158,-0.000268,0.000931,-0.000672,-0.000349,-0.000195,-0.002953,-0.006011,-0.000286,-0.000727,-6.1e-05,-0.000685,0.003447,-0.000613,0
-0.005719,0.000773,-0.007612,0.001731,-0.00059,-0.001264,0.002913,-0.001762,-0.000658,0.001051,-0.004445,-0.002629,-0.000186,0.000339,6.1e-05,-0.002082,-0.002309,0.000159,0.000931,-0.00053,-9e-06,-0.000532,-0.003248,-0.006356,-0.00089,-0.00083,-0.000342,-0.000892,0.003349,-2e-06,1
-0.005026,-5.4e-05,-0.006902,0.000887,-0.000184,-0.001348,0.00216,-0.002257,-0.000268,0.000472,-0.003837,-0.002744,-0.000452,-8.6e-05,-0.000131,-0.002979,-0.001935,-2.9e-05,0.000985,-0.00042,-0.000182,-0.000501,-0.002979,-0.005839,-0.000554,-0.000505,-0.000384,-0.000793,0.003528,-0.000527,1
-0.005754,0.000574,-0.00725,0.001304,-0.000272,-0.00157,0.003354,-0.001909,-0.000377,0.000977,-0.004525,-0.002415,-0.000208,0.000676,0.000142,-0.002159,-0.00211,7.9e-05,0.000923,-0.000438,-8.8e-05,-0.000419,-0.003044,-0.006095,-0.000784,-0.000578,-0.000266,-0.000878,0.003705,6.1e-05,0
-0.005014,0.000478,-0.007437,0.001627,-0.000376,-0.00066,0.002117,-0.002453,-0.000697,0.001206,-0.00402,-0.002168,-0.000422,-5.1e-05,0.000845,-0.002301,-0.002296,-0.000685,0.000889,-0.000462,-5.7e-05,-0.000349,-0.002995,-0.005997,-0.000781,-0.000566,-0.000185,-0.00077,0.003487,-0.000635,1
-0.005204,0.000737,-0.006659,0.001309,-0.000976,-0.001602,0.002787,-0.002632,3e-05,0.000709,-0.004281,-0.002322,-0.000247,0.000525,-0.000155,-0.002256,-0.001963,0.000211,0.000781,-0.000587,0.000216,-0.000558,-0.003018,-0.005806,-0.00056,-0.000424,-0.000219,-0.000565,0.003638,-0.000461,0
-0.00416,0.000489,-0.007663,0.000925,3.9e-05,-0.001214,0.002347,-0.002394,-0.000942,0.001145,-0.004077,-0.002254,-0.000337,-1.7e-05,0.000322,-0.003039,-0.001944,-0.000196,0.00075,-0.000688,0.000126,-0.000637,-0.003131,-0.005978,-0.000503,-0.000353,-0.000509,-0.000737,0.003477,-0.000405,0
-0.002887,0.00225,0.001672,0.003986,0.000442,-0.000142,-5e-06,0.000539,-0.000622,0.002227,-0.005717,-0.001848,-0.000393,0.000119,-0.000145,-0.003819,-0.002538,3.2e-05,0.001064,-0.001302,5.6e-05,-0.00084,-0.006778,-0.008225,-0.000611,-0.000298,-0.000674,-0.000832,0.00421,-0.001552,0
-0.003201,0.000317,0.000522,0.003618,-0.000133,-0.000336,0.000145,0.00049,-0.000584,0.001084,-0.00408,-0.00236,-0.00022,0.000244,3.8e-05,-0.002085,-0.002244,7.5e-05,0.00087,-0.000569,7.4e-05,-0.000579,-0.003338,-0.00617,-0.00093,-0.000687,-0.000283,-0.000994,0.003452,-0.000206,1
-0.002536,0.000806,0.000439,0.003646,-0.000166,2e-05,-0.000414,0.000437,-0.000653,0.001266,-0.004096,-0.002066,-0.000308,-4e-06,0.000724,-0.002328,-0.002174,-0.000422,0.00085,-0.000574,-0.000227,-0.000323,-0.003198,-0.006015,-0.000565,-0.000698,-8.5e-05,-0.000824,0.003519,-0.000722,1
-0.005258,0.000332,-0.006808,0.001077,-0.001069,-0.001901,0.003249,-0.002531,0.000138,0.000672,-0.004661,-0.001804,-0.000209,0.000475,-1e-06,-0.002404,-0.001881,0.00016,0.000857,-0.000564,0.000176,-0.000603,-0.003093,-0.0059,-0.000763,-0.000553,-0.000333,-0.000667,0.003731,-5.8e-05,0
-0.005786,0.000387,-0.007185,0.001667,-0.000379,-0.001449,0.002784,-0.002006,-0.000623,0.001,-0.004276,-0.002527,-0.000251,0.000368,7.2e-05,-0.002116,-0.002122,2.2e-05,0.00084,-0.000448,3.1e-05,-0.000642,-0.00306,-0.006219,-0.000927,-0.000552,-0.000231,-0.000998,0.003456,-8.6e-05,1
-0.005368,-9.7e-05,-0.007456,0.001807,-0.000617,-0.00134,0.002902,-0.002292,-0.000461,0.000919,-0.004054,-0.002459,-0.000216,1.7e-05,-0.000275,-0.002288,-0.002185,-0.000349,0.000916,-0.00056,8.6e-05,-0.000826,-0.003175,-0.006327,-0.000885,-0.000523,-0.000346,-0.000982,0.003547,-0.000428,0
-0.003089,3.4e-05,0.000799,0.003158,-0.000672,-0.001137,0.00011,0.000155,-1.4e-05,0.000703,-0.004399,-0.002177,-0.000115,0.00041,-0.000157,-0.002379,-0.001972,0.000165,0.000806,-0.000554,0.000403,-0.000641,-0.003204,-0.006227,-0.000827,-0.000594,-0.000282,-0.000667,0.0036,-5e-05,0
-0.004546,0.002166,0.001878,0.004594,0.000143,-0.000596,4e-06,0.001094,-0.000365,0.001193,-0.006257,-0.002038,-0.000341,3.2e-05,-0.00107,-0.003442,-0.002482,0.000834,0.001275,-0.001111,-0.000133,-0.000819,-0.007266,-0.008435,-0.00134,-0.000711,-0.000558,-0.001035,0.004343,-0.000963,1
-0.005587,0.000593,-0.00696,0.001072,-0.001213,-0.001716,0.002798,-0.002293,-9.3e-05,0.000787,-0.004381,-0.001996,-9.9e-05,0.000417,-0.000183,-0.002374,-0.002104,0.000179,0.000761,-0.000654,0.000509,-0.000575,-0.003171,-0.006244,-0.000948,-0.00065,-0.000383,-0.000657,0.0034,-0.000112,1
-0.003149,0.000538,0.000676,0.003291,0.00015,-0.001105,-1.1e-05,0.000257,-0.000286,0.001095,-0.004745,-0.002352,-0.00011,2.3e-05,0.000135,-0.002684,-0.002092,-5.1e-05,0.000798,-0.000579,0.000379,-0.000301,-0.003241,-0.006515,-0.000904,-0.000585,-0.000405,-0.000822,0.003434,-0.000222,0
-0.005242,0.000446,-0.007054,0.000987,-0.001216,-0.001829,0.002937,-0.002293,4e-05,0.000834,-0.004193,-0.002395,-0.00014,0.000297,-5.9e-05,-0.002546,-0.001815,-3.5e-05,0.000793,-0.000637,0.000391,-0.000548,-0.002918,-0.006311,-0.000778,-0.000548,-0.000366,-0.000684,0.003456,0.000146,0
-0.00338,0.001962,0.002189,0.004179,0.001056,-0.000499,0.000256,0.00038,-0.000278,0.002065,-0.006353,-0.00236,-0.000233,4.9e-05,1.6e-05,-0.003807,-0.002164,-0.000147,0.000878,-0.001397,-8.3e-05,-0.000772,-0.007542,-0.008327,-0.000513,-0.000447,-0.000479,-0.000709,0.00435,-0.001557,0
-0.002783,-0.000204,0.000298,0.002768,0.000323,-0.000392,-0.000339,0.000606,-0.000322,0.000481,-0.004109,-0.002742,-0.000382,-0.000174,-0.000283,-0.003093,-0.001831,0.000202,0.00092,-0.000439,-0.000266,-0.000586,-0.002768,-0.00598,-0.000636,-0.000466,-0.00036,-0.000903,0.003481,-0.000447,0
-0.002362,0.000632,0.000337,0.003832,-0.000214,-0.000111,-0.0003,0.000437,-0.000764,0.001104,-0.004195,-0.002043,-0.000364,-2.7e-05,0.000677,-0.002376,-0.002131,-0.000334,0.000923,-0.000547,-0.00014,-0.000226,-0.003275,-0.005953,-0.000627,-0.000719,-0.000115,-0.000702,0.003617,-0.000685,1
-0.005362,0.00012,-0.007335,0.000701,-0.000257,-0.002024,0.002642,-0.002445,-0.000461,0.001023,-0.004192,-0.002395,-0.000143,-0.000146,0.000141,-0.002835,-0.00193,-0.000196,0.000974,-0.000633,0.000215,-0.000527,-0.003106,-0.006648,-0.000612,-0.000449,-0.000418,-0.00081,0.003525,-0.000283,0
-0.004962,-5.1e-05,-0.00702,0.001336,-0.000163,-0.001418,0.002586,-0.002417,-0.000315,0.00057,-0.003844,-0.002507,-0.000335,-7.5e-05,-0.000289,-0.002659,-0.002117,-0.000214,0.000983,-0.000469,-0.000252,-0.000606,-0.003005,-0.006052,-0.000714,-0.000461,-0.000422,-0.000969,0.003585,-0.000462,1
-0.002909,0.000215,0.000375,0.003445,8.4e-05,-0.000217,-4.8e-05,0.000498,-0.000454,0.00084,-0.004162,-0.002513,-0.000335,-6.1e-05,-0.000288,-0.002469,-0.002153,-3.9e-05,0.000868,-0.00054,-3.9e-05,-0.0005,-0.003247,-0.006103,-0.001003,-0.000636,-0.000291,-0.000952,0.003518,-0.00036,1
-0.005032,7.6e-05,-0.00779,0.000859,3.6e-05,-0.001748,0.002216,-0.002671,-0.000535,0.001251,-0.004369,-0.002771,-0.000399,-0.000144,-0.0002,-0.002905,-0.001908,0.000145,0.000803,-0.000711,0.000147,-0.000617,-0.003009,-0.006675,-0.000224,-0.00037,-0.000338,-0.000715,0.003452,-0.000613,0
-0.005173,-0.000218,-0.007133,0.001364,-0.000342,-0.00164,0.002689,-0.002228,-0.000208,0.000877,-0.003768,-0.002829,-0.000257,0.000484,-0.000138,-0.002358,-0.001948,-0.000211,0.000843,-0.00052,-2.2e-05,-0.000733,-0.003013,-0.006053,-0.000356,-0.000145,-0.000329,-0.000895,0.003395,-0.000432,0
-0.003064,0.0006,0.00046,0.003233,0.00052,-0.000339,-3.5e-05,0.000384,-0.000707,0.001341,-0.004046,-0.002421,-0.00027,-0.000105,0.000133,-0.002786,-0.002256,-9.2e-05,0.000887,-0.000756,0.000204,-0.000664,-0.003332,-0.006307,-0.000676,-0.000513,-0.000388,-0.000824,0.00354,-0.000389,1
-0.004059,0.002484,0.00197,0.004659,0.000416,-0.000191,7.1e-05,0.00055,-0.00037,0.002639,-0.005891,-0.001796,-0.000299,0.000145,-0.000244,-0.003715,-0.002521,-3.1e-05,0.00118,-0.001407,0.000238,-0.001124,-0.006855,-0.008795,-0.00027,-0.000471,-0.000443,-0.000757,0.004172,-0.001512,0
-0.00311,0.000477,0.000737,0.003253,0.00027,-0.001135,1e-05,0.000348,-0.000237,0.001091,-0.004406,-0.002526,-0.000159,-3e-06,6.3e-05,-0.002804,-0.002266,-0.000101,0.000854,-0.000654,0.000267,-0.000402,-0.003419,-0.006462,-0.000825,-0.000472,-0.000397,-0.000789,0.003444,-0.0004,1
-0.002924,0.001922,0.001948,0.004564,-0.000453,-0.000303,-0.000325,0.000893,-0.000686,0.001856,-0.005602,-0.001847,-0.00044,-0.000158,0.000499,-0.003342,-0.002221,0.000238,0.001099,-0.001218,-0.00067,-0.000113,-0.006644,-0.008176,-0.000662,-0.000906,-0.000313,-0.000948,0.004327,-0.001462,0
-0.004093,0.002316,0.002605,0.004484,-0.000151,-0.000908,0.00054,0.000688,-0.000179,0.001636,-0.006132,-0.002526,-7.9e-05,0.000872,-0.000149,-0.002664,-0.002661,0.000743,0.001152,-0.000897,-8.4e-05,-0.000421,-0.007073,-0.00824,-0.000843,-0.000643,-0.000504,-0.000938,0.003984,-0.000841,0
-0.002663,0.000978,0.000285,0.003255,0.000367,-0.000102,-2.2e-05,0.000401,-0.00093,0.001466,-0.004018,-0.002026,-0.000336,2.2e-05,0.000255,-0.002809,-0.002218,-0.000112,0.000855,-0.000701,0.000207,-0.00059,-0.003125,-0.006196,-0.000791,-0.000627,-0.000447,-0.000858,0.003473,-0.000519,1
-0.005599,0.000913,-0.007066,0.001258,-0.001072,-0.00173,0.002358,-0.002069,-0.000154,0.001017,-0.004666,-0.002073,-9.1e-05,0.000636,-0.000185,-0.00217,-0.0022,5e-05,0.0007,-0.000441,0.000333,-0.000412,-0.003232,-0.00611,-0.000886,-0.00092,-0.000257,-0.000737,0.003192,-0.000114,1
-0.00426,0.001874,0.003308,0.004311,-0.001358,-0.001428,0.000239,0.000174,0.000544,0.001099,-0.006216,-0.00207,-0.000163,0.000212,-0.000627,-0.003247,-0.002074,0.00042,0.000904,-0.001281,0.000342,-0.000905,-0.006904,-0.008635,-0.000714,-0.000292,-0.000558,-0.000688,0.004467,-0.001541,0
-0.005277,-0.000336,-0.007559,0.001503,-0.000567,-0.00148,0.003208,-0.002498,-0.000306,0.000983,-0.003527,-0.002375,-0.000274,0.000156,-0.000111,-0.002283,-0.002081,-0.00055,0.000871,-0.000561,-7e-06,-0.000854,-0.00297,-0.006397,-0.000471,-0.000271,-0.000326,-0.000948,0.003566,-0.000427,0
-0.004549,0.001151,0.002175,0.004631,-0.00028,-0.001032,0.000702,0.000549,-0.000209,0.00162,-0.006251,-0.002046,-1e-05,0.000882,-0.000367,-0.002746,-0.002636,0.000669,0.001134,-0.000915,3.5e-05,-0.000522,-0.006987,-0.008052,-0.000822,-0.00058,-0.000505,-0.000887,0.004154,-0.001019,0
-0.003053,0.00015,0.000628,0.003596,0.000107,-0.000665,0.000214,0.000487,-0.000343,0.000901,-0.004296,-0.00271,-0.00028,0.000411,-0.000167,-0.002284,-0.002168,-0.00011,0.000912,-0.000567,-1e-06,-0.000724,-0.003156,-0.006058,-0.000793,-0.000471,-0.000356,-0.000985,0.00358,-0.000325,0
-0.00377,0.002775,0.001912,0.004779,0.000214,0.000293,5.7e-05,0.000695,-0.000274,0.002618,-0.006029,-0.001869,-0.000328,0.000138,4.5e-05,-0.003437,-0.002688,-0.00011,0.001192,-0.001325,0.000192,-0.000964,-0.006636,-0.008728,-0.00029,-0.000434,-0.000349,-0.00082,0.004245,-0.001488,0
-0.004419,0.000342,-0.007171,0.00173,-0.000306,-0.001058,0.002017,-0.002482,-0.000884,0.001211,-0.004034,-0.001971,-0.000382,-0.000111,0.000542,-0.002234,-0.001956,-0.000294,0.000912,-0.000699,-0.000337,-0.000169,-0.003116,-0.005958,-0.000659,-0.000913,-0.000117,-0.000801,0.003551,-0.000732,1
-0.003206,0.00028,0.000949,0.003165,-0.000505,-0.000951,0.00021,0.00033,6.9e-05,0.000721,-0.004555,-0.002157,-0.000191,0.000649,-8.9e-05,-0.002076,-0.002017,0.000378,0.00086,-0.000534,0.000246,-0.000494,-0.003418,-0.005863,-0.000861,-0.000683,-0.000316,-0.000608,0.003656,-0.00016,1
-0.004643,0.000638,-0.007596,0.00099,-0.000567,-0.001761,0.002461,-0.00219,-8.3e-05,0.000609,-0.004688,-0.002405,0.000216,0.000798,0.000252,-0.002512,-0.001954,6e-06,0.00076,-0.000347,0.000372,-0.000458,-0.003635,-0.006293,-0.000267,-0.000651,-0.000217,-0.00075,0.003069,-0.000419,0
-0.005319,0.000221,-0.007636,0.001894,-0.00057,-0.001216,0.002783,-0.002292,-0.000516,0.000994,-0.003864,-0.002507,-0.000187,5.2e-05,-0.000158,-0.00221,-0.002216,-0.000123,0.000931,-0.000574,0.000175,-0.000736,-0.003297,-0.006377,-0.001012,-0.00071,-0.000304,-0.000989,0.00355,-0.000363,1
-0.00348,0.001777,0.002707,0.00388,-0.000564,-0.001097,0.000703,0.00045,-3e-05,0.001051,-0.006091,-0.001816,4e-06,0.000939,-0.000468,-0.002866,-0.002413,0.000897,0.001178,-0.000933,0.000146,-0.000662,-0.006582,-0.007871,-0.000788,-0.00053,-0.000478,-0.000779,0.004278,-0.001187,0
-0.004133,0.001911,0.001907,0.004215,0.000346,-0.001368,-3.3e-05,0.00048,-0.000627,0.002266,-0.005871,-0.002684,-0.000313,-4.2e-05,-0.00023,-0.003692,-0.002485,0.000173,0.001026,-0.001282,0.00019,-0.00119,-0.007019,-0.008366,-0.00081,-0.000345,-0.000607,-0.000815,0.004114,-0.001436,0
-0.002865,-3.7e-05,0.000362,0.00289,0.000284,-0.000409,-0.000335,0.000523,-0.000259,0.000391,-0.003943,-0.002713,-0.000395,-0.000146,-0.000199,-0.003149,-0.001999,-7e-06,0.000986,-0.000368,-0.000226,-0.000493,-0.002828,-0.005899,-0.000576,-0.000412,-0.000403,-0.00086,0.003451,-0.000459,1
-0.005717,0.000965,-0.006973,0.001671,-0.000549,-0.001592,0.002999,-0.001937,-0.00025,0.000967,-0.00434,-0.002199,-0.000116,0.000676,1.2e-05,-0.00202,-0.002232,0.000265,0.0009,-0.00047,9.3e-05,-0.000432,-0.003499,-0.005977,-0.000803,-0.000773,-0.000326,-0.000809,0.003545,-8e-06,1
-0.003944,0.000102,-0.007284,0.001174,0.000168,-0.000995,0.001769,-0.001997,-0.00108,0.001248,-0.003923,-0.001791,-0.00037,-0.000237,0.000756,-0.002232,-0.001596,-0.000475,0.000801,-0.000631,-0.000306,0.000256,-0.002912,-0.006158,-0.000811,-0.000809,-0.000124,-0.000775,0.003401,-0.000365,0
-0.004476,0.001958,0.002971,0.004666,-0.000253,-0.001046,0.00066,0.000682,-3.2e-05,0.001481,-0.006303,-0.001968,-0.000139,0.000767,-0.000557,-0.002721,-0.0027,0.000442,0.001265,-0.001108,-0.000232,-0.000994,-0.006761,-0.008067,-0.001086,-0.000388,-0.000586,-0.001074,0.004431,-0.001207,1
-0.004949,0.000649,-0.00708,0.001675,-0.000326,-0.000987,0.002003,-0.002292,-0.00066,0.001175,-0.003882,-0.002278,-0.00035,-0.000106,0.000777,-0.002403,-0.002196,-0.000322,0.000929,-0.000509,-0.000136,-0.000241,-0.002913,-0.006001,-0.000592,-0.000799,-3.5e-05,-0.000811,0.00343,-0.000569,1
-0.002776,0.002416,0.001804,0.004248,0.000304,0.000442,0.000161,0.000561,-0.000654,0.001843,-0.00603,-0.001141,-0.000232,0.000171,0.000632,-0.00329,-0.002662,1e-06,0.001148,-0.001188,-0.000315,-0.00046,-0.006945,-0.008524,-0.000519,-0.000404,-0.000334,-0.000977,0.004027,-0.001512,0
-0.005433,0.000165,-0.007811,0.001502,-0.000499,-0.00118,0.002928,-0.001904,-0.000564,0.000962,-0.003868,-0.002751,-0.000275,-3e-06,-3.1e-05,-0.002422,-0.002303,-0.000192,0.000853,-0.000541,9e-06,-0.000724,-0.00316,-0.006499,-0.00096,-0.000778,-0.000181,-0.001052,0.003522,-4.2e-05,0
-0.005557,0.000354,-0.007285,0.000958,-0.00017,-0.002097,0.00258,-0.002519,-0.000188,0.000982,-0.003889,-0.002732,-8.7e-05,-8.2e-05,-3.3e-05,-0.002804,-0.002177,0.000117,0.000894,-0.000732,0.000186,-0.000607,-0.003134,-0.006625,-0.000562,-0.000395,-0.000333,-0.000878,0.003479,-0.000389,1
-0.004247,0.000375,-0.007831,0.000988,-0.000991,-0.001742,0.002443,-0.002571,-0.000272,0.000832,-0.004643,-0.002464,-9.2e-05,0.000298,0.00058,-0.00262,-0.001609,-1.8e-05,0.000631,-0.000716,0.000351,-0.000574,-0.003516,-0.006271,-0.000397,-0.00035,-0.00044,-0.000734,0.003546,-0.000301,0
-0.002689,-7.2e-05,0.000452,0.00374,-2.1e-05,-0.000484,0.000403,0.00052,-0.000505,0.000948,-0.003898,-0.002412,-0.000303,0.000203,-0.000233,-0.002315,-0.002199,-0.000204,0.000858,-0.000517,3.2e-05,-0.00082,-0.002975,-0.006236,-0.000801,-0.000376,-0.000377,-0.001044,0.003492,-0.000355,0
-0.005486,0.000816,-0.007825,0.001032,-0.000149,-0.000721,0.002367,-0.002397,-0.000749,0.001421,-0.004242,-0.001996,-0.000328,1.7e-05,0.000308,-0.002602,-0.002309,-0.000267,0.000888,-0.000694,0.000133,-0.000564,-0.003101,-0.006353,-0.000605,-0.000543,-0.000231,-0.000855,0.003481,-0.000426,1
-0.005573,0.000618,-0.006967,0.001657,-0.000412,-0.001535,0.002992,-0.002004,-0.000332,0.000954,-0.004386,-0.002166,-0.000197,0.000615,1e-06,-0.002062,-0.002088,0.000156,0.000876,-0.000461,-3.6e-05,-0.000547,-0.003183,-0.005959,-0.000782,-0.000613,-0.000385,-0.000843,0.003485,-0.000203,1
-0.002762,0.000752,0.000459,0.003578,-0.00022,8e-06,-0.000292,0.000491,-0.000553,0.001174,-0.004041,-0.002207,-0.000329,-7.6e-05,0.000786,-0.002309,-0.002251,-0.00019,0.000824,-0.000587,-8.7e-05,-0.00023,-0.003066,-0.006088,-0.000537,-0.000818,-0.00014,-0.000888,0.003488,-0.000705,1
-0.004642,0.000534,-0.007278,0.001093,-0.000296,-0.001111,0.002142,-0.002269,-0.000882,0.001148,-0.003797,-0.002034,-0.000333,-0.000105,0.000837,-0.002379,-0.001996,-0.000332,0.000875,-0.000624,-0.000424,-0.000231,-0.002782,-0.00633,-0.000572,-0.00093,6e-06,-0.000841,0.003649,-0.000369,0
-0.00518,0.000743,-0.007302,0.001194,-0.000885,-0.001917,0.002547,-0.002341,-7e-05,0.001053,-0.004427,-0.002225,-0.000143,0.00017,4.7e-05,-0.002606,-0.001914,1.6e-05,0.000733,-0.000633,0.000392,-0.000423,-0.003485,-0.00637,-0.000827,-0.000599,-0.000348,-0.000724,0.003374,-0.00019,1
-0.004673,0.0004,-0.007093,0.001034,-0.00028,-0.001135,0.002189,-0.002263,-0.000904,0.001134,-0.004043,-0.00194,-0.000365,-0.000124,0.000795,-0.002391,-0.001945,-0.000281,0.000873,-0.000606,-0.000372,-0.000237,-0.002722,-0.006425,-0.000572,-0.000948,-3e-06,-0.000855,0.003678,-0.000401,0
-0.004884,0.000407,-0.007364,0.00147,-0.000253,-0.000975,0.002168,-0.002281,-0.000731,0.001266,-0.004004,-0.001969,-0.00032,-0.000104,0.000768,-0.002421,-0.002175,-0.000428,0.000911,-0.000553,-0.000429,-0.000247,-0.002885,-0.006142,-0.000437,-0.000761,4.6e-05,-0.000803,0.003584,-0.000418,0
-0.003068,0.000224,0.001073,0.003115,-0.000725,-0.001099,0.000227,0.000158,0.000264,0.00077,-0.004781,-0.001945,-9.4e-05,0.000443,-7.1e-05,-0.002395,-0.001922,0.000242,0.000823,-0.000603,0.000206,-0.000384,-0.003272,-0.005903,-0.000893,-0.000574,-0.000303,-0.000655,0.003629,-0.000192,1
-0.003673,0.001928,0.002737,0.005254,-0.000289,-0.000332,0.000571,0.000597,-0.000195,0.001598,-0.005378,-0.002612,-0.000425,0.000175,-0.000708,-0.002872,-0.002724,2.1e-05,0.001062,-0.001255,-0.000204,-0.000878,-0.006893,-0.008646,-0.000738,-0.000146,-0.000532,-0.000995,0.004175,-0.001607,0
-0.005196,0.000727,-0.00804,0.001803,-0.00057,-0.001107,0.002701,-0.001813,-0.000549,0.001004,-0.004364,-0.002566,-0.000231,0.000292,2.2e-05,-0.002331,-0.002288,0.000203,0.000751,-0.000476,0.000142,-0.000544,-0.003422,-0.006325,-0.000639,-0.000719,-0.0002,-0.000897,0.003274,-5.8e-05,0
-0.003467,0.001688,0.002168,0.003273,-0.001499,-0.001248,0.000569,-0.000523,-0.000282,0.001507,-0.006698,-0.002515,-9.8e-05,3.4e-05,0.00021,-0.004091,-0.002407,-0.000197,0.000927,-0.001299,-3.7e-05,-0.000685,-0.007315,-0.008438,-0.000204,-0.00031,-0.000548,-0.000589,0.004142,-0.001564,0
-0.005335,0.00099,-0.007482,0.001008,8.2e-05,-0.001314,0.002508,-0.002172,-0.000843,0.001352,-0.003609,-0.002534,-0.000293,-0.000105,0.000293,-0.002773,-0.002173,-9.8e-05,0.000847,-0.000673,0.000234,-0.0007,-0.003034,-0.006236,-0.000821,-0.000565,-0.000375,-0.000853,0.003329,-0.000307,1
-0.004606,-0.000169,-0.007159,0.001621,-0.000363,-0.001714,0.002898,-0.002085,-0.000357,0.000729,-0.004403,-0.002531,-0.000116,0.000554,9e-05,-0.0023,-0.001838,-5.2e-05,0.000884,-0.000489,-2.7e-05,-0.000426,-0.003176,-0.005741,-0.000457,-0.000283,-0.000301,-0.000864,0.003317,-0.000389,1
-0.004258,4.7e-05,-0.007088,0.00107,-0.001125,-0.00184,0.002839,-0.002266,-0.000129,0.000757,-0.004472,-0.002534,-0.000125,0.000205,9.9e-05,-0.002725,-0.001655,-6.9e-05,0.00067,-0.000642,0.000401,-0.000488,-0.003276,-0.006031,-0.000514,-0.000397,-0.000304,-0.000678,0.003539,-0.000118,0
-0.005577,0.000846,-0.006676,0.001731,-0.001067,-0.001626,0.003133,-0.002397,-3.7e-05,0.000756,-0.004474,-0.002039,-0.000168,0.000638,-0.000106,-0.002167,-0.002093,0.000328,0.000846,-0.000598,0.000229,-0.00047,-0.003422,-0.005757,-0.000865,-0.000721,-0.000325,-0.000674,0.003585,-0.000177,1
