s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.00234,0.001675,-0.002364,-0.002708,3.5e-05,-0.000451,0.000461,-0.000197,-0.000646,0.000817,-0.005565,-0.001693,-0.000241,-1.2e-05,0.000354,-0.001981,0.000573,-0.001276,0.000987,-0.00027,-0.000268,0.000717,0.002118,-0.008014,-0.001105,-0.000471,0.000701,-0.000316,0.001917,-0.001299,0
-0.002946,0.002597,-0.000317,0.00316,6.5e-05,-0.000776,0.000125,0.000953,-0.000534,0.00099,-0.005528,-0.001161,-0.000448,4.7e-05,0.000293,-0.002077,0.000325,-0.001588,0.000909,3.1e-05,-1.2e-05,0.000899,0.002177,-0.008795,-0.001209,-0.000452,0.000679,-0.00027,0.001804,-0.00149,1
-0.002524,0.003562,-0.000371,0.0037,0.000552,-0.001658,-0.000238,0.000767,-0.002125,0.00132,-0.008402,-0.000912,-0.000531,0.000425,0.001654,-0.003698,-2.6e-05,-0.001507,0.001216,-0.000175,-0.00062,0.001058,0.000277,-0.010976,-0.001498,-0.000925,0.001024,-0.00017,0.003461,-0.002159,0
-0.002428,0.001914,-0.001928,-0.002721,0.000536,0.000499,0.00097,-0.000313,-0.000793,0.000605,-0.005146,-0.000778,-0.000382,-7.2e-05,0.000824,-0.002149,0.000409,-0.001315,0.001011,-0.00013,-0.000728,0.000718,0.002198,-0.007786,-0.001009,-0.000614,0.000639,1.4e-05,0.00175,-0.001655,1
-0.003243,0.003692,-0.000804,0.002386,0.001057,-0.000928,-7.5e-05,0.000655,-0.001638,0.000606,-0.005863,-0.000723,-0.000345,-7.2e-05,0.00069,-0.002465,0.000692,-0.001027,0.001062,8.8e-05,-0.000513,0.000653,0.001652,-0.007162,-0.001021,-0.000434,0.000473,-8.2e-05,0.001635,-0.001438,1
-0.003114,0.002566,-6.5e-05,0.003175,0.000185,-0.000956,0.000193,0.000922,-0.000563,0.001141,-0.005774,-0.001546,-0.000516,0.000138,0.000233,-0.002199,0.000279,-0.001623,0.000928,0.000136,-7.5e-05,0.000787,0.002291,-0.008833,-0.001247,-0.000431,0.000655,-0.000243,0.00156,-0.001515,1
-0.001619,0.002017,-0.001952,-0.003434,0.001477,-0.000473,0.000946,-0.000779,-0.001488,0.000236,-0.005596,-0.001574,-0.000286,-0.000105,0.001065,-0.002463,0.000834,-0.000837,0.001156,3.4e-05,-0.000763,0.000785,0.002526,-0.007626,-0.000901,-0.000494,0.000566,-0.000141,0.001835,-0.001635,1
-0.002333,0.002278,-0.001487,-0.002569,0.000642,-0.001051,0.000887,-0.000601,-0.001447,0.000673,-0.006007,-0.001836,-0.000314,0.000107,0.000777,-0.002387,0.000378,-0.001034,0.001071,-2.4e-05,-0.000441,0.000455,0.001813,-0.00752,-0.001053,-0.000368,0.000508,-0.000143,0.00175,-0.001291,1
-0.000859,0.00394,-0.002827,-0.002596,0.000486,-5.3e-05,-0.000269,-0.000334,-0.001,0.000961,-0.005319,-0.001012,-5.2e-05,-5.7e-05,0.001389,-0.002016,0.00064,-0.000431,0.00081,-5.3e-05,-0.001262,0.000667,0.002429,-0.007768,-0.00083,-0.000592,0.000532,8.4e-05,0.00148,-0.001632,0
-0.00253,0.001692,-0.001795,-0.003062,0.000444,-0.000601,0.000678,-0.000384,-0.000857,0.001055,-0.005571,-0.001401,-0.000466,6.2e-05,0.000104,-0.002118,0.000288,-0.00175,0.001036,1.1e-05,-9.6e-05,0.000875,0.001912,-0.008253,-0.001256,-0.000593,0.000738,-0.000236,0.001748,-0.001462,1
-0.001939,0.002182,-0.00205,-0.002437,0.000769,-0.000926,0.000393,-0.000567,-0.000255,0.000762,-0.004964,-0.001696,-0.000367,-1.7e-05,0.000447,-0.002329,0.000904,-0.000956,0.000953,-0.000199,-0.000309,0.000484,0.002772,-0.007904,-0.001051,-0.000346,0.000638,1.5e-05,0.001883,-0.001518,1
-0.0024,0.001502,-0.001452,-0.002969,0.000749,-0.000688,0.000935,-0.000393,-0.000832,0.001038,-0.005501,-0.001186,-0.000528,7.1e-05,0.000226,-0.00219,0.000483,-0.001621,0.00102,-1.1e-05,-0.000145,0.00072,0.002498,-0.008685,-0.001268,-0.000508,0.000591,-0.000196,0.001678,-0.001428,0
-0.000955,0.004028,-0.002411,-0.003309,0.000301,0.000181,0.000305,-0.00023,-0.000792,0.001155,-0.00496,-0.001469,-0.000512,-5e-06,0.000975,-0.001938,0.000931,-0.000868,0.00091,-9.4e-05,-0.000713,0.000731,0.002854,-0.007617,-0.001017,-0.00046,0.000617,-9.4e-05,0.001563,-0.001479,1
-0.002359,0.001604,-0.001458,-0.002551,0.000182,-0.000906,0.001168,-0.000447,-0.000706,0.001232,-0.005392,-0.001734,-0.000414,0.000105,0.000518,-0.002237,0.000342,-0.001103,0.00091,7.2e-05,-0.000736,0.00066,0.002461,-0.007971,-0.000984,-0.000441,0.000537,-0.000191,0.001895,-0.0015,0
-0.001531,0.0033,-0.002188,-0.003654,0.00137,-0.000146,0.000847,-0.000604,-0.001465,0.000269,-0.005251,-0.000763,-0.00053,-0.000204,0.000744,-0.002307,0.000898,-0.001049,0.000931,3.8e-05,-0.000845,0.000668,0.002647,-0.007374,-0.000969,-0.00057,0.000482,-0.000282,0.002138,-0.001486,0
-0.002724,0.005861,-0.001448,0.002418,0.000684,9.7e-05,-0.000342,0.001155,-0.00164,0.000907,-0.008138,-0.00154,-0.000739,-0.00018,0.001133,-0.003415,0.001512,-0.001824,0.001194,-0.000345,-0.000923,0.001276,0.001182,-0.011515,-0.001458,-0.000891,0.00082,-0.000302,0.003195,-0.002118,0
-0.002953,0.002456,-0.00051,0.002639,-0.000348,-0.000533,-0.000231,0.000917,-0.000787,0.000879,-0.005397,-0.000994,-0.000411,-6e-06,0.000144,-0.002054,0.000509,-0.001635,0.000998,-7.9e-05,1.9e-05,0.000802,0.001774,-0.008439,-0.001266,-0.00044,0.000735,-0.000238,0.001786,-0.001413,1
-0.002037,0.004724,-0.001797,0.002286,-0.00014,-6.6e-05,-0.00056,0.000939,-0.000817,0.00107,-0.004854,-0.001044,-0.00032,0.000109,0.001074,-0.002003,0.000644,-0.000954,0.000911,-0.000119,-0.000718,0.000633,0.002556,-0.007749,-0.000875,-0.000521,0.000539,5.2e-05,0.00155,-0.001474,1
-0.001974,0.001357,-0.001099,-0.002538,9.5e-05,-0.001037,0.001037,-0.000278,-0.000489,0.001331,-0.005763,-0.001529,-0.000397,9.5e-05,0.000544,-0.00226,0.000612,-0.001276,0.001066,9.9e-05,-0.00052,0.000399,0.002392,-0.007947,-0.000962,-0.000338,0.000515,-0.00017,0.00169,-0.001343,0
-0.002121,0.001513,-0.0018,-0.002814,0.00041,-0.000477,0.000818,-0.000392,-0.000839,0.000897,-0.005226,-0.001223,-0.000404,-5.8e-05,0.000194,-0.002126,0.000461,-0.001628,0.001087,-3.2e-05,1.7e-05,0.000857,0.002173,-0.008485,-0.001246,-0.000459,0.0007,-0.00015,0.001785,-0.001508,1
-0.001769,0.001151,-0.002144,-0.00277,-1.4e-05,-0.000295,0.00066,-0.000217,-0.000648,0.000727,-0.005107,-0.001079,-0.000396,4e-06,0.000316,-0.002111,0.000583,-0.001291,0.000979,-7.6e-05,-0.000195,0.000736,0.001878,-0.008342,-0.001092,-0.000419,0.00071,-0.000244,0.002027,-0.001532,0
-0.002992,0.002467,-0.000349,0.003007,-0.000426,-0.00113,9e-05,0.000972,-0.000816,0.001263,-0.00544,-0.001883,-0.000376,0.000205,0.000563,-0.002262,0.000545,-0.001148,0.001072,3e-05,-0.000487,0.000573,0.00253,-0.007601,-0.001045,-0.00032,0.000499,-0.0002,0.001789,-0.001432,0
-0.004066,0.004671,-0.001144,0.003924,-0.000208,-0.000987,-0.000813,0.001265,-0.000441,0.001679,-0.008939,-0.001469,-0.000339,-6.6e-05,0.000371,-0.003305,0.000563,-0.002029,0.001304,-0.000466,-0.000369,0.000913,0.000898,-0.011933,-0.002066,-0.000819,0.001176,-0.00026,0.002797,-0.001726,1
-0.002577,0.002055,-0.001321,-0.002341,-0.000114,-0.001079,0.000929,-0.000316,-0.000832,0.001352,-0.005673,-0.001607,-0.000487,0.000101,0.000389,-0.002239,0.000456,-0.001175,0.000987,5.3e-05,-0.000439,0.000554,0.002087,-0.007637,-0.001175,-0.000396,0.0004,-0.000199,0.00162,-0.001288,1
-0.003365,0.003588,-0.000535,0.002481,0.000718,-0.001137,-2.5e-05,0.000486,-0.001624,0.000597,-0.005783,-0.000627,-0.000345,-1.9e-05,0.000749,-0.002499,0.000462,-0.00105,0.001105,1e-05,-0.000569,0.000573,0.001629,-0.007245,-0.001077,-0.000406,0.000527,-0.000208,0.001741,-0.001323,0
-0.002549,0.002044,-0.001467,-0.002462,6.3e-05,-0.001136,0.001087,-0.000435,-0.000932,0.000985,-0.005782,-0.002104,-0.000421,0.000143,0.000635,-0.002208,0.000432,-0.001162,0.001023,-2.7e-05,-0.000611,0.000352,0.002018,-0.007631,-0.001071,-0.000385,0.000467,-0.000257,0.001733,-0.001244,0
-0.003451,0.005135,-0.001352,0.00267,0.000771,-0.000485,-0.000261,0.001164,-0.001835,0.000773,-0.008926,-0.001152,-0.000621,-1e-06,0.001663,-0.00345,0.000724,-0.002231,0.00154,-2e-05,-0.00045,0.001272,0.001255,-0.011675,-0.001298,-0.000852,0.000826,-0.00044,0.002995,-0.002318,0
-0.0027,0.002643,-0.001357,0.003071,0.000367,-0.001047,-0.000832,0.000572,-0.000405,0.000777,-0.005193,-0.001514,-0.000358,-5.5e-05,0.000394,-0.002293,0.000766,-0.001016,0.000944,-0.000202,-0.000272,0.000517,0.002747,-0.00802,-0.001109,-0.000343,0.000621,-0.000163,0.001965,-0.001419,0
-0.001801,0.004654,-0.001996,0.002362,2.7e-05,-0.000261,-0.000596,0.001036,-0.000835,0.00094,-0.005,-0.001083,-0.00025,0.000144,0.001094,-0.002052,0.00071,-0.00077,0.00099,-1.1e-05,-0.000804,0.000604,0.002519,-0.007664,-0.000939,-0.000482,0.000487,4.7e-05,0.001372,-0.0015,1
-0.002177,0.001945,-0.001403,-0.002854,0.001327,-0.000802,0.001066,-0.000551,-0.001565,0.000638,-0.005856,-0.001449,-0.000207,-3.3e-05,0.000966,-0.002416,0.000603,-0.00103,0.001101,4.3e-05,-0.000451,0.0005,0.002265,-0.007575,-0.00085,-0.000502,0.0006,-8.7e-05,0.001876,-0.001319,0
-0.001769,0.001771,-0.002464,-0.002772,0.000413,-0.000541,0.000451,-0.000121,-0.000499,0.000615,-0.005012,-0.000971,-0.000287,-0.000146,0.000367,-0.002167,0.000821,-0.001201,0.00082,-0.000245,-0.000174,0.000461,0.002305,-0.008312,-0.001057,-0.000284,0.000745,-0.000194,0.001907,-0.001274,1
-0.003049,0.002682,-0.00106,0.002851,-0.000485,-0.000439,-0.000529,0.001008,-0.000556,0.000778,-0.005532,-0.000859,-0.000294,-8.4e-05,0.000186,-0.00205,0.000564,-0.001401,0.000848,-0.000246,-0.000165,0.000693,0.001555,-0.008105,-0.001171,-0.000359,0.000706,-0.00029,0.001772,-0.001383,1
-0.001956,0.001724,-0.001599,-0.002841,0.00144,-0.00048,0.000999,-0.000344,-0.001317,0.000637,-0.005584,-0.001786,-0.000265,-0.000164,0.001091,-0.002435,0.000715,-0.000372,0.001123,7.8e-05,-0.000741,0.000766,0.003061,-0.007555,-0.000894,-0.000629,0.000704,4e-06,0.001923,-0.001681,0
-0.001261,0.001228,-0.001729,-0.002732,0.000477,-0.000654,0.000983,-0.000302,-0.00042,0.000883,-0.005082,-0.001069,-0.000403,3.5e-05,0.000533,-0.002114,0.000704,-0.001306,0.000873,0.0,-0.000204,0.000654,0.002415,-0.00855,-0.001131,-0.000401,0.000576,-0.000193,0.001901,-0.001585,0
-0.003437,0.003554,-0.000893,0.002062,0.000895,-0.000268,-0.000164,0.000907,-0.001392,0.000611,-0.005657,-0.001272,-0.000384,-0.000167,0.000722,-0.002303,0.001093,-0.001054,0.001063,3.5e-05,-0.000656,0.000687,0.002513,-0.0074,-0.000984,-0.000477,0.000601,-0.000158,0.001683,-0.001569,1
-0.004422,0.005043,-0.000757,0.002952,0.000549,-3.9e-05,-1.5e-05,0.001091,-0.001781,0.001318,-0.008221,-0.00187,-0.000675,-6.6e-05,0.001541,-0.003492,0.00148,-0.001367,0.001574,-0.000129,-0.000744,0.001188,0.001162,-0.011594,-0.001318,-0.000817,0.000768,0.00011,0.002901,-0.002297,0
-0.003335,0.003489,-0.00051,0.0024,0.000914,-0.001083,-8.1e-05,0.000604,-0.001729,0.000582,-0.005976,-0.000839,-0.000333,2e-06,0.000746,-0.002554,0.00055,-0.000985,0.001146,-1.7e-05,-0.000468,0.00051,0.001641,-0.00746,-0.000957,-0.000406,0.000512,-0.000126,0.0018,-0.001358,1
-0.001823,0.005848,-0.002086,0.003192,-5.8e-05,-0.000321,-0.001128,0.001031,-0.001599,0.001182,-0.007769,-0.001018,-3.7e-05,-3.4e-05,0.002186,-0.003458,0.000789,-0.001094,0.001086,-0.000363,-0.001578,0.001234,0.000862,-0.011713,-0.001206,-0.00121,0.001007,0.000145,0.002872,-0.0021,0
-0.003795,0.004772,-5.1e-05,0.003572,0.000514,-0.001185,7.9e-05,0.001156,-0.001032,0.00137,-0.00814,-0.002261,-0.000824,0.00024,0.000416,-0.003253,0.00012,-0.002532,0.001313,-0.000127,-9.6e-05,0.001311,0.000376,-0.012796,-0.001871,-0.001108,0.000929,-0.000419,0.002459,-0.002314,0
-0.003157,0.004589,-0.001168,0.001908,0.00059,3.2e-05,-0.000271,0.000958,-0.001116,0.0007,-0.005315,-0.000992,-0.000535,-0.000216,0.000495,-0.002286,0.001108,-0.001194,0.000984,-1e-05,-0.000684,0.000726,0.002608,-0.00735,-0.001114,-0.000406,0.000501,-0.000126,0.001747,-0.001537,1
-0.002915,0.0029,-0.001525,-0.002651,3.4e-05,-0.001231,0.000868,-0.000392,-0.000957,0.001327,-0.005861,-0.001218,-0.000612,0.000267,0.000324,-0.002358,0.000431,-0.001233,0.00089,2.2e-05,-0.000532,0.000543,0.001933,-0.007559,-0.001178,-0.000599,0.000464,-0.00031,0.001528,-0.001294,1
-0.003396,0.003909,-0.000222,0.003981,-0.000237,-0.001692,0.000188,0.0009,-0.00131,0.001156,-0.008578,-0.002371,-0.000423,0.00021,0.00111,-0.00359,0.000185,-0.001346,0.001335,-0.000294,-0.000887,0.000955,0.000467,-0.011361,-0.001439,-0.000816,0.000825,-0.000296,0.003177,-0.002135,0
-0.001725,0.001126,-0.002114,-0.003097,8.2e-05,-0.000402,0.001045,2.5e-05,-0.00074,0.000901,-0.005111,-0.000956,-0.000408,-0.000148,0.000411,-0.001939,0.000736,-0.001339,0.001037,4e-06,-0.000368,0.000714,0.002318,-0.008285,-0.00093,-0.000444,0.000555,-0.00027,0.002193,-0.001238,0
-0.004417,0.003124,-0.000509,0.00378,0.000395,-0.001216,0.000135,0.001143,-0.001174,0.001798,-0.008191,-0.001643,-0.000829,0.000255,0.000394,-0.003289,0.000148,-0.002579,0.001389,-3.8e-05,-7.3e-05,0.001217,0.000241,-0.012856,-0.001907,-0.00091,0.000871,-0.00027,0.002415,-0.002295,0
-0.002881,0.002296,-0.000373,0.003289,7.9e-05,-0.000707,1.2e-05,0.001021,-0.000596,0.000949,-0.00522,-0.00101,-0.000427,6e-06,0.000304,-0.002152,0.00053,-0.001571,0.000971,-6.4e-05,-5.6e-05,0.000873,0.00239,-0.008751,-0.001192,-0.000331,0.000651,-0.000179,0.001775,-0.001522,0
-0.004061,0.00606,-0.00137,0.002837,0.000169,0.000265,-0.000264,0.001069,-0.001489,0.001704,-0.008037,-0.001975,-0.000714,6.9e-05,0.0014,-0.003265,0.001382,-0.001395,0.001402,-0.00039,-0.00081,0.001032,0.001424,-0.011428,-0.001386,-0.000894,0.000916,-2.3e-05,0.002901,-0.002115,0
-0.000987,0.004135,-0.002864,-0.002511,0.000475,-9.3e-05,-7.4e-05,-0.000315,-0.000943,0.001043,-0.005444,-0.000936,-1.4e-05,-5.6e-05,0.001186,-0.002149,0.000849,-0.000666,0.001011,-6.9e-05,-0.001113,0.000605,0.002361,-0.007716,-0.000877,-0.000505,0.00057,0.000149,0.001393,-0.001457,1
-0.003295,0.002495,-0.000181,0.002999,-0.000261,-0.001107,5.4e-05,0.000867,-0.000556,0.001325,-0.005727,-0.001463,-0.000513,0.000148,0.000263,-0.002201,0.000415,-0.001411,0.000983,8.9e-05,-0.000288,0.000548,0.00198,-0.008166,-0.001206,-0.000346,0.000456,-0.000252,0.001415,-0.001507,1
-0.002583,0.001881,-0.002224,-0.003634,0.000547,-0.000623,0.001259,-0.000759,-0.000707,0.001119,-0.005397,-0.000973,-0.000644,0.000304,0.000663,-0.002193,4e-06,-0.001671,0.000801,3.8e-05,-0.000455,0.000693,0.002051,-0.008582,-0.001173,-0.000616,0.000528,-0.000239,0.001949,-0.001353,0
-0.002019,0.001575,-0.002282,-0.00281,-5.5e-05,-0.000208,0.000635,-0.000267,-0.000741,0.000817,-0.00533,-0.001361,-0.000345,-5.3e-05,0.000145,-0.002036,0.000585,-0.001384,0.00087,-0.000225,-9e-05,0.000819,0.001553,-0.008204,-0.001188,-0.00041,0.000697,-0.000265,0.001883,-0.001425,1
-0.003222,0.003565,-0.000108,0.003629,5.5e-05,-0.001226,0.000134,0.001111,-0.000904,0.001399,-0.00854,-0.001723,-0.00076,0.000223,0.000435,-0.003452,0.000403,-0.002152,0.001232,-0.000188,-0.000279,0.001151,0.000454,-0.012588,-0.001893,-0.000929,0.000849,-0.000402,0.002377,-0.002328,0
-0.00435,0.004874,-0.001212,0.003093,0.001627,-0.001061,-0.000288,0.000985,-0.002448,0.00113,-0.008497,-0.001005,-0.00063,-0.000146,0.001361,-0.003775,0.001231,-0.001389,0.00151,-7.2e-05,-0.000871,0.001278,0.000893,-0.010718,-0.001582,-0.000913,0.000853,-0.000354,0.002952,-0.002223,0
-0.002803,0.002708,-0.001253,0.003161,0.000317,-0.001048,-0.000733,0.000723,-0.000295,0.000753,-0.005168,-0.001608,-0.00039,3.2e-05,0.000417,-0.002274,0.000896,-0.000938,0.001002,-0.000208,-0.000283,0.000539,0.002908,-0.007842,-0.001053,-0.000302,0.000646,-7e-06,0.001841,-0.001542,1
-0.002575,0.001833,-0.001561,-0.002741,0.000643,-0.00083,0.000774,-0.000427,-0.000828,0.001232,-0.005497,-0.001146,-0.000541,0.000128,0.000105,-0.002157,0.000401,-0.001622,0.000939,0.000145,-7.2e-05,0.00067,0.001962,-0.008428,-0.001289,-0.000492,0.000567,-0.000194,0.001459,-0.001576,1
-0.000193,0.003574,-0.002663,-0.002285,0.000545,0.000252,-0.00058,-0.000953,-0.001304,0.001161,-0.005583,-0.001075,-0.000359,-0.00041,0.001286,-0.002118,0.000967,-0.00093,0.000952,-0.00027,-0.001038,0.000853,0.002524,-0.00769,-0.001131,-0.00058,0.000723,-6.7e-05,0.001597,-0.001494,0
-0.003693,0.003875,7.9e-05,0.004292,0.000107,-0.001155,0.000234,0.001321,-0.000675,0.001475,-0.008242,-0.001047,-0.000695,0.000116,0.000263,-0.003362,0.000618,-0.002547,0.00136,-0.000254,0.000321,0.001151,0.000213,-0.013002,-0.001911,-0.000671,0.000974,-0.000326,0.002508,-0.002173,1
-0.001468,0.003988,-0.002519,-0.003181,0.000354,2.7e-05,0.000188,-0.000372,-0.000903,0.00098,-0.004972,-0.001305,-0.000258,5.1e-05,0.001206,-0.002042,0.000565,-0.000874,0.00092,-7.3e-05,-0.00083,0.000675,0.002522,-0.00768,-0.000925,-0.000497,0.000553,0.000122,0.001522,-0.001489,1
-0.001786,0.006618,-0.001867,0.003475,-0.000162,-1.8e-05,-0.000489,0.00131,-0.001168,0.000984,-0.007809,-0.000761,-0.000572,7.6e-05,0.00157,-0.00314,0.000545,-0.001448,0.001129,-0.000377,-0.000973,0.000843,0.00142,-0.012369,-0.001402,-0.000889,0.000657,-0.000128,0.002848,-0.002182,0
-0.002222,0.001308,-0.00235,-0.002871,-0.000137,-0.00035,0.00057,-0.000221,-0.000717,0.000812,-0.005508,-0.001529,-0.000349,-3.5e-05,0.000375,-0.002004,0.000539,-0.001621,0.00095,-0.000181,-0.000157,0.000704,0.001918,-0.008278,-0.001137,-0.000436,0.000781,-0.000277,0.001988,-0.001328,0
-0.001865,0.00191,-0.001451,-0.002497,0.001294,-0.000825,0.001051,-0.000523,-0.001281,0.00046,-0.005574,-0.001664,-0.000321,1e-05,0.000927,-0.002492,0.000423,-0.000977,0.001219,-3.2e-05,-0.000518,0.000526,0.002543,-0.007612,-0.000913,-0.000472,0.00062,-7.1e-05,0.001896,-0.001442,1
-0.002585,0.002298,-0.002027,-0.003112,0.000757,-0.001092,0.000996,-0.000831,-0.001428,0.000981,-0.005609,-0.000991,-0.000481,0.000135,0.001053,-0.002275,0.000198,-0.001077,0.000978,-2e-06,-0.000619,0.000793,0.001696,-0.007678,-0.000997,-0.00062,0.000554,-0.000297,0.002111,-0.001313,0
-0.002352,0.001918,-0.000755,0.002727,-0.000374,-0.000548,-0.000332,0.001195,-0.000866,0.000728,-0.005083,-0.001107,-0.000367,-5.6e-05,0.000314,-0.002136,0.000756,-0.001496,0.000995,-0.000139,-3.5e-05,0.000742,0.002255,-0.008231,-0.001198,-0.000365,0.000651,-0.000243,0.002002,-0.001499,0
-0.00245,0.003291,-0.001625,-0.003293,0.000495,0.000373,0.000786,-0.000379,-0.001073,0.00101,-0.005224,-0.001348,-0.000505,-0.000122,0.000771,-0.002157,0.00095,-0.001164,0.00104,-0.00014,-0.000633,0.000656,0.002627,-0.007446,-0.000965,-0.000453,0.000594,-1.1e-05,0.001651,-0.001558,1
-0.001996,0.001456,-0.001742,-0.002867,0.000667,-0.000759,0.000887,-0.00043,-0.000638,0.001093,-0.005184,-0.000926,-0.000494,6.1e-05,0.000186,-0.0021,0.000375,-0.001834,0.000943,2.9e-05,3.3e-05,0.000802,0.001849,-0.008778,-0.001215,-0.000412,0.000598,-0.000206,0.001535,-0.001599,1
-0.002643,0.004353,-0.00196,0.00215,-3.7e-05,-0.000102,-0.000436,0.000865,-0.000889,0.001032,-0.004831,-0.000934,-0.000211,0.000182,0.001083,-0.002078,0.000528,-0.001029,0.000978,-6.4e-05,-0.000936,0.0005,0.002909,-0.007553,-0.000904,-0.000644,0.000505,3.1e-05,0.001741,-0.001474,1
-0.001469,0.004011,-0.002473,-0.002872,0.000353,1.3e-05,0.00011,-0.000502,-0.001104,0.000897,-0.005073,-0.001223,-0.000101,-1.9e-05,0.001458,-0.002192,0.000569,-0.000785,0.00097,-0.000118,-0.001028,0.000509,0.002579,-0.007659,-0.000835,-0.000649,0.000546,0.000182,0.001641,-0.001445,0
-0.002469,0.002742,-0.001615,-0.002604,0.000533,-0.001251,0.000929,-0.000744,-0.001555,0.000832,-0.005976,-0.001036,-0.000352,9.1e-05,0.000488,-0.002387,0.000296,-0.001148,0.000976,-0.000108,-0.000424,0.000497,0.001379,-0.00736,-0.0011,-0.000404,0.00046,-0.000272,0.001706,-0.001321,1
-0.001369,0.004064,-0.002511,-0.002858,0.000329,-1.2e-05,0.000122,-0.00044,-0.001127,0.000904,-0.005192,-0.001084,-0.000127,3e-06,0.001463,-0.00216,0.000618,-0.000816,0.000947,-0.000149,-0.001073,0.000455,0.002575,-0.00749,-0.000819,-0.000574,0.00061,0.000108,0.001683,-0.001468,0
-0.001568,0.004013,-0.002321,-0.003329,0.000227,0.000102,0.000309,-0.00046,-0.000985,0.000936,-0.005108,-0.001042,-0.000251,8.9e-05,0.001249,-0.00201,0.000576,-0.000966,0.000982,-0.00014,-0.000925,0.000457,0.00294,-0.007671,-0.000864,-0.000577,0.000565,0.00012,0.001665,-0.001359,0
-0.003152,0.00297,-8.9e-05,0.003158,-0.000416,-0.001279,0.00018,0.000825,-0.000662,0.000944,-0.005851,-0.001407,-0.000384,0.000208,0.000442,-0.002314,0.000322,-0.001152,0.001,3.3e-05,-0.00041,0.00058,0.001855,-0.008134,-0.001109,-0.000354,0.000509,-0.000224,0.001569,-0.001385,1
-0.003228,0.00312,-0.00067,0.00373,-0.00094,-0.000352,-0.000275,0.001632,-0.000633,0.001241,-0.007994,-0.001869,-0.000445,-5.7e-05,0.000624,-0.003143,0.000668,-0.00192,0.001221,-0.000506,-0.000187,0.001296,0.000399,-0.012409,-0.001511,-0.000748,0.001089,-0.000419,0.003331,-0.002277,0
-0.002591,0.00167,-0.002473,-0.003053,9.1e-05,-0.000625,0.000404,-0.000645,-0.00083,0.00077,-0.005706,-0.001239,-0.000398,9.6e-05,0.000379,-0.002077,0.000325,-0.001592,0.0009,-1.2e-05,-0.000246,0.000888,0.001772,-0.00789,-0.0011,-0.000732,0.000646,-0.000382,0.001784,-0.001601,0
-0.003191,0.003873,-0.000644,0.003625,4.7e-05,-0.002041,0.001061,0.000743,-0.001514,0.000657,-0.008344,-0.000756,-0.000183,6e-05,0.001882,-0.003663,0.000684,-0.001717,0.001333,-0.000337,-0.001085,0.00126,0.001205,-0.011774,-0.001217,-0.000804,0.000875,-0.000301,0.003399,-0.002379,0
-0.002244,0.003585,-0.001719,-0.003139,0.001315,-0.000194,0.000722,-0.000429,-0.001357,0.000673,-0.005505,-0.00133,-0.00044,-0.000257,0.000646,-0.002275,0.001061,-0.001112,0.001053,3.9e-05,-0.000664,0.000666,0.002715,-0.007043,-0.001119,-0.000464,0.000615,-0.000168,0.001908,-0.001541,1
-0.001661,0.000799,-0.002142,-0.003533,0.000701,-0.000747,0.001012,-0.000422,-0.000688,0.000842,-0.005458,-0.001168,-0.000516,4e-05,0.000396,-0.002196,0.00045,-0.00163,0.000945,6.3e-05,-0.000186,0.000924,0.002215,-0.008963,-0.001097,-0.00044,0.00056,-0.000198,0.001647,-0.001499,1
-0.002032,0.001646,-0.002275,-0.002854,0.000313,-0.001171,0.001058,-0.000661,-0.001371,0.000707,-0.005784,-0.001438,-0.000292,0.00014,0.000787,-0.002328,0.00023,-0.000986,0.000836,-2.7e-05,-0.000691,0.000507,0.001661,-0.007532,-0.000891,-0.000523,0.000509,-0.000217,0.001999,-0.001235,0
-0.002477,0.001646,-0.00147,-0.002485,0.000209,-0.001046,0.000804,-0.000351,-0.000549,0.001353,-0.005611,-0.001341,-0.000499,0.00014,0.000271,-0.002231,0.000473,-0.00137,0.000963,9.4e-05,-0.000285,0.000584,0.002022,-0.008068,-0.00118,-0.00042,0.000517,-0.000222,0.001384,-0.001451,1
-0.002934,0.002321,-0.001271,0.003035,-0.00026,-0.000652,-0.000634,0.001015,-0.000409,0.000598,-0.005057,-0.001063,-0.000274,-8.4e-05,0.000338,-0.002096,0.000699,-0.001256,0.000706,-0.000293,-0.000117,0.000548,0.002116,-0.008217,-0.001147,-0.000316,0.000725,-0.000244,0.001856,-0.001333,1
-0.001702,0.002926,-0.001993,-0.004013,0.000845,0.000103,0.000788,-0.000667,-0.001097,0.000281,-0.005396,-0.001259,-0.000557,-0.000152,0.000768,-0.002285,0.001026,-0.001144,0.000922,-4.9e-05,-0.000772,0.0009,0.002521,-0.007568,-0.000947,-0.000469,0.000529,-6.7e-05,0.00182,-0.001506,1
