age,fnlwgt,educationNum,capitalGain,capitalLoss,hoursPerWeek,workclass,education,maritalStatus,occupation,relationship,race,sex,nativeCountry,label
43.0,132130.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,1
41.0,129793.0,9.0,0.0,0.0,30.0,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,0
33.0,137059.0,10.0,0.0,0.0,10.0,Federal-gov,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,0
41.0,101603.0,11.0,0.0,0.0,40.0,State-gov,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
35.0,234271.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,0
18.0,276540.0,8.0,0.0,0.0,15.0,Private,12th,Never-married,Sales,Own-child,Black,Female,United-States,0
40.0,336707.0,11.0,0.0,0.0,60.0,Private,Assoc-voc,Separated,Craft-repair,Not-in-family,White,Female,United-States,0
18.0,242956.0,7.0,0.0,0.0,40.0,Local-gov,11th,Never-married,Prof-specialty,Own-child,Black,Female,United-States,0
48.0,202467.0,13.0,0.0,1485.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
35.0,283122.0,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,0
52.0,222405.0,9.0,0.0,2377.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,United-States,0
38.0,80771.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
90.0,197613.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,1
25.0,114483.0,9.0,0.0,0.0,65.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
48.0,199739.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,United-States,0
34.0,161444.0,9.0,0.0,0.0,39.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
41.0,224799.0,14.0,0.0,0.0,55.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
39.0,267412.0,11.0,0.0,0.0,60.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
40.0,67874.0,14.0,0.0,0.0,58.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
48.0,235646.0,10.0,3103.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
19.0,354104.0,9.0,0.0,0.0,30.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
27.0,159897.0,9.0,0.0,0.0,37.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Female,United-States,0
50.0,133963.0,13.0,0.0,0.0,50.0,Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,United-States,0
61.0,132529.0,6.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
34.0,215124.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
26.0,109193.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,United-States,0
33.0,93283.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,United-States,0
47.0,191277.0,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
27.0,135308.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Sales,Not-in-family,Black,Female,United-States,0
34.0,199227.0,9.0,0.0,0.0,50.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,0
39.0,121590.0,10.0,4787.0,0.0,40.0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,1
29.0,103389.0,15.0,4787.0,0.0,40.0,State-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,1
33.0,43716.0,10.0,0.0,0.0,4.0,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
25.0,182656.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,United-States,0
35.0,114605.0,9.0,0.0,0.0,25.0,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,0
42.0,187702.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Male,United-States,0
28.0,173944.0,13.0,15024.0,0.0,65.0,Self-emp-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
49.0,218676.0,10.0,0.0,0.0,43.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
47.0,216657.0,9.0,0.0,0.0,60.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
38.0,366618.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
18.0,186954.0,7.0,0.0,0.0,20.0,Private,11th,Never-married,Other-service,Own-child,White,Female,United-States,0
23.0,335570.0,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
22.0,361608.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
36.0,85272.0,12.0,0.0,0.0,30.0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
44.0,163985.0,15.0,0.0,0.0,32.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
32.0,27051.0,13.0,0.0,0.0,52.0,State-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
60.0,142922.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
39.0,28572.0,9.0,0.0,0.0,48.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
59.0,167027.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,0
23.0,214635.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,0
40.0,199689.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,0
39.0,155603.0,10.0,0.0,2205.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States,0
45.0,222011.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
24.0,449432.0,8.0,0.0,0.0,40.0,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
29.0,490332.0,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
27.0,192257.0,9.0,2174.0,0.0,40.0,State-gov,HS-grad,Never-married,Protective-serv,Own-child,White,Male,United-States,0
25.0,264055.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,United-States,0
27.0,300777.0,9.0,0.0,0.0,70.0,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,0
30.0,151001.0,3.0,3464.0,0.0,40.0,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,0
24.0,72887.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,United-States,0
46.0,237731.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,0
24.0,275421.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,0
54.0,141272.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
22.0,175374.0,10.0,0.0,0.0,24.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,0
31.0,187215.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,El-Salvador,0
34.0,175856.0,13.0,3103.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
90.0,47929.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
48.0,377401.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Male,United-States,1
24.0,265567.0,7.0,0.0,0.0,35.0,Private,11th,Never-married,Craft-repair,Own-child,White,Male,United-States,0
22.0,48347.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,United-States,0
51.0,98791.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
57.0,243033.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Widowed,Sales,Not-in-family,White,Female,United-States,0
61.0,139391.0,10.0,0.0,0.0,16.0,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,United-States,0
28.0,375313.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,Philippines,0
25.0,154863.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Male,United-States,0
27.0,249315.0,10.0,0.0,0.0,44.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,United-States,0
18.0,452452.0,6.0,0.0,0.0,20.0,Private,10th,Never-married,Priv-house-serv,Own-child,Black,Female,United-States,0
48.0,109832.0,14.0,0.0,1902.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
30.0,385177.0,13.0,0.0,0.0,24.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
24.0,194630.0,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
52.0,389270.0,10.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
58.0,186106.0,4.0,0.0,0.0,40.0,Private,7th-8th,Divorced,Other-service,Not-in-family,White,Female,United-States,0
22.0,106700.0,12.0,0.0,0.0,27.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
45.0,288437.0,9.0,4064.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Other,Male,United-States,0
32.0,98656.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,0
37.0,292855.0,11.0,0.0,1887.0,35.0,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
50.0,120781.0,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,South,1
46.0,216414.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-spouse-absent,Craft-repair,Unmarried,White,Male,United-States,0
33.0,110998.0,9.0,0.0,0.0,36.0,Private,HS-grad,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,United-States,0
53.0,439263.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,1
43.0,208613.0,15.0,99999.0,0.0,40.0,Private,Prof-school,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,United-States,1
36.0,35429.0,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
18.0,205218.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,0
19.0,285263.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,0
43.0,222978.0,16.0,0.0,0.0,40.0,State-gov,Doctorate,Separated,Prof-specialty,Unmarried,White,Female,United-States,1
18.0,23940.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,United-States,0
42.0,377018.0,7.0,0.0,0.0,40.0,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
37.0,470663.0,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,United-States,0
37.0,184498.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
27.0,191202.0,9.0,0.0,0.0,45.0,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,0
47.0,174794.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,England,1
46.0,246891.0,15.0,0.0,0.0,99.0,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
32.0,317219.0,14.0,0.0,1590.0,40.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
26.0,102476.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
26.0,205428.0,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
24.0,327518.0,11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
38.0,31964.0,5.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,0
47.0,71221.0,9.0,0.0,0.0,60.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States,0
45.0,197038.0,13.0,0.0,0.0,50.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,1
51.0,143741.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
48.0,329144.0,13.0,0.0,1977.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
43.0,135342.0,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
58.0,234481.0,6.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
23.0,188545.0,12.0,0.0,1974.0,20.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
31.0,334346.0,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
40.0,171888.0,13.0,0.0,0.0,24.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
20.0,312017.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Protective-serv,Own-child,White,Male,Germany,0
55.0,211678.0,11.0,0.0,0.0,45.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
60.0,48788.0,13.0,5455.0,0.0,55.0,Local-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,Female,United-States,0
30.0,363032.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,0
25.0,195118.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,0
31.0,179013.0,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,United-States,0
23.0,163665.0,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,0
20.0,194630.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,0
36.0,150309.0,11.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,United-States,0
35.0,209993.0,7.0,0.0,0.0,8.0,Private,11th,Separated,Priv-house-serv,Unmarried,White,Female,Mexico,0
46.0,192793.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,0
54.0,258735.0,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
57.0,176079.0,14.0,0.0,0.0,40.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,0
33.0,76107.0,9.0,4386.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
53.0,108083.0,4.0,0.0,0.0,45.0,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
31.0,183043.0,14.0,0.0,1977.0,48.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,172722.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
53.0,30008.0,6.0,0.0,0.0,35.0,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,0
19.0,194905.0,10.0,0.0,0.0,12.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,0
60.0,121076.0,16.0,0.0,0.0,20.0,Self-emp-not-inc,Doctorate,Divorced,Sales,Not-in-family,White,Male,United-States,0
51.0,252029.0,16.0,0.0,0.0,45.0,Local-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,1
23.0,220993.0,9.0,0.0,1590.0,48.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,0
33.0,176992.0,9.0,3464.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
31.0,180656.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,,0
30.0,391114.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,United-States,0
23.0,432480.0,13.0,0.0,0.0,60.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
55.0,293104.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
57.0,41680.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Tech-support,Not-in-family,Black,Female,United-States,0
17.0,73338.0,7.0,0.0,0.0,20.0,Private,11th,Never-married,Sales,Own-child,White,Male,United-States,0
39.0,329980.0,13.0,0.0,2415.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
73.0,349347.0,4.0,0.0,0.0,25.0,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
42.0,306982.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Philippines,1
53.0,148532.0,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
28.0,249541.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
28.0,31801.0,13.0,0.0,1887.0,50.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
32.0,65278.0,16.0,0.0,0.0,40.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
30.0,235271.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
33.0,204374.0,14.0,0.0,0.0,38.0,State-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,Poland,0
33.0,343519.0,10.0,0.0,0.0,25.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,0
21.0,180339.0,11.0,0.0,1602.0,30.0,Private,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Female,United-States,0
26.0,310907.0,10.0,0.0,0.0,35.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,0
31.0,78602.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,United-States,0
54.0,154728.0,11.0,7688.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
23.0,344394.0,10.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,United-States,0
47.0,149337.0,9.0,0.0,0.0,38.0,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,United-States,0
62.0,163234.0,13.0,0.0,1902.0,55.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,235109.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States,0
37.0,422933.0,14.0,0.0,0.0,40.0,Private,Masters,Never-married,Exec-managerial,Own-child,White,Male,United-States,1
30.0,191777.0,8.0,0.0,0.0,20.0,Private,12th,Never-married,Other-service,Own-child,Black,Female,,0
31.0,256680.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Exec-managerial,Other-relative,White,Female,United-States,0
40.0,244172.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
33.0,178615.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
20.0,221095.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Other-relative,Black,Male,United-States,0
29.0,138332.0,10.0,0.0,0.0,6.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Own-child,White,Female,United-States,0
40.0,155106.0,5.0,0.0,0.0,40.0,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
22.0,216867.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico,0
62.0,153891.0,11.0,3137.0,0.0,40.0,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
56.0,176538.0,12.0,0.0,0.0,45.0,State-gov,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
